Disaster,Location,District,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Uhana,Ampara,8,18,8.9,0
Cyclone,Senagama,Ampara,7,25,9.6,1
Cyclone,Helagampura,Ampara,12,12,9.1,0
Cyclone,Malayadikiramam,Ampara,12,12,9.1,0
Cyclone,Mahaoya,Ampara,5,8,7.5,1
Cyclone,Kelagama,Ampara,4,16,5.7,0
Cyclone,Kelagama,Ampara,4,4,5.7,0
Cyclone,Mahaoya,Ampara,5,6,7.5,0
Cyclone,Padiyathalawa,Ampara,5,15,7.5,0
Cyclone,Kehel Ulla,Ampara,9,5,7.7,0
Cyclone,Kehel Ulla,Ampara,9,1,7.7,0
Cyclone,Komarie,Ampara,5,29,7.5,0
Cyclone,Komana,Ampara,5,2,7.5,0
Cyclone,Komana,Ampara,5,16,7.5,0
Cyclone,Ellegoda,Ampara,5,13,7.5,0
Cyclone,Mahanagapura,Ampara,11,2,7.1,1
Cyclone,Thirukkovil,Ampara,6,6,9.7,0
Cyclone,Damana,Ampara,6,25,9.7,0
Cyclone,Ellegoda,Ampara,5,3,7.5,0
Cyclone,Ellegoda,Ampara,5,25,7.5,0
Cyclone,Akkaraipattukarunkoditivu,Ampara,6,25,9.7,0
Cyclone,Lahugala,Ampara,6,25,9.7,0
Cyclone,Damana,Ampara,7,4,9.6,0
Cyclone,Mahaoya,Ampara,7,30,9.6,0
Cyclone,Uhana,Ampara,7,6,9.6,0
Cyclone,Lahugala,Ampara,7,24,9.6,0
Cyclone,Uhana,Ampara,7,30,9.6,0
Cyclone,Damana,Ampara,7,11,9.6,0
Cyclone,Uhana,Ampara,7,29,9.6,0
Cyclone,Pothuvil,Ampara,7,11,9.6,0
Cyclone,Uhana,Ampara,7,13,9.6,0
Cyclone,Ampara,Ampara,6,20,9.7,0
Cyclone,Komarie,Ampara,5,9,7.5,1
Cyclone,Dehiattakandiya,Ampara,9,2,7.7,1
Cyclone,Damana,Ampara,9,13,7.7,1
Cyclone,Damana,Ampara,7,6,9.6,0
Cyclone,Addalachchenai,Ampara,12,24,9.1,0
Cyclone,Dehiattakandiya,Ampara,8,22,8.9,1
Cyclone,Damana,Ampara,8,13,8.9,1
Cyclone,Damana,Ampara,10,11,6.2,1
Cyclone,Damana,Ampara,10,3,6.2,1
Cyclone,Akkaraipattukarunkoditivu,Ampara,9,30,7.7,1
Cyclone,Akkaraipattukarunkoditivu,Ampara,12,10,9.1,1
Cyclone,Akkaraipattukarunkoditivu,Ampara,11,14,7.1,1
Cyclone,Damana,Ampara,8,19,8.9,1
Cyclone,Ampara,Ampara,8,19,8.9,1
Cyclone,Damana,Ampara,4,4,5.7,0
Cyclone,Dehiattakandiya,Ampara,5,23,7.5,0
Cyclone,Samanthurai,Ampara,4,1,5.7,0
Cyclone,Eragama,Ampara,6,21,9.7,1
Cyclone,Eragama,Ampara,7,18,9.6,1
Cyclone,Eragama,Ampara,10,27,6.2,1
Cyclone,Eragama,Ampara,12,16,9.1,1
Cyclone,Eragama,Ampara,12,16,9.1,1
Cyclone,Eragama,Ampara,4,15,5.7,1
Cyclone,Eragama,Ampara,4,7,5.7,1
Cyclone,Dehiattakandiya,Ampara,4,20,5.7,0
Cyclone,Eragama,Ampara,5,8,7.5,1
Cyclone,Padiyathalawa,Ampara,9,1,7.7,0
Cyclone,Eragama,Ampara,7,11,9.6,1
Cyclone,Eragama,Ampara,10,24,6.2,1
Cyclone,Eragama,Ampara,5,25,7.5,1
Cyclone,Eragama,Ampara,9,4,7.7,1
Cyclone,Alayadiwembu,Ampara,5,13,7.5,1
Cyclone,Mahaoya,Ampara,9,7,7.7,0
Cyclone,Varipathanchenai,Ampara,10,1,6.2,1
Cyclone,Irakkamam,Ampara,9,23,7.7,1
Cyclone,Senagama,Ampara,2,9,8.2,1
Cyclone,Uhana,Ampara,6,17,9.7,1
Cyclone,Sayinthamarathu,Ampara,6,17,9.7,1
Cyclone,Samanthurai,Ampara,6,17,9.7,1
Cyclone,Thirukkovil,Ampara,6,17,9.7,1
Cyclone,Kalmunai Tamil,Ampara,6,17,9.7,1
Cyclone,Kalmunai,Ampara,6,17,9.7,1
Cyclone,Navithanveli,Ampara,6,17,9.7,1
Cyclone,Ampara,Ampara,6,17,9.7,1
Cyclone,Karativu,Ampara,6,17,9.7,1
Cyclone,Dehiattakandiya,Ampara,9,26,7.7,0
Cyclone,Damana,Ampara,6,17,9.7,1
Cyclone,Uhana,Ampara,10,3,6.2,1
Cyclone,Uhana,Ampara,7,25,9.6,1
Cyclone,Dehiattakandiya,Ampara,1,23,9.6,0
Cyclone,Uhana,Ampara,12,24,9.1,0
Cyclone,Uhana,Ampara,11,21,7.1,0
Cyclone,Akkaraipattukarunkoditivu,Ampara,7,12,9.6,0
Cyclone,Samanthurai,Ampara,1,1,9.6,0
Cyclone,Mahaoya,Ampara,8,5,8.9,1
Cyclone,Ampara,Ampara,8,2,8.9,1
Cyclone,Samanthurai,Ampara,8,2,8.9,1
Cyclone,Akkaraipattukarunkoditivu,Ampara,5,13,7.5,1
Cyclone,Addalachchenai,Ampara,5,13,7.5,1
Cyclone,Dorakumbura,Ampara,5,12,7.5,1
Cyclone,Senanayakapura,Ampara,6,9,9.7,1
Cyclone,Eragama,Ampara,10,10,6.2,1
Cyclone,Uhana,Ampara,1,12,9.6,1
Cyclone,Lahugala,Ampara,3,9,6.6,1
Cyclone,Henanigala South,Ampara,2,9,8.2,1
Cyclone,Mruthagaspitiya,Ampara,2,5,8.2,1
Cyclone,Mahaoya,Ampara,6,8,9.7,1
Cyclone,Padagoda,Ampara,7,20,9.6,1
Cyclone,Thikkanagar,Ampara,12,26,9.1,1
Cyclone,Mahaoya,Ampara,1,7,9.6,1
Cyclone,Mahaoya,Ampara,5,13,7.5,1
Cyclone,Mahaoya,Ampara,10,4,6.2,1
Cyclone,Damana,Ampara,8,23,8.9,1
Cyclone,Damana,Ampara,9,29,7.7,1
Cyclone,Damana,Ampara,1,4,9.6,1
Cyclone,Damana,Ampara,9,15,7.7,1
Cyclone,Damana,Ampara,2,11,8.2,1
Cyclone,Damana,Ampara,5,24,7.5,1
Cyclone,Damana,Ampara,5,27,7.5,1
Cyclone,Damana,Ampara,12,27,9.1,1
Cyclone,Damana,Ampara,6,25,9.7,1
Cyclone,Damana,Ampara,7,11,9.6,1
Cyclone,Damana,Ampara,8,11,8.9,1
Cyclone,Damana,Ampara,7,26,9.6,1
Cyclone,Damana,Ampara,1,25,9.6,1
Cyclone,Damana,Ampara,6,20,9.7,1
Cyclone,Damana,Ampara,8,17,8.9,1
Cyclone,Helagampura,Ampara,12,4,9.1,1
Cyclone,Malayadikiramam,Ampara,12,4,9.1,1
Cyclone,Damana,Ampara,4,3,5.7,1
Cyclone,Sadamadulla,Ampara,5,1,7.5,1
Cyclone,Damana,Ampara,10,9,6.2,1
Cyclone,Eragama,Ampara,10,27,6.2,1
Cyclone,Senagama,Ampara,1,11,9.6,1
Cyclone,Kelagama,Ampara,4,29,5.7,1
Cyclone,Damana,Ampara,8,21,8.9,1
Cyclone,Akkaraipattu,Ampara,4,7,5.7,1
Cyclone,Damana,Ampara,7,17,9.6,1
Cyclone,Damana,Ampara,6,11,9.7,1
Cyclone,Pallikudiyiruppu,Ampara,6,27,9.7,1
Cyclone,Akkaraipattu,Ampara,10,10,6.2,1
Cyclone,Damana,Ampara,6,9,9.7,1
Cyclone,Kallarichchel,Ampara,10,1,6.2,1
Cyclone,Eragama,Ampara,9,25,7.7,1
Cyclone,Pothuvil,Ampara,9,30,7.7,0
Cyclone,Nawa Medagama,Ampara,4,16,5.7,1
Cyclone,Padiyathalawa,Ampara,9,3,7.7,0
Cyclone,Eragama,Ampara,11,19,7.1,1
Cyclone,Mahaoya,Ampara,9,9,7.7,0
Cyclone,Eragama,Ampara,6,13,9.7,1
Cyclone,Eragama,Ampara,11,25,7.1,1
Cyclone,Eragama,Ampara,9,15,7.7,1
Cyclone,Eragama,Ampara,10,27,6.2,1
Cyclone,Eragama,Ampara,5,29,7.5,1
Cyclone,Eragama,Ampara,7,14,9.6,1
Cyclone,Eragama,Ampara,8,15,8.9,1
Cyclone,Ninthavur,Ampara,11,15,7.1,1
Cyclone,Eragama,Ampara,6,10,9.7,1
Cyclone,Eragama,Ampara,12,20,9.1,1
Cyclone,Eragama,Ampara,1,14,9.6,1
Cyclone,Damana,Ampara,12,26,9.1,1
Cyclone,Akkaraipattukarunkoditivu,Ampara,10,21,6.2,0
Cyclone,Samanthurai,Ampara,3,12,6.6,1
Cyclone,Damana,Ampara,9,12,7.7,0
Cyclone,Navithanveli,Ampara,3,12,6.6,1
Cyclone,Eragama,Ampara,11,13,7.1,0
Cyclone,Damana,Ampara,8,31,8.9,1
Cyclone,Mahaoya,Ampara,5,19,7.5,1
Cyclone,Eragama,Ampara,1,25,9.6,0
Cyclone,Padiyathalawa,Ampara,12,1,9.1,0
Cyclone,Eragama,Ampara,4,28,5.7,0
Cyclone,Damana,Ampara,11,2,7.1,1
Cyclone,Damana,Ampara,12,29,9.1,0
Cyclone,Ampara,Ampara,9,7,7.7,0
Cyclone,Varipathanchenai,Ampara,2,11,8.2,1
Cyclone,Eragama,Ampara,1,1,9.6,0
Cyclone,Kehel Ulla,Ampara,9,24,7.7,1
Cyclone,Damana,Ampara,10,2,6.2,1
Cyclone,Uhana,Ampara,9,18,7.7,0
Cyclone,Mahaoya,Ampara,5,27,7.5,1
Cyclone,Galkanda,Ampara,9,24,7.7,1
Cyclone,Thottama,Ampara,2,9,8.2,1
Cyclone,Mahaoya,Ampara,9,24,7.7,1
Cyclone,Uhana,Ampara,9,11,7.7,1
Cyclone,Padiyathalawa,Ampara,12,13,9.1,0
Cyclone,Damana,Ampara,8,7,8.9,1
Cyclone,Thirukkovil,Ampara,7,26,9.6,1
Cyclone,Eragama,Ampara,9,7,7.7,0
Cyclone,Uhana,Ampara,6,5,9.7,1
Cyclone,Damana,Ampara,10,8,6.2,1
Cyclone,Samanthurai,Ampara,6,16,9.7,1
Cyclone,Ampara,Ampara,6,16,9.7,1
Cyclone,Thirukkovil,Ampara,12,27,9.1,1
Cyclone,Damana,Ampara,9,27,7.7,0
Cyclone,Samanthurai,Ampara,3,11,6.6,1
Cyclone,Varipathanchenai,Ampara,2,1,8.2,1
Cyclone,Dorakumbura,Ampara,12,26,9.1,1
Cyclone,Irakkamam,Ampara,10,4,6.2,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,21,6.6,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,1,26,10.0,1
Cyclone,Galnewa,Anuradhapura,3,12,6.8,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,10,16,9.3,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,11,26,8.0,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,5,16,12.1,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,6,6.6,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,26,6.6,1
Cyclone,Settikulama,Anuradhapura,12,20,9.7,0
Cyclone,Kekirawa,Anuradhapura,4,22,6.6,1
Cyclone,Ipalogama,Anuradhapura,12,14,9.7,0
Cyclone,Kekirawa,Anuradhapura,5,5,12.1,1
Cyclone,Kekirawa,Anuradhapura,4,25,6.6,1
Cyclone,Kebithigollewa,Anuradhapura,7,11,15.5,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,9,3,13.6,1
Cyclone,Mihinthale,Anuradhapura,4,11,6.6,1
Cyclone,Kahatagasdigiliya,Anuradhapura,4,4,6.6,1
Cyclone,Annasiwewa,Anuradhapura,12,26,9.7,1
Cyclone,Horowpothana,Anuradhapura,5,2,12.1,1
Cyclone,Handungamuwa,Anuradhapura,12,28,9.7,1
Cyclone,Galenbindunuwewa,Anuradhapura,7,12,15.5,0
Cyclone,Nachchadoowa,Anuradhapura,5,7,12.1,1
Cyclone,Thalawa,Anuradhapura,4,27,6.6,1
Cyclone,Galnewa,Anuradhapura,3,25,6.8,0
Cyclone,Kahatagasdigiliya,Anuradhapura,4,5,6.6,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,5,12,12.1,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,10,7,9.3,0
Cyclone,Konketiyawa,Anuradhapura,4,6,6.6,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,30,6.6,1
Cyclone,Mihinthale,Anuradhapura,3,4,6.8,0
Cyclone,Nochchiyagama,Anuradhapura,9,14,13.6,0
Cyclone,Medawachchiya,Anuradhapura,12,26,9.7,1
Cyclone,Thambuttegama,Anuradhapura,12,26,9.7,1
Cyclone,Nachchadoowa,Anuradhapura,4,20,6.6,0
Cyclone,Padaviya,Anuradhapura,6,4,15.7,1
Cyclone,Manewa,Anuradhapura,12,3,9.7,0
Cyclone,Horowpothana,Anuradhapura,12,26,9.7,1
Cyclone,Horowpothana,Anuradhapura,4,17,6.6,1
Cyclone,Thirappane,Anuradhapura,5,10,12.1,0
Cyclone,Thalawa,Anuradhapura,5,11,12.1,0
Cyclone,Ipalogama,Anuradhapura,5,15,12.1,0
Cyclone,Kebithigollewa,Anuradhapura,5,18,12.1,1
Cyclone,Kahatagasdigiliya,Anuradhapura,4,3,6.6,0
Cyclone,Mihinthale,Anuradhapura,4,20,6.6,0
Cyclone,Nachchadoowa,Anuradhapura,5,27,12.1,0
Cyclone,Horowpothana,Anuradhapura,5,9,12.1,1
Cyclone,Galenbindunuwewa,Anuradhapura,4,26,6.6,1
Cyclone,Palagala,Anuradhapura,4,17,6.6,1
Cyclone,Nuwaragam Palatha East,Anuradhapura,3,29,6.8,1
Cyclone,Palagala,Anuradhapura,3,26,6.8,1
Cyclone,Kahatagasdigiliya,Anuradhapura,10,26,9.3,0
Cyclone,Mihinthale,Anuradhapura,9,8,13.6,0
Cyclone,Medawachchiya Junction,Anuradhapura,12,26,9.7,1
Cyclone,Kekirawa,Anuradhapura,4,17,6.6,0
Cyclone,Kalawewa,Anuradhapura,12,16,9.7,0
Cyclone,Rambewa,Anuradhapura,8,7,15.0,1
Cyclone,Ipalogama,Anuradhapura,5,3,12.1,1
Cyclone,Galnewa,Anuradhapura,12,26,9.7,1
Cyclone,Kekirawa,Anuradhapura,12,26,9.7,1
Cyclone,Palugaswewa,Anuradhapura,12,26,9.7,1
Cyclone,Kekirawa,Anuradhapura,3,29,6.8,1
Cyclone,Kebithigollewa,Anuradhapura,12,26,9.7,1
Cyclone,Thalawa,Anuradhapura,5,3,12.1,1
Cyclone,Padaviya,Anuradhapura,12,26,9.7,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,1,1,10.0,1
Cyclone,Nochchiyagama,Anuradhapura,10,10,9.3,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,10,25,9.3,0
Cyclone,Galnewa,Anuradhapura,5,9,12.1,1
Cyclone,Thirappane,Anuradhapura,5,3,12.1,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,8,6.6,0
Cyclone,Mihinthale,Anuradhapura,4,7,6.6,0
Cyclone,Kusalana Gama,Anuradhapura,12,11,9.7,0
Cyclone,Pahala Wembuwa,Anuradhapura,12,30,9.7,0
Cyclone,Ela Kagama,Anuradhapura,12,1,9.7,0
Cyclone,Vijithapura,Anuradhapura,12,23,9.7,0
Cyclone,Nochchiyagama,Anuradhapura,8,7,15.0,1
Cyclone,Narangalle Gama,Anuradhapura,12,22,9.7,0
Cyclone,Thirappane,Anuradhapura,11,12,8.0,1
Cyclone,Senapura Gama,Anuradhapura,12,26,9.7,0
Cyclone,Nochchiyagama,Anuradhapura,11,20,8.0,1
Cyclone,Nochchiyagama,Anuradhapura,11,14,8.0,1
Cyclone,Nochchiyagama,Anuradhapura,8,16,15.0,1
Cyclone,Thambuttegama,Anuradhapura,11,1,8.0,1
Cyclone,Thambuttegama,Anuradhapura,9,29,13.6,1
Cyclone,Thambuttegama,Anuradhapura,11,6,8.0,1
Cyclone,Thambuttegama,Anuradhapura,7,6,15.5,1
Cyclone,Thambuttegama,Anuradhapura,4,5,6.6,1
Cyclone,Kekirawa,Anuradhapura,12,3,9.7,0
Cyclone,Galnewa,Anuradhapura,12,11,9.7,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,6,6.6,1
Cyclone,Thambuttegama,Anuradhapura,4,29,6.6,1
Cyclone,Thambuttegama,Anuradhapura,4,29,6.6,1
Cyclone,Thambuttegama,Anuradhapura,8,20,15.0,1
Cyclone,Gonewa,Anuradhapura,1,5,10.0,1
Cyclone,Horowpothana,Anuradhapura,9,30,13.6,0
Cyclone,Mihinthale,Anuradhapura,9,2,13.6,1
Cyclone,Padaviya,Anuradhapura,12,1,9.7,1
Cyclone,Rambewa,Anuradhapura,5,11,12.1,0
Cyclone,Thantirimale,Anuradhapura,8,2,15.0,0
Cyclone,Pethispura,Anuradhapura,1,1,10.0,1
Cyclone,Konapathirawa,Anuradhapura,12,17,9.7,1
Cyclone,Thambuttegama,Anuradhapura,12,17,9.7,1
Cyclone,Thambuttegama,Anuradhapura,8,18,15.0,0
Cyclone,Pethispura,Anuradhapura,8,12,15.0,0
Cyclone,Handungamuwa,Anuradhapura,12,26,9.7,1
Cyclone,Kahatagasdigiliya,Anuradhapura,12,26,9.7,1
Cyclone,Thambuttegama,Anuradhapura,8,20,15.0,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,8,24,15.0,0
Cyclone,Kahatagasdigiliya,Anuradhapura,10,2,9.3,1
Cyclone,Mahavilachchiya,Anuradhapura,8,25,15.0,0
Cyclone,Nochchiyagama,Anuradhapura,9,3,13.6,1
Cyclone,Nochchiyagama,Anuradhapura,4,3,6.6,1
Cyclone,Nochchiyagama,Anuradhapura,11,18,8.0,1
Cyclone,Nochchiyagama,Anuradhapura,11,11,8.0,1
Cyclone,Horivila,Anuradhapura,12,26,9.7,1
Cyclone,Moragoda,Anuradhapura,12,26,9.7,1
Cyclone,Bandara Ulpatha,Anuradhapura,12,26,9.7,1
Cyclone,Konketiyawa,Anuradhapura,12,26,9.7,1
Cyclone,Nochchiyagama,Anuradhapura,4,28,6.6,1
Cyclone,Mahavilachchiya,Anuradhapura,4,22,6.6,1
Cyclone,Mahavilachchiya,Anuradhapura,4,27,6.6,1
Cyclone,Rambewa,Anuradhapura,4,26,6.6,1
Cyclone,Medawachchiya,Anuradhapura,4,11,6.6,1
Cyclone,Medawachchiya,Anuradhapura,6,22,15.7,1
Cyclone,Ipalogama,Anuradhapura,5,1,12.1,1
Cyclone,Ipalogama,Anuradhapura,12,12,9.7,1
Cyclone,Ipalogama,Anuradhapura,4,25,6.6,1
Cyclone,Rambewa,Anuradhapura,12,26,9.7,1
Cyclone,Horowpothana,Anuradhapura,9,3,13.6,1
Cyclone,Mihinthale,Anuradhapura,8,26,15.0,1
Cyclone,Medawachchiya,Anuradhapura,4,8,6.6,1
Cyclone,Palugaswewa,Anuradhapura,10,30,9.3,1
Cyclone,Palugaswewa,Anuradhapura,5,2,12.1,1
Cyclone,Thambuttegama,Anuradhapura,12,19,9.7,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,7,14,15.5,0
Cyclone,Thalawa,Anuradhapura,7,18,15.5,0
Cyclone,Medawachchiya,Anuradhapura,9,10,13.6,0
Cyclone,Nachchadoowa,Anuradhapura,9,9,13.6,0
Cyclone,Konapathirawa,Anuradhapura,12,2,9.7,0
Cyclone,Ela Kagama,Anuradhapura,12,29,9.7,0
Cyclone,Palugaswewa,Anuradhapura,9,23,13.6,1
Cyclone,Akkara,Anuradhapura,12,10,9.7,0
Cyclone,Medawachchiya,Anuradhapura,10,6,9.3,1
Cyclone,Palagala,Anuradhapura,3,7,6.8,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,25,6.6,1
Cyclone,Thambuttegama,Anuradhapura,4,4,6.6,1
Cyclone,Thambuttegama,Anuradhapura,4,29,6.6,1
Cyclone,Thambuttegama,Anuradhapura,3,2,6.8,1
Cyclone,Thambuttegama,Anuradhapura,4,4,6.6,1
Cyclone,Kebithigollewa,Anuradhapura,7,12,15.5,1
Cyclone,Thambuttegama,Anuradhapura,9,30,13.6,1
Cyclone,Thambuttegama,Anuradhapura,7,31,15.5,1
Cyclone,Medawachchiya,Anuradhapura,11,1,8.0,1
Cyclone,Horowpothana,Anuradhapura,4,23,6.6,0
Cyclone,Kebithigollewa,Anuradhapura,5,15,12.1,0
Cyclone,Horowpothana,Anuradhapura,5,2,12.1,0
Cyclone,Galenbindunuwewa,Anuradhapura,4,19,6.6,0
Cyclone,Palagala,Anuradhapura,4,16,6.6,0
Cyclone,Nuwaragam Palatha East,Anuradhapura,3,27,6.8,0
Cyclone,Thambuttegama,Anuradhapura,8,13,15.0,1
Cyclone,Pethispura,Anuradhapura,8,13,15.0,1
Cyclone,Thantirimale,Anuradhapura,8,13,15.0,1
Cyclone,Thambuttegama,Anuradhapura,4,19,6.6,1
Cyclone,Kunchikulama,Anuradhapura,12,13,9.7,0
Cyclone,Rambewa,Anuradhapura,5,1,12.1,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,7,9,15.5,1
Cyclone,Handungamuwa,Anuradhapura,3,15,6.8,1
Cyclone,Palugollagama,Anuradhapura,10,7,9.3,1
Cyclone,Horivila,Anuradhapura,2,19,8.7,0
Cyclone,Nachchadoowa,Anuradhapura,4,11,6.6,1
Cyclone,Kandulu Gamuwa,Anuradhapura,3,17,6.8,0
Cyclone,Galapitagala,Anuradhapura,9,7,13.6,0
Cyclone,Horivila,Anuradhapura,10,29,9.3,0
Cyclone,Mahakanadarawa,Anuradhapura,8,5,15.0,0
Cyclone,Mahakanadarawa,Anuradhapura,8,17,15.0,0
Cyclone,Kahatagasdigiliya,Anuradhapura,4,15,6.6,1
Cyclone,Diganegama,Anuradhapura,9,7,13.6,1
Cyclone,Gonewa,Anuradhapura,12,8,9.7,0
Cyclone,Wedinigama,Anuradhapura,4,5,6.6,0
Cyclone,Pahala Thalawa,Anuradhapura,9,7,13.6,1
Cyclone,Kanchikulam,Anuradhapura,3,14,6.8,0
Cyclone,Puliyankulama,Anuradhapura,12,23,9.7,0
Cyclone,Wedinigama,Anuradhapura,1,27,10.0,0
Cyclone,Kuda Kumbukgollewa,Anuradhapura,9,20,13.6,1
Cyclone,Moragoda,Anuradhapura,6,17,15.7,0
Cyclone,Mahakongaskada,Anuradhapura,11,15,8.0,0
Cyclone,Meewellewa,Anuradhapura,12,20,9.7,0
Cyclone,Thawalam Halmillewagama,Anuradhapura,3,11,6.8,0
Cyclone,Heenukkiriyawa,Anuradhapura,5,21,12.1,0
Cyclone,Dambewatana,Anuradhapura,4,6,6.6,0
Cyclone,Ilandagahawewa,Anuradhapura,10,30,9.3,0
Cyclone,Kaluvila,Anuradhapura,9,2,13.6,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,4,10,6.6,1
Cyclone,Mihinthale,Anuradhapura,4,10,6.6,1
Cyclone,Horowpothana,Anuradhapura,12,28,9.7,0
Cyclone,Kaluvila,Anuradhapura,9,19,13.6,0
Cyclone,Kebithigollewa,Anuradhapura,7,23,15.5,0
Cyclone,Kebithigollewa,Anuradhapura,7,6,15.5,0
Cyclone,Bandara Puliyankulama,Anuradhapura,4,2,6.6,0
Cyclone,Rambewa,Anuradhapura,8,6,15.0,0
Cyclone,Nochchiyagama,Anuradhapura,8,11,15.0,0
Cyclone,Ashokaramaya,Anuradhapura,4,20,6.6,0
Cyclone,Korakahawewa,Anuradhapura,5,10,12.1,0
Cyclone,Kurunela Junction,Anuradhapura,12,8,9.7,0
Cyclone,Vihara Kallanchiya,Anuradhapura,3,19,6.8,0
Cyclone,Theppankulama,Anuradhapura,4,5,6.6,0
Cyclone,Perimiyankulama,Anuradhapura,1,30,10.0,0
Cyclone,Lolugaswewa,Anuradhapura,11,4,8.0,0
Cyclone,Lolugaswewa,Anuradhapura,11,19,8.0,0
Cyclone,Ilandagahawewa,Anuradhapura,6,1,15.7,0
Cyclone,Parasangahawewa,Anuradhapura,4,1,6.6,0
Cyclone,Railway Town,Anuradhapura,8,2,15.0,0
Cyclone,Annasiwewa,Anuradhapura,4,11,6.6,0
Cyclone,Maha Kumbukgollewa,Anuradhapura,6,9,15.7,0
Cyclone,Sangilikanadarawa,Anuradhapura,1,24,10.0,0
Cyclone,Gadasiripura,Anuradhapura,9,23,13.6,0
Cyclone,Medawachchiya Junction,Anuradhapura,3,9,6.8,1
Cyclone,Yakawewa,Anuradhapura,9,20,13.6,1
Cyclone,Mudungoda,Anuradhapura,1,6,10.0,0
Cyclone,Ambagahawewa,Anuradhapura,8,18,15.0,0
Cyclone,Medawachchiya Town,Anuradhapura,9,20,13.6,1
Cyclone,Kaluvila,Anuradhapura,9,20,13.6,1
Cyclone,Dunupothagama,Anuradhapura,4,29,6.6,0
Cyclone,Ambagahawewa,Anuradhapura,8,13,15.0,0
Cyclone,Siyambalagaswewa,Anuradhapura,12,29,9.7,0
Cyclone,Udunuwara Janapadaya,Anuradhapura,11,1,8.0,0
Cyclone,Kahatagasdigiliya,Anuradhapura,4,24,6.6,0
Cyclone,Handungamuwa,Anuradhapura,3,22,6.8,0
Cyclone,Hiriyalegama,Anuradhapura,11,16,8.0,0
Cyclone,Galadivulwewa,Anuradhapura,11,17,8.0,0
Cyclone,Dunupothagama,Anuradhapura,4,26,6.6,0
Cyclone,Aliyawiddawewa,Anuradhapura,3,2,6.8,0
Cyclone,Aliyawiddawewa,Anuradhapura,3,12,6.8,0
Cyclone,Palugollagama,Anuradhapura,10,22,9.3,0
Cyclone,Nochchiyagama,Anuradhapura,9,29,13.6,0
Cyclone,Bataweta,Anuradhapura,11,5,8.0,0
Cyclone,Maliyadewapura,Anuradhapura,6,18,15.7,0
Cyclone,Thulanagurugama,Anuradhapura,6,15,15.7,0
Cyclone,Helambawewa,Anuradhapura,5,29,12.1,0
Cyclone,Kanchikulam,Anuradhapura,3,30,6.8,1
Cyclone,Siyambalagaswewa,Anuradhapura,4,24,6.6,0
Cyclone,Sudarshanagama,Anuradhapura,4,20,6.6,0
Cyclone,Helambawewa,Anuradhapura,7,3,15.5,0
Cyclone,Kongollewa,Anuradhapura,9,16,13.6,0
Cyclone,Kudagama,Anuradhapura,4,30,6.6,0
Cyclone,Musalpitiya,Anuradhapura,2,22,8.7,0
Cyclone,Lunuwewa,Anuradhapura,4,13,6.6,0
Cyclone,Mahakanadarawa,Anuradhapura,10,15,9.3,0
Cyclone,Pethispura,Anuradhapura,10,22,9.3,0
Cyclone,Kudabilinewa,Anuradhapura,4,16,6.6,0
Cyclone,Musalpitiya,Anuradhapura,4,25,6.6,0
Cyclone,Kandulu Gamuwa,Anuradhapura,3,22,6.8,1
Cyclone,Musalpitiya,Anuradhapura,4,10,6.6,0
Cyclone,Pethispura,Anuradhapura,10,21,9.3,0
Cyclone,Ambagahawewa,Anuradhapura,10,28,9.3,0
Cyclone,Thammennagama,Anuradhapura,8,11,15.0,0
Cyclone,Hureegaswewa,Anuradhapura,4,10,6.6,0
Cyclone,Tammennawa,Anuradhapura,4,28,6.6,0
Cyclone,Mudungoda,Anuradhapura,5,8,12.1,0
Cyclone,Weliyawa,Anuradhapura,5,23,12.1,0
Cyclone,Maha Kumbukgollewa,Anuradhapura,6,21,15.7,0
Cyclone,Galnewa,Anuradhapura,12,28,9.7,1
Cyclone,Annasiwewa,Anuradhapura,4,23,6.6,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,10,18,9.3,1
Cyclone,Thalawa,Anuradhapura,4,9,6.6,0
Cyclone,Horowpothana,Anuradhapura,5,29,12.1,0
Cyclone,Galnewa,Anuradhapura,5,2,12.1,0
Cyclone,Medawachchiya Junction,Anuradhapura,3,1,6.8,0
