Disaster,Location,District,Month,Day,Rainfall(mm),Flood
Flood,Agalawatta,Kaluthara,5,22,157.5,0
Flood,Atulugama East,Kaluthara,5,20,157.5,0
Flood,Imbulahena,Kaluthara,4,28,137.2,1
Flood,Halthota,Kaluthara,4,28,137.2,1
Flood,Uduwara,Kaluthara,5,22,157.5,0
Flood,Bandaragama,Kaluthara,6,22,106.7,1
Flood,Yatawara South,Kaluthara,4,28,137.2,1
Flood,Warakagoda West,Kaluthara,4,30,137.2,1
Flood,Batagodavila,Kaluthara,5,31,157.5,1
Flood,Beruwala,Kaluthara,6,18,106.7,1
Flood,Panadura,Kaluthara,9,15,111.8,0
Flood,Thalpitiya North,Kaluthara,4,29,137.2,1
Flood,Beruwala,Kaluthara,5,25,157.5,0
Flood,Panadura,Kaluthara,11,9,218.4,0
Flood,Walallavita,Kaluthara,5,26,157.5,1
Flood,Palindanuwara,Kaluthara,5,26,157.5,1
Flood,Bulathsinhala,Kaluthara,5,26,157.5,1
Flood,Ingiriya,Kaluthara,5,26,157.5,1
Flood,Dodangoda,Kaluthara,5,26,157.5,1
Flood,Mathugama,Kaluthara,5,26,157.5,1
Flood,Madurawala,Kaluthara,5,26,157.5,1
Flood,Horana,Kaluthara,5,26,157.5,1
Flood,Kalutara,Kaluthara,5,26,157.5,1
Flood,Bandaragama,Kaluthara,5,26,157.5,1
Flood,Kalutara,Kaluthara,10,14,203.2,0
Flood,Gal Edandugoda,Kaluthara,10,2,203.2,0
Flood,Mahagama East,Kaluthara,5,31,157.5,1
Flood,Mahagama South,Kaluthara,5,31,157.5,1
Flood,Bulathsinhala Central,Kaluthara,5,15,157.5,0
Flood,Kobawaka South,Kaluthara,5,28,157.5,0
Flood,Horana,Kaluthara,11,13,218.4,0
Flood,Gurudola,Kaluthara,10,10,203.2,0
Flood,Dibbedda,Kaluthara,5,29,157.5,0
Flood,Demodarawatta,Kaluthara,5,4,157.5,0
Flood,Retiyala,Kaluthara,5,25,157.5,0
Flood,Dibbedda,Kaluthara,5,22,157.5,0
Flood,Maragahadeniya,Kaluthara,5,8,157.5,0
Flood,Bandaragama,Kaluthara,11,13,218.4,0
Flood,Bandaragama,Kaluthara,3,29,68.6,0
Flood,Kobawaka South,Kaluthara,12,7,119.4,0
Flood,Bulathsinhala,Kaluthara,10,20,203.2,0
Flood,Palindanuwara,Kaluthara,10,15,203.2,0
Flood,Mahagama East,Kaluthara,12,26,119.4,0
Flood,Mahagama West,Kaluthara,12,10,119.4,0
Flood,Demodarawatta,Kaluthara,12,11,119.4,0
Flood,Polegoda West,Kaluthara,12,26,119.4,0
Flood,Deeyakaduwa East,Kaluthara,12,21,119.4,0
Flood,Deeyakaduwa West,Kaluthara,12,6,119.4,0
Flood,Bulathsinhala North,Kaluthara,12,12,119.4,0
Flood,Amaragedara,Kaluthara,12,8,119.4,0
Flood,Egaloya,Kaluthara,12,9,119.4,0
Flood,Bothale,Kaluthara,12,13,119.4,0
Flood,Bothale Gangoda,Kaluthara,12,12,119.4,0
Flood,Kosgasthenna,Kaluthara,12,12,119.4,0
Flood,Damparadugoda,Kaluthara,12,15,119.4,0
Flood,Karaldekma,Kaluthara,12,26,119.4,0
Flood,Paragoda West,Kaluthara,12,17,119.4,0
Flood,Panadura,Kaluthara,10,28,203.2,0
Flood,Karaldekama,Kaluthara,5,24,157.5,0
Flood,Kobawaka North,Kaluthara,5,12,157.5,0
Flood,Pahala Kudaligama,Kaluthara,5,19,157.5,0
Flood,Mahagama North,Kaluthara,5,15,157.5,0
Flood,Mahagama South,Kaluthara,5,15,157.5,0
Flood,Mahagama East,Kaluthara,5,7,157.5,0
Flood,Mahagama West,Kaluthara,5,4,157.5,0
Flood,Bogahawatta,Kaluthara,5,21,157.5,0
Flood,Gamagewatta,Kaluthara,5,19,157.5,0
Flood,Diyakaduwa East,Kaluthara,5,21,157.5,0
Flood,Ingiriya,Kaluthara,5,19,157.5,0
Flood,Madurawala,Kaluthara,5,1,157.5,0
Flood,Ihala Naragala,Kaluthara,12,6,119.4,0
Flood,Panadura,Kaluthara,5,23,157.5,0
Flood,Bandaragama,Kaluthara,10,18,203.2,0
Flood,Dodangoda,Kaluthara,10,3,203.2,0
Flood,Walallavita,Kaluthara,10,2,203.2,0
Flood,Bulathsinhala,Kaluthara,5,16,157.5,0
Flood,Walallavita,Kaluthara,8,30,68.6,0
Flood,Palindanuwara,Kaluthara,8,29,68.6,0
Flood,Madurawala,Kaluthara,8,3,68.6,0
Flood,Dikhena,Kaluthara,4,28,137.2,1
Flood,Raddegoda,Kaluthara,4,28,137.2,1
Flood,Kalavilakanda,Kaluthara,10,23,203.2,0
Flood,Gungamuwa,Kaluthara,4,28,137.2,1
Flood,Atulugama East,Kaluthara,10,21,203.2,0
Flood,Govinna North,Kaluthara,5,15,157.5,0
Flood,Pahala Naragala,Kaluthara,5,21,157.5,0
Flood,Walallavita,Kaluthara,4,28,137.2,1
Flood,Holly Bon,Kaluthara,4,29,137.2,1
Flood,Girikole,Kaluthara,4,30,137.2,1
Flood,Dewamulla,Kaluthara,5,13,157.5,0
Flood,Etavila,Kaluthara,10,24,203.2,0
Flood,Millaniya,Kaluthara,8,6,68.6,0
Flood,Magura West,Kaluthara,5,25,157.5,0
Flood,Ingurudaluwa,Kaluthara,5,8,157.5,0
Flood,Hendigalla,Kaluthara,5,17,157.5,0
Flood,Ihala Welgama,Kaluthara,5,31,157.5,1
Flood,Yatagampitiya,Kaluthara,5,31,157.5,1
Flood,Amaragedara,Kaluthara,5,31,157.5,1
Flood,Paragoda East,Kaluthara,5,31,157.5,1
Flood,Ihala Welgama,Kaluthara,5,31,157.5,1
Flood,Deeyakaduwa West,Kaluthara,5,31,157.5,1
Flood,Kidelpitiya,Kaluthara,10,10,203.2,0
Flood,Bellana,Kaluthara,5,26,157.5,0
Flood,Batagodavila,Kaluthara,5,16,157.5,0
Flood,Palindanuwara,Kaluthara,5,2,157.5,0
Flood,Panadura,Kaluthara,4,29,137.2,1
Flood,Egaloya,Kaluthara,5,31,157.5,1
Flood,Delmalla,Kaluthara,5,31,157.5,1
Flood,Weyangalla West,Kaluthara,5,31,157.5,1
Flood,Godigamuwa West,Kaluthara,10,22,203.2,0
Flood,Bothale Gamgoda,Kaluthara,5,31,157.5,1
Flood,Retiyala,Kaluthara,5,31,157.5,1
Flood,Demodarawatta,Kaluthara,5,31,157.5,1
Flood,Kobawaka South,Kaluthara,5,31,157.5,1
Flood,Bulathsinhala Central,Kaluthara,5,31,157.5,1
Flood,Meemana,Kaluthara,10,27,203.2,0
Flood,Karaldekama,Kaluthara,5,31,157.5,1
Flood,Kobawaka North,Kaluthara,5,31,157.5,1
Flood,Pahala Kudaligama,Kaluthara,5,31,157.5,1
Flood,Dewamulla,Kaluthara,5,31,157.5,1
Flood,Pahala Naragala,Kaluthara,5,31,157.5,1
Flood,Govinna North,Kaluthara,5,31,157.5,1
Flood,Govinna South,Kaluthara,5,31,157.5,1
Flood,Kudaligama,Kaluthara,5,31,157.5,1
Flood,Mahagama North,Kaluthara,5,31,157.5,1
Flood,Bulathsinhala,Kaluthara,5,31,157.5,1
Flood,Govinna South,Kaluthara,5,7,157.5,0
Flood,Ilukpatha,Kaluthara,5,30,157.5,0
Flood,Kosgasthenna,Kaluthara,5,31,157.5,1
Flood,Ihala Welgama,Kaluthara,5,17,157.5,1
Flood,Bothale Gamgoda,Kaluthara,5,17,157.5,0
Flood,Kalupahana,Kaluthara,10,23,203.2,1
Flood,Kanewala,Kaluthara,10,23,203.2,1
Flood,Weyangalla West,Kaluthara,5,22,157.5,0
Flood,Delmalla,Kaluthara,5,7,157.5,0
Flood,Meewanapalana West,Kaluthara,10,23,203.2,1
Flood,Halapitiya,Kaluthara,10,23,203.2,1
Flood,Egaloya,Kaluthara,5,4,157.5,0
Flood,Deeyakaduwa West,Kaluthara,5,13,157.5,0
Flood,Welmilla,Kaluthara,10,23,203.2,1
Flood,Werellahena,Kaluthara,10,23,203.2,1
Flood,Ihala Welgama,Kaluthara,5,21,157.5,0
Flood,Gal Edandugoda,Kaluthara,10,23,203.2,1
Flood,Muduna,Kaluthara,5,31,157.5,1
Flood,Meemana,Kaluthara,10,23,203.2,1
Flood,Paragoda East,Kaluthara,5,26,157.5,0
Flood,Amaragedara,Kaluthara,5,2,157.5,0
Flood,Yatagampitiya,Kaluthara,5,29,157.5,0
Flood,Ihala Welgama,Kaluthara,5,29,157.5,0
Flood,Muduna,Kaluthara,5,6,157.5,0
Flood,Godigamuwa West,Kaluthara,10,23,203.2,1
Flood,Kosgasthenna,Kaluthara,5,4,157.5,0
Flood,Polegoda West,Kaluthara,5,18,157.5,0
Flood,Halwathura,Kaluthara,5,16,157.5,0
Flood,Paragoda West,Kaluthara,5,25,157.5,0
Flood,Ihala Naragala South,Kaluthara,5,31,157.5,1
Flood,Paragoda West,Kaluthara,5,31,157.5,1
Flood,Halwathura,Kaluthara,5,31,157.5,1
Flood,Ihala Naragala South,Kaluthara,5,21,157.5,0
Flood,Kidelpitiya,Kaluthara,10,23,203.2,1
Flood,Polegoda West,Kaluthara,5,31,157.5,1
Flood,Kekulaliya,Kaluthara,4,28,137.2,0
Flood,Horana,Kaluthara,5,14,157.5,1
Flood,Midalana,Kaluthara,4,17,137.2,0
Flood,Gurudola,Kaluthara,4,5,137.2,0
Flood,Gorokgoda,Kaluthara,5,6,157.5,1
Flood,Walallavita,Kaluthara,5,8,157.5,1
Flood,Panadura,Kaluthara,5,6,157.5,1
Flood,Horana,Kaluthara,5,6,157.5,1
Flood,Kalutara,Kaluthara,10,6,203.2,1
Flood,Palindanuwara,Kaluthara,12,12,119.4,1
Flood,Kalutara,Kaluthara,9,19,111.8,1
Flood,Welipenna East South,Kaluthara,4,20,137.2,1
Flood,Welipenna East,Kaluthara,5,14,157.5,1
Flood,Hendigalla,Kaluthara,5,14,157.5,1
Flood,Kudaligama,Kaluthara,5,14,157.5,1
Flood,Bulathsinhala,Kaluthara,5,9,157.5,1
Flood,Kalavilakanda,Kaluthara,2,6,45.7,1
Flood,Gallassa,Kaluthara,5,14,157.5,1
Flood,Bandaragama,Kaluthara,10,6,203.2,1
Flood,Palindanuwara,Kaluthara,10,6,203.2,1
Flood,Horana,Kaluthara,10,6,203.2,1
Flood,Beruwala,Kaluthara,6,20,106.7,0
Flood,Palindanuwara,Kaluthara,9,17,111.8,1
Flood,Palindanuwara,Kaluthara,5,17,157.5,1
Flood,Palindanuwara,Kaluthara,9,2,111.8,1
Flood,Palindanuwara,Kaluthara,10,24,203.2,1
Flood,Mathugama,Kaluthara,10,6,203.2,1
Flood,Kalutara,Kaluthara,5,3,157.5,0
Flood,Ingiriya,Kaluthara,5,20,157.5,1
Flood,Beruwala,Kaluthara,10,28,203.2,1
Flood,Horana,Kaluthara,6,29,106.7,0
Flood,Beruwala,Kaluthara,10,8,203.2,1
Flood,Panadura,Kaluthara,6,6,106.7,0
Flood,Dodangoda,Kaluthara,10,3,203.2,1
Flood,Madurawala,Kaluthara,5,20,157.5,1
Flood,Keselwatta,Kaluthara,4,3,137.2,0
Flood,Atulugama East,Kaluthara,5,14,157.5,1
Flood,Pelapitiyagoda North,Kaluthara,5,14,157.5,1
Flood,Beruwala,Kaluthara,5,20,157.5,1
Flood,Walallavita,Kaluthara,10,24,203.2,0
Flood,Panadura,Kaluthara,5,20,157.5,1
Flood,Atulugama East,Kaluthara,2,6,45.7,1
Flood,Bulathsinhala,Kaluthara,8,7,68.6,0
Flood,Rathmalgoda East,Kaluthara,2,6,45.7,1
Flood,Beruwala,Kaluthara,11,13,218.4,0
Flood,Palindanuwara,Kaluthara,10,11,203.2,0
Flood,Etavila,Kaluthara,2,6,45.7,1
Flood,Midalana,Kaluthara,1,10,58.4,1
Flood,Anguruwathota,Kaluthara,2,6,45.7,1
Flood,Ihala Narangala,Kaluthara,1,10,58.4,1
Flood,Kalutara,Kaluthara,10,26,203.2,1
Flood,Gungamuwa,Kaluthara,10,11,203.2,1
Flood,Gurudola,Kaluthara,2,6,45.7,1
Flood,Uduwara,Kaluthara,5,14,157.5,1
Flood,Panadura,Kaluthara,11,2,218.4,0
Flood,Agalawatta,Kaluthara,6,17,106.7,0
Flood,Kalavilakanda,Kaluthara,5,14,157.5,1
Flood,Panadura,Kaluthara,10,20,203.2,0
Flood,Beruwala,Kaluthara,10,21,203.2,0
Flood,Madurawala,Kaluthara,10,13,203.2,0
Flood,Ingiriya,Kaluthara,10,24,203.2,0
Flood,Walallavita,Kaluthara,10,8,203.2,0
Flood,Kalutara,Kaluthara,11,30,218.4,0
Flood,Bulathsinhala,Kaluthara,10,18,203.2,0
Flood,Agalawatta,Kaluthara,10,1,203.2,0
Flood,Horana,Kaluthara,10,3,203.2,0
Flood,Dodangoda,Kaluthara,10,27,203.2,0
Flood,Millaniya,Kaluthara,11,22,218.4,1
Flood,Kalutara,Kaluthara,8,31,68.6,1
Flood,Mathugama,Kaluthara,8,31,68.6,1
Flood,Millaniya,Kaluthara,10,5,203.2,0
Flood,Gurudola,Kaluthara,10,11,203.2,1
Flood,Bandaragama,Kaluthara,5,23,157.5,0
Flood,Bulathsinhala,Kaluthara,11,21,218.4,1
Flood,Bulathsinhala,Kaluthara,5,20,157.5,1
Flood,Kalutara,Kaluthara,5,4,157.5,1
Flood,Ingiriya,Kaluthara,5,17,157.5,1
Flood,Walallavita,Kaluthara,5,9,157.5,1
Flood,Walallavita,Kaluthara,5,3,157.5,1
Flood,Millaniya,Kaluthara,5,17,157.5,1
Flood,Etavila,Kaluthara,2,25,45.7,0
Flood,Millaniya,Kaluthara,5,20,157.5,1
Flood,Mathugama,Kaluthara,5,3,157.5,1
Flood,Beruwala,Kaluthara,9,17,111.8,1
Flood,Beruwala,Kaluthara,6,16,106.7,1
Flood,Palindanuwara,Kaluthara,4,10,137.2,1
Flood,Mathugama,Kaluthara,5,6,157.5,1
Flood,Agalawatta,Kaluthara,5,20,157.5,1
Flood,Palindanuwara,Kaluthara,5,3,157.5,1
Flood,Horana,Kaluthara,5,20,157.5,1
Flood,Pahalangoda,Kaluthara,4,18,137.2,0
Flood,Paragoda West,Kaluthara,4,23,137.2,0
Flood,Thebuwana West,Kaluthara,4,28,137.2,0
Flood,Madurawala,Kaluthara,6,14,106.7,0
Flood,Kekulaliya,Kaluthara,4,20,137.2,0
Flood,Kalutara,Kaluthara,6,29,106.7,0
Flood,Kekulaliya,Kaluthara,4,2,137.2,0
Flood,Mathugama,Kaluthara,6,4,106.7,0
Flood,Walallavita,Kaluthara,10,1,203.2,1
Flood,Ingiriya,Kaluthara,6,18,106.7,0
Flood,Keselwatta,Kaluthara,4,6,137.2,0
Flood,Thebuwana West,Kaluthara,4,24,137.2,0
Flood,Dodangoda,Kaluthara,5,17,157.5,1
Flood,Walallavita,Kaluthara,6,25,106.7,0
Flood,Paragoda West,Kaluthara,4,6,137.2,0
Flood,Millaniya,Kaluthara,6,24,106.7,0
Flood,Keselwatta,Kaluthara,4,1,137.2,0
Flood,Mathugama,Kaluthara,5,8,157.5,0
Flood,Midalana,Kaluthara,4,13,137.2,0
Flood,Panadura,Kaluthara,10,6,203.2,1
Flood,Palindanuwara,Kaluthara,5,15,157.5,0
Flood,Dodangoda,Kaluthara,5,3,157.5,0
Flood,Ingiriya,Kaluthara,4,20,137.2,1
Flood,Walallavita,Kaluthara,5,10,157.5,0
Flood,Walallavita,Kaluthara,5,20,157.5,1
Flood,Mathugama,Kaluthara,5,20,157.5,1
Flood,Horana,Kaluthara,5,29,157.5,0
Flood,Bandaragama,Kaluthara,10,12,203.2,1
Flood,Kalutara,Kaluthara,5,20,157.5,1
Flood,Bandaragama,Kaluthara,6,27,106.7,0
Flood,Agalawatta,Kaluthara,5,4,157.5,1
Flood,Millaniya,Kaluthara,10,6,203.2,1
Flood,Agalawatta,Kaluthara,10,6,203.2,1
Flood,Bulathsinhala,Kaluthara,10,20,203.2,1
Flood,Bandaragama,Kaluthara,5,20,157.5,1
Flood,Midalana,Kaluthara,4,30,137.2,0
Flood,Agalawatta,Kaluthara,5,2,157.5,0
Flood,Madurawala,Kaluthara,8,31,68.6,1
Flood,Beruwala,Kaluthara,10,6,203.2,1
Flood,Madurawala,Kaluthara,10,6,203.2,1
Flood,Bulathsinhala,Kaluthara,5,22,157.5,0
Flood,Ingiriya,Kaluthara,10,6,203.2,1
Flood,Palindanuwara,Kaluthara,5,20,157.5,1
Flood,Dodangoda,Kaluthara,5,20,157.5,1
Flood,Millaniya,Kaluthara,5,18,157.5,0
Flood,Walallavita,Kaluthara,5,5,157.5,1
Flood,Bandaragama,Kaluthara,10,23,203.2,1
Flood,Dodangoda,Kaluthara,10,23,203.2,1
Flood,Walallavita,Kaluthara,10,6,203.2,1
Flood,Bulathsinhala,Kaluthara,10,6,203.2,1
Flood,Millaniya,Kaluthara,8,31,68.6,1
Flood,Palindanuwara,Kaluthara,8,31,68.6,1
Flood,Panadura,Kaluthara,5,6,157.5,1
Flood,Mathugama,Kaluthara,10,25,203.2,0
Flood,Panadura,Kaluthara,10,11,203.2,1
Flood,Atulugama East,Kaluthara,10,11,203.2,1
Flood,Panadura,Kaluthara,11,17,218.4,1
Flood,Kalutara,Kaluthara,11,17,218.4,1
Flood,Hendigalla,Kaluthara,5,13,157.5,0
Flood,Hendigalla,Kaluthara,5,28,157.5,0
Flood,Kudaligama,Kaluthara,5,1,157.5,0
Flood,Kudaligama,Kaluthara,5,30,157.5,0
Flood,Hendigalla,Kaluthara,5,23,157.5,0
Flood,Gallassa,Kaluthara,5,13,157.5,0
Flood,Panadura,Kaluthara,6,5,106.7,1
Flood,Horana,Kaluthara,6,5,106.7,1
Flood,Palindanuwara,Kaluthara,10,23,203.2,1
Flood,Agalawatta,Kaluthara,10,23,203.2,1
Flood,Beruwala,Kaluthara,6,2,106.7,1
Flood,Bandaragama,Kaluthara,6,2,106.7,1
Flood,Agalawatta,Kaluthara,6,5,106.7,1
Flood,Ingiriya,Kaluthara,6,2,106.7,1
Flood,Kalutara,Kaluthara,4,14,137.2,0
Flood,Beruwala,Kaluthara,11,17,218.4,1
Flood,Dodangoda,Kaluthara,5,6,157.5,0
Flood,Kekulaliya,Kaluthara,4,29,137.2,1
Flood,Keselwatta,Kaluthara,4,29,137.2,1
Flood,Bulathsinhala,Kaluthara,5,28,157.5,0
Flood,Atulugama East,Kaluthara,3,5,68.6,1
Flood,Dodangoda,Kaluthara,5,5,157.5,0
Flood,Ingiriya,Kaluthara,5,5,157.5,0
Flood,Walallavita,Kaluthara,3,5,68.6,1
Flood,Bulathsinhala,Kaluthara,8,16,68.6,1
Flood,Beruwala,Kaluthara,5,3,157.5,1
Flood,Welipenna East South,Kaluthara,4,9,137.2,0
Flood,Welipenna East South,Kaluthara,4,7,137.2,0
Flood,Welipenna East,Kaluthara,5,26,157.5,0
Flood,Welipenna East,Kaluthara,5,19,157.5,0
Flood,Beruwala,Kaluthara,10,23,203.2,1
Flood,Bandaragama,Kaluthara,5,27,157.5,0
Flood,Madurawala,Kaluthara,5,5,157.5,0
Flood,Kalutara,Kaluthara,6,2,106.7,1
Flood,Bulathsinhala,Kaluthara,6,5,106.7,0
Flood,Palindanuwara,Kaluthara,5,22,157.5,0
Flood,Palindanuwara,Kaluthara,9,2,111.8,0
Flood,Bulathsinhala,Kaluthara,11,20,218.4,0
Flood,Pelapitiyagoda North,Kaluthara,5,20,157.5,0
Flood,Bulathsinhala,Kaluthara,10,24,203.2,0
Flood,Palindanuwara,Kaluthara,9,12,111.8,0
Flood,Anguruwathota,Kaluthara,5,14,157.5,1
Flood,Girikola,Kaluthara,5,14,157.5,1
Flood,Millaniya,Kaluthara,10,23,203.2,1
Flood,Bulathsinhala,Kaluthara,10,23,203.2,1
Flood,Panadura,Kaluthara,5,14,157.5,1
Flood,Bandaragama,Kaluthara,10,22,203.2,1
Flood,Palindanuwara,Kaluthara,5,30,157.5,1
Flood,Kekulaliya,Kaluthara,5,14,157.5,1
Flood,Mathugama,Kaluthara,6,2,106.7,1
Flood,Panadura,Kaluthara,5,7,157.5,0
Flood,Beruwala,Kaluthara,10,9,203.2,0
Flood,Madurawala,Kaluthara,6,2,106.7,1
Flood,Madurawala,Kaluthara,4,2,137.2,0
Flood,Mathugama,Kaluthara,5,25,157.5,0
Flood,Palindanuwara,Kaluthara,5,24,157.5,0
Flood,Palindanuwara,Kaluthara,8,15,68.6,0
Flood,Panadura,Kaluthara,5,5,157.5,0
Flood,Palindanuwara,Kaluthara,10,26,203.2,0
Flood,Bulathsinhala,Kaluthara,6,1,106.7,1
Flood,Hettimulla Road,Kaluthara,6,18,106.7,1
Flood,Walallavita,Kaluthara,6,1,106.7,1
Flood,Mathugama,Kaluthara,10,23,203.2,1
Flood,Millaniya,Kaluthara,6,1,106.7,1
Flood,Palindanuwara,Kaluthara,5,24,157.5,1
Flood,Palindanuwara,Kaluthara,11,23,218.4,0
Flood,Walallavita,Kaluthara,5,19,157.5,0
Flood,Etavila,Kaluthara,10,11,203.2,1
Flood,Agalawatta,Kaluthara,5,7,157.5,0
Flood,Thebuwana West,Kaluthara,4,30,137.2,1
Flood,Madurawala,Kaluthara,4,30,137.2,1
Flood,Gungamuwa,Kaluthara,1,6,58.4,1
Flood,Diggoda,Kaluthara,5,31,157.5,1
Flood,Mathugama,Kaluthara,5,31,157.5,1
Flood,Palindanuwara,Kaluthara,5,31,157.5,1
Flood,Palindanuwara,Kaluthara,8,16,68.6,1
Flood,Walallavita,Kaluthara,1,6,58.4,1
Flood,Panadura,Kaluthara,5,4,157.5,1
Flood,Dodangoda,Kaluthara,5,16,157.5,0
Flood,Millaniya,Kaluthara,5,26,157.5,0
Flood,Bandaragama,Kaluthara,5,18,157.5,0
Flood,Palindanuwara,Kaluthara,11,21,218.4,1
Flood,Walallavita,Kaluthara,5,16,157.5,0
Flood,Palindanuwara,Kaluthara,5,31,157.5,1
Flood,Beruwala,Kaluthara,5,22,157.5,0
Flood,Millaniya,Kaluthara,5,4,157.5,1
Flood,Ihala Narangala,Kaluthara,1,6,58.4,1
Flood,Kalutara,Kaluthara,4,28,137.2,1
Flood,Kalavilakanda,Kaluthara,10,11,203.2,1
Flood,Beruwala,Kaluthara,9,25,111.8,1
Flood,Kalutara,Kaluthara,11,25,218.4,1
Flood,Gurudola,Kaluthara,4,29,137.2,1
Flood,Walallavita,Kaluthara,9,29,111.8,0
Flood,Midalana,Kaluthara,4,29,137.2,1
Flood,Madurawala,Kaluthara,5,3,157.5,1
Flood,Panadura,Kaluthara,9,2,111.8,0
Flood,Agalawatta,Kaluthara,5,3,157.5,1
Flood,Bandaragama,Kaluthara,5,31,157.5,1
Flood,Panadura,Kaluthara,5,12,157.5,1
Flood,Bulathsinhala,Kaluthara,5,3,157.5,1
Flood,Dodangoda,Kaluthara,5,3,157.5,1
Flood,Ingiriya,Kaluthara,5,31,157.5,1
Flood,Etavila,Kaluthara,2,5,45.7,1
Flood,Batahen,Kaluthara,3,5,68.6,1
Flood,Dodangoda,Kaluthara,5,4,157.5,1
Flood,Welipenna,Kaluthara,3,5,68.6,1
Flood,Panadura,Kaluthara,9,25,111.8,1
Flood,Dodangoda,Kaluthara,5,8,157.5,0
Flood,Palindanuwara,Kaluthara,5,2,157.5,0
Flood,Gungamuwa,Kaluthara,10,1,203.2,0
Flood,Kankanamgoda,Kaluthara,3,5,68.6,1
Flood,Dodangoda,Kaluthara,4,5,137.2,1
Flood,Thalpitiya North,Kaluthara,4,28,137.2,0
Flood,Pinwatta,Kaluthara,4,5,137.2,1
Flood,Girikola,Kaluthara,3,5,68.6,1
Flood,Weyangalla,Kaluthara,3,5,68.6,1
Flood,Pelawatta,Kaluthara,3,5,68.6,1
Flood,Gungamuwa,Kaluthara,4,5,137.2,1
Flood,Pahalangoda,Kaluthara,4,30,137.2,1
Flood,Paragoda West,Kaluthara,4,29,137.2,1
Flood,Aluthgama,Kaluthara,3,5,68.6,1
Flood,Maragahadeniya,Kaluthara,5,24,157.5,1
Flood,Warakagoda West,Kaluthara,4,15,137.2,0
Flood,Yatawara South,Kaluthara,4,29,137.2,0
Flood,Kamburawala,Kaluthara,5,31,157.5,1
Flood,Atulugama East,Kaluthara,6,22,106.7,1
Flood,Kalavilakanda,Kaluthara,6,22,106.7,1
Flood,Walallavita,Kaluthara,6,22,106.7,1
Flood,Gorokgoda,Kaluthara,5,17,157.5,1
Flood,Beruwala,Kaluthara,6,30,106.7,0
Flood,Yatawara South,Kaluthara,4,1,137.2,0
Flood,Palindanuwara,Kaluthara,10,1,203.2,1
Flood,Gungamuwa,Kaluthara,4,5,137.2,0
Flood,Raddegoda,Kaluthara,4,1,137.2,0
Flood,Walallavita,Kaluthara,5,14,157.5,1
Flood,Dikhena,Kaluthara,4,26,137.2,0
Flood,Imbulahena,Kaluthara,4,18,137.2,0
Flood,Halthota,Kaluthara,4,22,137.2,0
Flood,Bulathsinhala,Kaluthara,10,1,203.2,1
Flood,Millaniya,Kaluthara,10,24,203.2,0
Flood,Bulathsinhala,Kaluthara,5,15,157.5,1
Flood,Rerukana,Kaluthara,10,15,203.2,0
Flood,Morapitiya North,Kaluthara,8,24,68.6,0
Flood,Pelenda,Kaluthara,8,28,68.6,0
Flood,Maragahadeniya,Kaluthara,8,13,68.6,0
Flood,Kapugedara,Kaluthara,8,7,68.6,0
Flood,Penigala,Kaluthara,8,11,68.6,0
Flood,Midalana West,Kaluthara,8,1,68.6,0
Flood,Athale,Kaluthara,8,30,68.6,0
Flood,Midalana,Kaluthara,8,8,68.6,0
Flood,Dodangoda,Kaluthara,5,31,157.5,1
Flood,Kalutara,Kaluthara,11,14,218.4,0
Flood,Walallavita,Kaluthara,11,16,218.4,0
Flood,Diggoda,Kaluthara,8,23,68.6,0
Flood,Molligoda South,Kaluthara,11,16,218.4,0
Flood,Gorokgoda,Kaluthara,3,25,68.6,0
Flood,Mathugama,Kaluthara,11,11,218.4,0
Flood,Morapitiya,Kaluthara,8,4,68.6,0
Flood,Galahitiya,Kaluthara,8,10,68.6,0
Flood,Pelenda West,Kaluthara,8,14,68.6,0
Flood,Wekada North,Kaluthara,11,29,218.4,0
Flood,Palliya Mankada,Kaluthara,11,14,218.4,0
Flood,Molligoda North,Kaluthara,11,6,218.4,0
Flood,Nallooruwa North,Kaluthara,11,18,218.4,0
Flood,Walana North,Kaluthara,11,21,218.4,0
Flood,Pinwatta,Kaluthara,11,19,218.4,0
Flood,Bulathsinhala,Kaluthara,5,17,157.5,1
Flood,Horana,Kaluthara,10,23,203.2,1
Flood,Bulathsinhala,Kaluthara,12,20,119.4,1
Flood,Gorokgoda,Kaluthara,4,27,137.2,0
Flood,Paragoda East,Kaluthara,8,17,68.6,0
Flood,Paragoda East,Kaluthara,8,30,68.6,0
Flood,Paragoda East,Kaluthara,8,22,68.6,0
Flood,Batagodavila,Kaluthara,8,12,68.6,0
Flood,Athwelthota,Kaluthara,8,3,68.6,0
Flood,Atulugama East,Kaluthara,5,16,157.5,0
Flood,Ihala Narangala,Kaluthara,5,8,157.5,0
Flood,Ihala Narangala,Kaluthara,3,13,68.6,0
Flood,Rathmalgoda East,Kaluthara,5,25,157.5,0
Flood,Hettimulla Road,Kaluthara,6,4,106.7,0
Flood,Kalutara,Kaluthara,11,25,218.4,1
Flood,Walallavita,Kaluthara,11,25,218.4,1
Flood,Kamburawala,Kaluthara,11,27,218.4,0
Flood,Bellana East,Kaluthara,5,24,157.5,0
Flood,Kapugama,Kaluthara,5,17,157.5,0
Flood,Mathugama,Kaluthara,11,25,218.4,1
Flood,Viharagama,Kaluthara,5,1,157.5,0
Flood,Panadura,Kaluthara,11,20,218.4,0
Flood,Lathpandura,Kaluthara,5,20,157.5,0
