Disaster,Location,District,Year,Month,Day,Rainfall(mm),Landslide
Landslide,Vilanagama,Kandy,2006,11,18,373.6,1
Landslide,Alawathugoda,Kandy,2007,8,14,148.6,1
Landslide,Alawathugoda,Kandy,2006,12,19,233.5,1
Landslide,Pallewelketiya,Kandy,2006,11,20,373.6,1
Landslide,Godamunna,Kandy,2006,11,18,373.6,1
Landslide,Ogastawatta,Kandy,2006,11,11,373.6,1
Landslide,Haputhale Udagama,Kandy,2006,11,18,373.6,1
Landslide,Akurana,Kandy,2007,12,13,233.5,1
Landslide,Koholankalagala,Kandy,2006,11,21,373.6,1
Landslide,Delgasgoda,Kandy,2006,4,11,351.5,1
Landslide,Konakahagala,Kandy,2006,12,18,233.5,1
Landslide,Panvila,Kandy,2006,1,13,97.6,1
Landslide,Deegala,Kandy,2006,11,20,373.6,1
Landslide,Delgasgoda,Kandy,2008,2,4,148.2,1
Landslide,Delgasgoda,Kandy,2008,5,4,302.6,1
Landslide,Alawathugoda,Kandy,2007,12,13,233.5,1
Landslide,Konakahagala,Kandy,2006,11,19,373.6,1
Landslide,Thalathuoya,Kandy,2008,3,13,158.5,1
Landslide,Rathukohodigala,Kandy,2006,10,27,469.2,1
Landslide,Kasawatta,Kandy,2006,11,20,373.6,1
Landslide,Walahena,Kandy,2006,11,17,373.6,1
Landslide,Delgsthenna,Kandy,2007,12,13,233.5,1
Landslide,Rathukoho,Kandy,2007,12,13,233.5,1
Landslide,Galegedara,Kandy,2006,8,11,148.6,1
Landslide,Vilanagama,Kandy,2006,11,22,373.6,1
Landslide,Balalkaduwa,Kandy,2006,11,18,373.6,1
Landslide,Uggala,Kandy,2008,12,4,233.5,1
Landslide,Rambuke Ela,Kandy,2006,4,11,351.5,1
Landslide,Uggala,Kandy,2006,5,11,302.6,1
Landslide,Marahela,Kandy,2007,2,11,148.2,1
Landslide,Walahena,Kandy,2006,11,16,373.6,1
Landslide,Kurugoda,Kandy,2007,12,30,233.5,1
Landslide,Getaberi Kanda,Kegalle,2006,11,23,314.0,0
Landslide,Udagama,Kegalle,2006,11,23,314.0,0
Landslide,Kegalle,Kegalle,2012,8,26,197.0,0
Landslide,Kandewatta,Kegalle,2006,11,8,314.0,0
Landslide,Kegalle,Kegalle,2011,4,6,197.0,0
Landslide,Dikella,Kegalle,2010,5,18,205.0,1
Landslide,Ambalakanda,Kegalle,2006,11,22,314.0,0
Landslide,Meepitiya,Kegalle,2010,2,10,58.0,1
Landslide,Deraniyagala,Kegalle,2011,5,30,205.0,0
Landslide,Warakapola,Kegalle,2011,6,13,234.0,0
Landslide,Nilwakka,Kegalle,2010,1,12,62.0,1
Landslide,Devanagala,Kegalle,2006,11,14,314.0,0
Landslide,Galigamuwa,Kegalle,2003,11,21,314.0,1
Landslide,Warakapola,Kegalle,2006,11,12,314.0,1
Landslide,Ruwandeniya,Kegalle,2006,11,23,314.0,0
Landslide,Gevilipitiya Gama,Kegalle,2006,11,13,314.0,0
Landslide,Podape,Kegalle,2006,11,7,314.0,0
Landslide,Ussapitiya,Kegalle,2006,11,9,314.0,0
Landslide,Golahela,Kegalle,2009,8,6,197.0,0
Landslide,Bulathkohupitiya,Kegalle,2011,6,2,234.0,0
Landslide,Wendala,Kegalle,2013,9,18,201.0,1
Landslide,Randiwala,Kegalle,2013,11,25,314.0,1
Landslide,Deraniyagala,Kegalle,2005,3,9,89.0,1
Landslide,Bulathkohupitiya,Kegalle,2011,5,12,205.0,0
Landslide,Yatiyanthota,Kegalle,2007,11,23,314.0,1
Landslide,Narangammana,Kegalle,2006,11,13,314.0,0
Landslide,Bulathkohupitiya,Kegalle,2008,4,21,197.0,1
Landslide,Galigamuwa,Kegalle,2011,5,2,205.0,0
Landslide,Ruwanwella,Kegalle,2014,2,14,58.0,0
Landslide,Mawanella,Kegalle,2013,11,22,314.0,0
Landslide,Ruwanwella,Kegalle,2013,9,19,201.0,0
Landslide,Dehiovita,Kegalle,2010,5,16,205.0,1
Landslide,Ruwanwella,Kegalle,2010,4,30,197.0,1
Landslide,Galigamuwa,Kegalle,2010,4,26,197.0,1
Landslide,Aranayaka,Kegalle,2014,2,16,58.0,0
Landslide,Selawa East,Kegalle,2006,11,29,314.0,0
Landslide,Deraniyagala,Kegalle,2007,5,12,205.0,1
Landslide,Deewela Udagama,Kegalle,2006,11,21,314.0,0
Landslide,Dehiovita,Kegalle,2008,6,1,234.0,1
Landslide,Gammannagoda,Kegalle,2006,11,22,314.0,0
Landslide,Mawanella,Kegalle,2014,5,11,205.0,0
Landslide,Debathgama Pallebage,Kegalle,2006,11,13,314.0,0
Landslide,Kandamulla,Kegalle,2006,11,1,314.0,0
Landslide,Randiwala,Kegalle,2014,4,5,197.0,1
Landslide,Pudalu Oya,Kegalle,2014,2,24,58.0,1
Landslide,Deraniyagala South,Kegalle,2011,5,27,205.0,1
Landslide,Puspane,Kegalle,2011,5,27,205.0,1
Landslide,Palagala Watta,Kegalle,2011,5,27,205.0,1
Landslide,Galapitamada,Kegalle,2014,8,2,197.0,1
Landslide,Dehiovita,Kegalle,2007,5,12,205.0,1
Landslide,Dehiovita,Kegalle,2007,3,12,89.0,1
Landslide,Ruwanwella,Kegalle,2006,10,23,374.0,1
Landslide,Yatiyanthota,Kegalle,2006,11,26,314.0,1
Landslide,Deraniyagala South,Kegalle,2007,5,16,205.0,0
Landslide,Aranayaka,Kegalle,2006,11,10,314.0,0
Landslide,Kegall Town,Kegalle,2006,11,18,314.0,0
Landslide,Usapitiya,Kegalle,2006,11,2,314.0,0
Landslide,Puspane,Kegalle,2006,10,2,374.0,0
Landslide,Pelempitiya,Kegalle,2003,4,14,197.0,0
Landslide,Galigamuwa,Kegalle,2010,4,8,197.0,0
Landslide,Golahela,Kegalle,2009,8,19,197.0,1
Landslide,Daigala,Kegalle,2008,1,6,62.0,1
Landslide,Dikella,Kegalle,2006,11,24,314.0,0
Landslide,Andara,Kegalle,2006,4,16,197.0,0
Landslide,Behenella,Kegalle,2007,12,27,156.0,0
Landslide,Wadumulla,Kegalle,2006,6,22,234.0,0
Landslide,Eregama,Kegalle,2006,11,30,314.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,11,5,314.0,1
Landslide,Godigamuwa,Kegalle,2006,11,2,314.0,0
Landslide,Palagala Watta,Kegalle,2003,11,21,314.0,1
Landslide,Karagala,Kegalle,2008,7,18,219.0,1
Landslide,Kamburadeniya,Kegalle,2011,1,6,62.0,1
Landslide,Ambamalla,Kegalle,2011,1,6,62.0,1
Landslide,Deraniyagala South,Kegalle,2006,10,1,374.0,0
Landslide,Elawana,Kegalle,2011,4,13,197.0,1
Landslide,Ingiriya Maha Vidyalaya,Kegalle,2009,6,22,234.0,1
Landslide,Miyanavita,Kegalle,2006,10,14,374.0,0
Landslide,Meepitiya,Kegalle,2006,11,1,314.0,0
Landslide,Golahela,Kegalle,2006,11,20,314.0,0
Landslide,Siyambalapitiya,Kegalle,2006,11,17,314.0,0
Landslide,Paranagampola,Kegalle,2006,11,22,314.0,0
Landslide,Puwakdeniya,Kegalle,2006,11,7,314.0,0
Landslide,Udumagama,Kegalle,2006,11,16,314.0,0
Landslide,Wathura,Kegalle,2006,11,27,314.0,0
Landslide,Ruwanwella,Kegalle,2010,4,5,197.0,0
Landslide,Undugoda,Kegalle,2006,11,1,314.0,0
Landslide,Alapalawala,Kegalle,2006,11,13,314.0,0
Landslide,Ganthuna Pallegama,Kegalle,2006,11,18,314.0,0
Landslide,Dambuluwewa,Kegalle,2009,6,27,234.0,1
Landslide,Randiwala,Kegalle,2006,8,19,197.0,0
Landslide,Dehiovita,Kegalle,2010,5,10,205.0,0
Landslide,Udabage,Kegalle,2005,4,9,197.0,0
Landslide,Wattegedara,Kegalle,2006,10,1,374.0,0
Landslide,Wathura,Kegalle,2006,11,8,314.0,0
Landslide,Debathgama Udabage,Kegalle,2006,11,28,314.0,0
Landslide,Damala,Kegalle,2011,5,27,205.0,1
Landslide,Basnagala,Kegalle,2007,12,26,156.0,0
Landslide,Meepitiya,Kegalle,2005,5,7,205.0,0
Landslide,Neluwathukanda,Kegalle,2009,8,16,197.0,1
Landslide,Pelellegama,Kegalle,2009,8,16,197.0,1
Landslide,Parussella,Kegalle,2009,8,16,197.0,1
Landslide,Kegalle,Kegalle,2006,10,3,374.0,0
Landslide,Nawata,Kegalle,2009,8,16,197.0,1
Landslide,Theligama,Kegalle,2009,8,16,197.0,1
Landslide,Yatiyanthota,Kegalle,2009,8,16,197.0,1
Landslide,Dombepola,Kegalle,2009,8,16,197.0,1
Landslide,Kabulumulla,Kegalle,2006,6,21,234.0,0
Landslide,Wadumulla,Kegalle,2006,11,21,314.0,0
Landslide,Deiyanwala,Kegalle,2006,11,17,314.0,0
Landslide,Galbokka,Kegalle,2006,11,2,314.0,0
Landslide,Meepitiya,Kegalle,2012,8,18,197.0,1
Landslide,Epalawa Watta,Kegalle,2006,11,22,314.0,0
Landslide,Dippitiya,Kegalle,2006,11,2,314.0,0
Landslide,Kegalle,Kegalle,2010,12,15,156.0,0
Landslide,Kendawa,Kegalle,2011,5,27,205.0,1
Landslide,Kabulumulla,Kegalle,2009,4,9,197.0,1
Landslide,Dehiovita,Kegalle,2010,5,24,205.0,0
Landslide,Ranwala,Kegalle,2009,10,28,374.0,1
Landslide,Nakkavita,Kegalle,2007,12,23,156.0,0
Landslide,Deraniyagala South,Kegalle,2007,12,3,156.0,0
Landslide,Rasnakkanda,Kegalle,2007,12,6,156.0,0
Landslide,Kosgahakanda,Kegalle,2007,12,15,156.0,0
Landslide,Miyanavita,Kegalle,2007,12,11,156.0,0
Landslide,Yatiwala,Kegalle,2007,12,9,156.0,0
Landslide,Bulathkohupitiya,Kegalle,2006,10,27,374.0,0
Landslide,Udabage,Kegalle,2007,12,8,156.0,0
Landslide,Deraniyagala South,Kegalle,2007,5,10,205.0,0
Landslide,Rasnakkanda,Kegalle,2007,5,22,205.0,0
Landslide,Kirikohuthenna,Kegalle,2009,4,9,197.0,1
Landslide,Yatiyanthota,Kegalle,2009,4,9,197.0,1
Landslide,Nilapalagammana,Kegalle,2006,11,2,314.0,0
Landslide,Udumalama,Kegalle,2006,11,17,314.0,0
Landslide,Gonagamuwa,Kegalle,2009,4,9,197.0,1
Landslide,Deraniyagala South,Kegalle,2007,12,7,156.0,0
Landslide,Kegalle,Kegalle,2010,10,5,374.0,0
Landslide,Daluwalana,Kegalle,2006,10,23,374.0,1
Landslide,Wathura,Kegalle,2006,4,22,197.0,0
Landslide,Deraniyagala,Kegalle,2011,5,27,205.0,1
Landslide,Kegalle,Kegalle,2018,5,23,205.0,1
Landslide,Warakapola,Kegalle,2018,5,26,205.0,1
Landslide,Aranayaka,Kegalle,2014,2,24,58.0,1
Landslide,Meepitiya,Kegalle,2012,8,23,197.0,0
Landslide,Mawanella,Kegalle,2014,5,4,205.0,1
Landslide,Aranayaka,Kegalle,2005,11,6,314.0,1
Landslide,Kendawa,Kegalle,2011,5,29,205.0,0
Landslide,Damala,Kegalle,2011,5,7,205.0,0
Landslide,Kegalle,Kegalle,2009,8,9,197.0,0
Landslide,Elawana,Kegalle,2011,4,27,197.0,0
Landslide,Dehiovita,Kegalle,2009,6,1,234.0,0
Landslide,Ambamalla,Kegalle,2011,1,26,62.0,0
Landslide,Kamburadeniya,Kegalle,2011,1,8,62.0,0
Landslide,Warakapola,Kegalle,2018,5,25,205.0,1
Landslide,Dehiovita,Kegalle,2014,9,30,201.0,1
Landslide,Galigamuwa,Kegalle,2014,9,30,201.0,1
Landslide,Galigamuwa,Kegalle,2014,10,8,374.0,1
Landslide,Aranayaka,Kegalle,2014,10,8,374.0,1
Landslide,Mawanella,Kegalle,2009,6,8,234.0,0
Landslide,Warakapola,Kegalle,2017,10,20,374.0,1
Landslide,Deraniyagala,Kegalle,2017,9,8,201.0,1
Landslide,Palagala Watta,Kegalle,2003,11,18,314.0,0
Landslide,Rambukkana,Kegalle,2014,12,25,156.0,1
Landslide,Aranayaka,Kegalle,2006,11,17,314.0,0
Landslide,Bulathkohupitiya,Kegalle,2011,5,27,205.0,1
Landslide,Galigamuwa,Kegalle,2011,5,27,205.0,1
Landslide,Ruwanwella,Kegalle,2014,2,8,58.0,1
Landslide,Kegalle,Kegalle,2018,5,20,205.0,1
Landslide,Yatiyanthota,Kegalle,2018,10,21,374.0,1
Landslide,Bulathkohupitiya,Kegalle,2008,4,1,197.0,0
Landslide,Bulathkohupitiya,Kegalle,2018,10,4,374.0,1
Landslide,Galigamuwa,Kegalle,2018,10,5,374.0,1
Landslide,Dehiovita,Kegalle,2007,3,6,89.0,0
Landslide,Alagoda,Kegalle,2010,5,26,205.0,0
Landslide,Ihala Thaldoowa,Kegalle,2010,5,15,205.0,0
Landslide,Wendala,Kegalle,2010,4,9,197.0,0
Landslide,Galsiyambalagama,Kegalle,2010,4,21,197.0,0
Landslide,Kosgahakanda,Kegalle,2007,12,5,156.0,1
Landslide,Miyanavita,Kegalle,2007,12,5,156.0,1
Landslide,Yatiwala,Kegalle,2007,12,5,156.0,1
Landslide,Aranayaka,Kegalle,2006,11,29,314.0,0
Landslide,Udabage,Kegalle,2007,12,5,156.0,1
Landslide,Rasnakkanda,Kegalle,2007,5,15,205.0,1
Landslide,Yatiyanthota,Kegalle,2018,7,28,219.0,1
Landslide,Daigala,Kegalle,2008,1,23,62.0,0
Landslide,Dehiovita,Kegalle,2008,5,23,205.0,0
Landslide,Yatiyanthota,Kegalle,2008,4,23,197.0,0
Landslide,Mawanella,Kegalle,2018,5,20,205.0,1
Landslide,Aranayaka,Kegalle,2018,5,20,205.0,1
Landslide,Bulathkohupitiya,Kegalle,2018,5,23,205.0,1
Landslide,Bulathkohupitiya,Kegalle,2018,5,25,205.0,1
Landslide,Ruwanwella,Kegalle,2013,9,18,201.0,1
Landslide,Bulathkohupitiya,Kegalle,2018,5,20,205.0,1
Landslide,Mawanella,Kegalle,2013,11,25,314.0,1
Landslide,Deraniyagala South,Kegalle,2007,12,5,156.0,1
Landslide,Warakapola,Kegalle,2018,10,26,374.0,1
Landslide,Aranayaka,Kegalle,2006,11,17,314.0,0
Landslide,Aranayaka,Kegalle,2005,11,5,314.0,0
Landslide,Rambukkana,Kegalle,2015,11,17,314.0,1
Landslide,Dehiovita,Kegalle,2008,5,1,205.0,1
Landslide,Rambukkana,Kegalle,2015,11,12,314.0,1
Landslide,Deraniyagala South,Kegalle,2007,5,15,205.0,1
Landslide,Yatiyanthota,Kegalle,2008,4,29,197.0,1
Landslide,Yatiyanthota,Kegalle,2015,10,13,374.0,1
Landslide,Dehiovita,Kegalle,2015,10,14,374.0,1
Landslide,Bulathkohupitiya,Kegalle,2015,10,15,374.0,1
Landslide,Warakapola,Kegalle,2015,10,16,374.0,1
Landslide,Yatiyanthota,Kegalle,2015,10,18,374.0,1
Landslide,Warakapola,Kegalle,2015,10,15,374.0,1
Landslide,Bulathkohupitiya,Kegalle,2015,10,19,374.0,1
Landslide,Yatiyanthota,Kegalle,2009,8,3,197.0,0
Landslide,Yatiyanthota,Kegalle,2009,9,21,201.0,0
Landslide,Kegalle,Kegalle,2009,10,2,374.0,0
Landslide,Galigamuwa,Kegalle,2008,7,11,219.0,0
Landslide,Warakapola,Kegalle,2015,10,19,374.0,1
Landslide,Aranayaka,Kegalle,2015,10,20,374.0,1
Landslide,Ruwanwella,Kegalle,2015,10,20,374.0,1
Landslide,Galigamuwa,Kegalle,2015,10,20,374.0,1
Landslide,Ruwanwella,Kegalle,2015,11,2,314.0,1
Landslide,Aranayaka,Kegalle,2015,11,2,314.0,1
Landslide,Mawanella,Kegalle,2015,11,2,314.0,1
Landslide,Warakapola,Kegalle,2015,11,2,314.0,1
Landslide,Bulathkohupitiya,Kegalle,2015,11,11,314.0,1
Landslide,Galigamuwa,Kegalle,2015,12,1,156.0,1
Landslide,Rambukkana,Kegalle,2016,3,30,89.0,1
Landslide,Galigamuwa,Kegalle,2007,11,11,314.0,0
Landslide,Aranayaka,Kegalle,2006,11,12,314.0,0
Landslide,Aranayaka,Kegalle,2005,11,17,314.0,0
Landslide,Aranayaka,Kegalle,2005,11,1,314.0,0
Landslide,Dehiovita,Kegalle,2017,5,26,205.0,1
Landslide,Ruwanwella,Kegalle,2006,10,8,374.0,0
Landslide,Yatiyanthota,Kegalle,2006,11,18,314.0,0
Landslide,Deraniyagala,Kegalle,2005,3,5,89.0,0
Landslide,Warakapola,Kegalle,2008,4,29,197.0,1
Landslide,Bulathkohupitiya,Kegalle,2008,4,28,197.0,1
Landslide,Rambukkana,Kegalle,2016,5,16,205.0,1
Landslide,Deraniyagala,Kegalle,2016,5,16,205.0,1
Landslide,Dehiovita,Kegalle,2016,5,16,205.0,1
Landslide,Mawanella,Kegalle,2016,5,17,205.0,1
Landslide,Meepitiya,Kegalle,2005,5,9,205.0,1
Landslide,Ruwanwella,Kegalle,2016,5,17,205.0,1
Landslide,Yatiyanthota,Kegalle,2016,5,17,205.0,1
Landslide,Kegalle,Kegalle,2016,5,17,205.0,1
Landslide,Nilwakka,Kegalle,2010,1,16,62.0,0
Landslide,Meepitiya,Kegalle,2010,2,1,58.0,0
Landslide,Wathura,Kegalle,2006,4,12,197.0,1
Landslide,Dikella,Kegalle,2010,5,12,205.0,0
Landslide,Dikella,Kegalle,2010,5,27,205.0,0
Landslide,Dikella,Kegalle,2010,5,17,205.0,0
Landslide,Bulathkohupitiya,Kegalle,2016,5,17,205.0,1
Landslide,Galigamuwa,Kegalle,2016,5,17,205.0,1
Landslide,Aranayaka,Kegalle,2016,5,17,205.0,1
Landslide,Aranayaka,Kegalle,2005,11,12,314.0,0
Landslide,Warakapola,Kegalle,2016,5,17,205.0,1
Landslide,Gonaramba,Kegalle,2006,10,23,374.0,1
Landslide,Wendala,Kegalle,2013,9,30,201.0,0
Landslide,Randiwala,Kegalle,2013,11,16,314.0,0
Landslide,Galigamuwa,Kegalle,2016,5,19,205.0,0
Landslide,Bulathkohupitiya,Kegalle,2016,5,22,205.0,0
Landslide,Kegalle,Kegalle,2016,5,5,205.0,0
Landslide,Yatiyanthota,Kegalle,2016,5,24,205.0,0
Landslide,Warakapola,Kegalle,2016,5,10,205.0,0
Landslide,Ruwanwella,Kegalle,2016,5,5,205.0,0
Landslide,Mawanella,Kegalle,2016,5,16,205.0,0
Landslide,Dehiovita,Kegalle,2016,5,19,205.0,0
Landslide,Deraniyagala,Kegalle,2016,5,25,205.0,0
Landslide,Rambukkana,Kegalle,2016,5,1,205.0,0
Landslide,Deraniyagala,Kegalle,2007,5,6,205.0,0
Landslide,Dehiovita,Kegalle,2017,5,22,205.0,0
Landslide,Kegalle,Kegalle,2019,11,2,314.0,1
Landslide,Yatiyanthota,Kegalle,2019,10,21,374.0,1
Landslide,Bulathkohupitiya,Kegalle,2019,10,26,374.0,1
Landslide,Deraniyagala,Kegalle,2017,9,28,201.0,0
Landslide,Warakapola,Kegalle,2017,10,5,374.0,0
Landslide,Kegalle,Kegalle,2006,10,2,374.0,0
Landslide,Dehiovita,Kegalle,2008,6,2,234.0,0
Landslide,Mawanella,Kegalle,2019,10,16,374.0,1
Landslide,Dehiovita,Kegalle,2010,5,18,205.0,1
Landslide,Ruwanwella,Kegalle,2019,10,9,374.0,1
Landslide,Warakapola,Kegalle,2018,5,2,205.0,0
Landslide,Warakapola,Kegalle,2018,5,15,205.0,0
Landslide,Kegalle,Kegalle,2018,5,21,205.0,0
Landslide,Aranayaka,Kegalle,2016,5,16,205.0,0
Landslide,Galigamuwa,Kegalle,2015,12,8,156.0,0
Landslide,Rambukkana,Kegalle,2015,11,23,314.0,0
Landslide,Rambukkana,Kegalle,2015,11,30,314.0,0
Landslide,Dehiovita,Kegalle,2014,9,22,201.0,0
Landslide,Galigamuwa,Kegalle,2014,9,7,201.0,0
Landslide,Galigamuwa,Kegalle,2014,10,21,374.0,0
Landslide,Aranayaka,Kegalle,2014,10,12,374.0,0
Landslide,Rambukkana,Kegalle,2014,12,5,156.0,0
Landslide,Yatiyanthota,Kegalle,2015,10,6,374.0,0
Landslide,Dehiovita,Kegalle,2015,10,6,374.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,10,23,374.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,10,18,374.0,0
Landslide,Warakapola,Kegalle,2015,10,1,374.0,0
Landslide,Yatiyanthota,Kegalle,2015,10,27,374.0,0
Landslide,Warakapola,Kegalle,2015,10,22,374.0,0
Landslide,Kegalle,Kegalle,2018,5,13,205.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,10,18,374.0,0
Landslide,Aranayaka,Kegalle,2015,10,23,374.0,0
Landslide,Ruwanwella,Kegalle,2015,10,12,374.0,0
Landslide,Galigamuwa,Kegalle,2015,10,5,374.0,0
Landslide,Ruwanwella,Kegalle,2015,11,6,314.0,0
Landslide,Aranayaka,Kegalle,2015,11,4,314.0,0
Landslide,Mawanella,Kegalle,2015,11,17,314.0,0
Landslide,Warakapola,Kegalle,2015,11,30,314.0,0
Landslide,Warakapola,Kegalle,2015,11,1,314.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,11,12,314.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,11,28,314.0,0
Landslide,Ruwanwella,Kegalle,2015,11,10,314.0,0
Landslide,Bulathkohupitiya,Kegalle,2015,11,28,314.0,0
Landslide,Warakapola,Kegalle,2015,10,25,374.0,0
Landslide,Kegalle,Kegalle,2018,5,25,205.0,0
Landslide,Bulathkohupitiya,Kegalle,2018,5,11,205.0,0
Landslide,Bulathkohupitiya,Kegalle,2018,5,22,205.0,0
Landslide,Yatiyanthota,Kegalle,2019,8,29,197.0,0
Landslide,Dehiovita,Kegalle,2019,8,19,197.0,0
Landslide,Kegalle,Kegalle,2012,8,18,197.0,1
Landslide,Ruwanwella,Kegalle,2019,10,27,374.0,0
Landslide,Mawanella,Kegalle,2019,10,4,374.0,0
Landslide,Deraniyagala,Kegalle,2019,6,1,234.0,1
Landslide,Mawanella,Kegalle,2018,11,26,314.0,1
Landslide,Bulathkohupitiya,Kegalle,2019,10,23,374.0,0
Landslide,Yatiyanthota,Kegalle,2019,10,2,374.0,0
Landslide,Aranayaka,Kegalle,2005,11,24,314.0,1
Landslide,Aranayaka,Kegalle,2005,11,3,314.0,0
Landslide,Kegalle,Kegalle,2019,11,8,314.0,0
Landslide,Deraniyagala,Kegalle,2019,6,24,234.0,0
Landslide,Kegalle,Kegalle,2018,11,23,314.0,1
Landslide,Warakapola,Kegalle,2008,4,11,197.0,0
Landslide,Aranayaka,Kegalle,2006,11,9,314.0,0
Landslide,Galigamuwa,Kegalle,2003,11,4,314.0,0
Landslide,Randiwala,Kegalle,2014,4,30,197.0,0
Landslide,Pudalu Oya,Kegalle,2014,2,23,58.0,0
Landslide,Deraniyagala South,Kegalle,2011,5,22,205.0,0
Landslide,Puspane,Kegalle,2011,5,4,205.0,0
Landslide,Palagala Watta,Kegalle,2011,5,22,205.0,0
Landslide,Galapitamada,Kegalle,2014,8,27,197.0,0
Landslide,Basnagala,Kegalle,2007,12,5,156.0,1
Landslide,Nakkavita,Kegalle,2007,12,5,156.0,1
Landslide,Rasnakkanda,Kegalle,2007,12,5,156.0,1
Landslide,Aranayaka,Kegalle,2018,11,7,314.0,1
Landslide,Kegalle,Kegalle,2006,10,23,374.0,1
Landslide,Mawanella,Kegalle,2018,11,13,314.0,0
Landslide,Kegalle,Kegalle,2011,4,13,197.0,1
Landslide,Bulathkohupitiya,Kegalle,2018,5,21,205.0,0
Landslide,Aranayaka,Kegalle,2018,5,21,205.0,0
Landslide,Kegalle,Kegalle,2010,10,2,374.0,1
Landslide,Kegalle,Kegalle,2010,12,1,156.0,1
Landslide,Mawanella,Kegalle,2018,5,28,205.0,0
Landslide,Mawanella,Kegalle,2018,5,17,205.0,0
Landslide,Deraniyagala,Kegalle,2007,10,22,374.0,0
Landslide,Deraniyagala,Kegalle,2007,10,23,374.0,1
Landslide,Dehiovita,Kegalle,2019,8,30,197.0,1
Landslide,Kegalle,Kegalle,2006,12,14,156.0,0
Landslide,Galigamuwa,Kegalle,2006,11,3,314.0,0
Landslide,Aranayaka,Kegalle,2006,11,24,314.0,0
Landslide,Kegalle,Kegalle,2018,11,25,314.0,0
Landslide,Kegalle,Kegalle,2006,12,4,156.0,1
Landslide,Galigamuwa,Kegalle,2006,11,17,314.0,1
Landslide,Aranayaka,Kegalle,2006,11,15,314.0,1
Landslide,Yatiyanthota,Kegalle,2018,7,14,219.0,0
Landslide,Yatiyanthota,Kegalle,2019,8,30,197.0,1
Landslide,Aranayaka,Kegalle,2005,11,18,314.0,0
Landslide,Galigamuwa,Kegalle,2018,10,2,374.0,0
Landslide,Bulathkohupitiya,Kegalle,2018,10,15,374.0,0
Landslide,Yatiyanthota,Kegalle,2018,10,13,374.0,0
Landslide,Warakapola,Kegalle,2011,6,1,234.0,1
Landslide,Bulathkohupitiya,Kegalle,2011,6,1,234.0,1
Landslide,Warakapola,Kegalle,2018,10,18,374.0,0
Landslide,Aranayaka,Kegalle,2018,11,2,314.0,0
Landslide,Yatiyanthota,Kegalle,2006,6,12,234.0,0
Landslide,Rambukkana,Kegalle,2016,3,9,89.0,0
Landslide,Ruwanwella,Kegalle,2015,11,7,314.0,1
Landslide,Waharakgoda,Kegalle,2006,11,15,314.0,1
Landslide,Kananagamuwa,Kegalle,2006,10,8,374.0,0
Landslide,Urumeewala,Kegalle,2006,10,11,374.0,0
Landslide,Punehela,Kegalle,2006,10,11,374.0,0
Landslide,Punehela,Kegalle,2006,10,9,374.0,0
Landslide,Rangalla,Kegalle,2006,10,29,374.0,0
Landslide,Nevimiyar Ihala,Kegalle,2006,10,8,374.0,0
Landslide,Uduwa,Kegalle,2006,10,17,374.0,0
Landslide,Narangala,Kegalle,2006,10,17,374.0,0
Landslide,Elamaldeniya,Kegalle,2006,12,11,156.0,1
Landslide,Bulathkohupitiya,Kegalle,2008,4,11,197.0,0
Landslide,Asmadala,Kegalle,2006,11,14,314.0,1
Landslide,Uduwewela,Kegalle,2006,11,14,314.0,1
Landslide,Thambadiya,Kegalle,2006,12,29,156.0,0
Landslide,Mampita,Kegalle,2006,12,29,156.0,0
Landslide,Othnapitiya,Kegalle,2006,12,30,156.0,0
Landslide,Deraniyagala,Kegalle,2005,4,27,197.0,1
Landslide,Maha Pallegama,Kegalle,2006,12,3,156.0,0
Landslide,Tholangamuwa,Kegalle,2006,12,26,156.0,0
Landslide,Elamaldeniya,Kegalle,2006,12,24,156.0,0
Landslide,Podape,Kegalle,2006,11,14,314.0,1
Landslide,Galigamuwa,Kegalle,2008,7,18,219.0,1
Landslide,Kegalle,Kegalle,2009,10,28,374.0,1
Landslide,Gevilipitiya Gama,Kegalle,2006,11,15,314.0,1
Landslide,Panapitiya,Kegalle,2006,10,27,374.0,0
Landslide,Alawathura,Kegalle,2006,10,4,374.0,0
Landslide,Puspane,Kegalle,2006,10,15,374.0,0
Landslide,Ambuwakka,Kegalle,2006,10,29,374.0,0
Landslide,Selawa West,Kegalle,2006,11,14,314.0,1
Landslide,Narangala,Kegalle,2006,11,16,314.0,1
Landslide,Keerapana,Kegalle,2006,11,15,314.0,1
Landslide,Ingiriya Maha Vidyalaya,Kegalle,2009,6,1,234.0,0
Landslide,Urumeewala,Kegalle,2006,10,23,374.0,1
Landslide,Punehela,Kegalle,2006,10,23,374.0,1
Landslide,Punehela,Kegalle,2006,10,23,374.0,1
Landslide,Rangalla,Kegalle,2006,10,23,374.0,1
Landslide,Nevimiyar Ihala,Kegalle,2006,10,23,374.0,1
Landslide,Uduwa,Kegalle,2006,10,23,374.0,1
Landslide,Narangala,Kegalle,2006,10,23,374.0,1
Landslide,Ruwandeniya,Kegalle,2006,11,13,314.0,1
