Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-09-01,2006,9,1,207.1,11.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-08,2006,11,8,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-04-14,2006,4,14,351.5,4.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-04-15,2006,4,15,351.5,4.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-06-23,2006,6,23,112.0,13.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-07-03,2006,7,3,142.5,13.2
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-05-09,2006,5,9,302.6,9.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-06-22,2006,6,22,112.0,13.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-05-23,2006,5,23,302.6,9.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-04-20,2006,4,20,351.5,4.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-25,2006,11,25,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-06-26,2006,6,26,112.0,13.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-18,2006,12,18,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-06,2006,11,6,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-15,2006,11,15,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-20,2006,12,20,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-19,2006,11,19,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-10-25,2006,10,25,469.2,7.7
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-01-03,2006,1,3,97.6,8.1
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-04-01,2006,4,1,351.5,4.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-04,2006,11,4,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-04-03,2006,4,3,351.5,4.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-11,2006,12,11,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-10-29,2006,10,29,469.2,7.7
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-13,2006,11,13,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-17,2006,11,17,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-12,2006,12,12,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-05,2006,12,5,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-20,2006,11,20,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-21,2006,12,21,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-23,2006,12,23,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-14,2006,12,14,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-18,2006,11,18,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-01-29,2006,1,29,97.6,8.1
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-11-03,2006,11,3,373.6,6.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2006-12-10,2006,12,10,233.5,7.6
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2007-07-16,2007,7,16,142.5,13.2
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2007-04-08,2007,4,8,351.5,4.8
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2007-06-21,2007,6,21,112.0,13.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2007-01-15,2007,1,15,97.6,8.1
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2007-10-31,2007,10,31,469.2,7.7
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2007-09-08,2007,9,8,207.1,11.3
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2009-07-01,2009,7,1,142.5,13.2
HEAVY RAINS,002,2001,2001051,Udapalatha,Kandy,2009-03-24,2009,3,24,158.5,5.0
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-11,2006,11,11,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-06,2006,11,6,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-12,2006,11,12,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-13,2006,11,13,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-18,2006,11,18,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-19,2006,11,19,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-17,2006,11,17,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-12-14,2006,12,14,233.5,7.6
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-12-22,2006,12,22,233.5,7.6
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-12-01,2006,12,1,233.5,7.6
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2006-11-20,2006,11,20,373.6,6.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2007-10-16,2007,10,16,469.2,7.7
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2007-06-28,2007,6,28,112.0,13.3
HEAVY RAINS,002,2001,2001033,Harispattuwa,Kandy,2009-01-17,2009,1,17,97.6,8.1
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2007-08-08,2007,8,8,148.6,12.7
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-03-12,2008,3,12,158.5,5.0
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-03-01,2008,3,1,158.5,5.0
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-06-24,2008,6,24,112.0,13.3
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-04-04,2008,4,4,351.5,4.8
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-07-23,2008,7,23,142.5,13.2
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-10-22,2008,10,22,469.2,7.7
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2008-10-15,2008,10,15,469.2,7.7
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2009-03-12,2009,3,12,158.5,5.0
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2009-04-03,2009,4,3,351.5,4.8
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2009-10-01,2009,10,1,469.2,7.7
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2009-09-30,2009,9,30,207.1,11.3
STRONG WIND,002,2001,2001033,Harispattuwa,Kandy,2009-10-02,2009,10,2,469.2,7.7
GALE,002,2001,2001033,Harispattuwa,Kandy,2007-05-02,2007,5,2,302.6,9.8
GALE,002,2001,2001033,Harispattuwa,Kandy,2008-04-06,2008,4,6,351.5,4.8
GALE,002,2001,2001033,Harispattuwa,Kandy,2008-04-29,2008,4,29,351.5,4.8
GALE,002,2001,2001033,Harispattuwa,Kandy,2008-12-15,2008,12,15,233.5,7.6
GALE,002,2001,2001033,Harispattuwa,Kandy,2009-10-01,2009,10,1,469.2,7.7
GALE,002,2001,2001033,Harispattuwa,Kandy,2009-10-02,2009,10,2,469.2,7.7
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2006-11-01,2006,11,1,373.6,6.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2006-11-07,2006,11,7,373.6,6.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2006-11-15,2006,11,15,373.6,6.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2006-11-19,2006,11,19,373.6,6.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-03-11,2008,3,11,158.5,5.0
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-04-15,2008,4,15,351.5,4.8
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-10-20,2008,10,20,469.2,7.7
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-10-19,2008,10,19,469.2,7.7
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-10-14,2008,10,14,469.2,7.7
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-11-26,2008,11,26,373.6,6.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2008-11-29,2008,11,29,373.6,6.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2009-06-07,2009,6,7,112.0,13.3
LANDSLIDE,002,2001,2001033,Harispattuwa,Kandy,2006-05-24,2006,5,24,302.6,9.8
LANDSLIDE,002,2001,2001036,Yatinuwara,Kandy,2006-11-04,2006,11,4,373.6,6.3
LANDSLIDE,002,2001,2001036,Yatinuwara,Kandy,2007-11-29,2007,11,29,373.6,6.3
LANDSLIDE,001,1003,1003027,Dodangoda,Kaluthara,2008-10-28,2008,10,28,203.2,9.6
LANDSLIDE,002,2001,2001036,Yatinuwara,Kandy,2006-10-14,2006,10,14,469.2,7.7
LANDSLIDE,002,2001,2001036,Yatinuwara,Kandy,2009-10-14,2009,10,14,469.2,7.7
HEAVY RAINS,002,2001,2001036,Yatinuwara,Kandy,2009-10-14,2009,10,14,469.2,7.7
GALE,002,2001,2001048,Delthota,Kandy,2009-10-01,2009,10,1,469.2,7.7
GALE,002,2001,2001048,Delthota,Kandy,2006-11-10,2006,11,10,373.6,6.3
HEAVY RAINS,002,2001,2001048,Delthota,Kandy,2008-03-20,2008,3,20,158.5,5.0
GALE,002,2001,2001034,Hatharaliyadda,Kandy,2007-06-23,2007,6,23,112.0,13.3
GALE,002,2001,2001034,Hatharaliyadda,Kandy,2008-12-08,2008,12,8,233.5,7.6
GALE,002,2001,2001034,Hatharaliyadda,Kandy,2008-09-25,2008,9,25,207.1,11.3
GALE,002,2001,2001034,Hatharaliyadda,Kandy,2006-09-20,2006,9,20,207.1,11.3
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2009-08-25,2009,8,25,148.6,12.7
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2008-11-28,2008,11,28,373.6,6.3
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2008-11-29,2008,11,29,373.6,6.3
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2008-07-25,2008,7,25,142.5,13.2
FLOOD,001,1002,1002006,Katana,Gampaha,2008-10-21,2008,10,21,224.0,9.2
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2002-04-15,2002,4,15,351.5,4.8
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2008-01-08,2008,1,8,97.6,8.1
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2006-05-17,2006,5,17,302.6,9.8
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2006-10-22,2006,10,22,469.2,7.7
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2009-09-04,2009,9,4,207.1,11.3
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2009-05-07,2009,5,7,302.6,9.8
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2009-04-13,2009,4,13,351.5,4.8
HEAVY RAINS,002,2001,2001034,Hatharaliyadda,Kandy,2009-01-22,2009,1,22,97.6,8.1
STRONG WIND,002,2001,2001034,Hatharaliyadda,Kandy,2007-08-30,2007,8,30,148.6,12.7
STRONG WIND,002,2001,2001034,Hatharaliyadda,Kandy,2007-06-21,2007,6,21,112.0,13.3
STRONG WIND,002,2001,2001034,Hatharaliyadda,Kandy,2008-04-09,2008,4,9,351.5,4.8
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2007-11-01,2007,11,1,373.6,6.3
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2007-04-23,2007,4,23,351.5,4.8
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2002-11-26,2002,11,26,373.6,6.3
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2008-11-29,2008,11,29,373.6,6.3
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2008-10-19,2008,10,19,469.2,7.7
LANDSLIDE,002,2001,2001034,Hatharaliyadda,Kandy,2008-04-10,2008,4,10,351.5,4.8
FLOOD,001,1002,1002003,Negombo,Gampaha,2008-10-25,2008,10,25,224.0,9.2
GALE,002,2001,2001024,Medadumbara,Kandy,2009-10-01,2009,10,1,469.2,7.7
GALE,002,2001,2001024,Medadumbara,Kandy,2008-02-27,2008,2,27,148.2,6.8
GALE,002,2001,2001024,Medadumbara,Kandy,2008-02-07,2008,2,7,148.2,6.8
GALE,002,2001,2001024,Medadumbara,Kandy,2008-04-29,2008,4,29,351.5,4.8
GALE,002,2001,2001024,Medadumbara,Kandy,2008-01-09,2008,1,9,97.6,8.1
GALE,002,2001,2001024,Medadumbara,Kandy,2007-01-12,2007,1,12,97.6,8.1
GALE,002,2001,2001024,Medadumbara,Kandy,2007-09-17,2007,9,17,207.1,11.3
GALE,002,2001,2001024,Medadumbara,Kandy,2007-06-15,2007,6,15,112.0,13.3
GALE,002,2001,2001024,Medadumbara,Kandy,2006-04-30,2006,4,30,351.5,4.8
GALE,002,2001,2001024,Medadumbara,Kandy,2006-05-06,2006,5,6,302.6,9.8
GALE,002,2001,2001024,Medadumbara,Kandy,2006-11-12,2006,11,12,373.6,6.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2008-06-14,2008,6,14,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-01-11,2007,1,11,97.6,8.1
FLOOD,001,1002,1002024,Gampaha,Gampaha,2008-10-23,2008,10,23,224.0,9.2
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-06-21,2007,6,21,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-06-19,2007,6,19,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-06-29,2007,6,29,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-12-05,2007,12,5,233.5,7.6
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-06-20,2007,6,20,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-06-24,2007,6,24,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-12-08,2007,12,8,233.5,7.6
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2007-09-17,2007,9,17,207.1,11.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-06-03,2006,6,3,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-07-15,2006,7,15,142.5,13.2
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-12-04,2006,12,4,233.5,7.6
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-05-19,2006,5,19,302.6,9.8
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-07-10,2006,7,10,142.5,13.2
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-05-25,2006,5,25,302.6,9.8
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-06-30,2006,6,30,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-05-15,2006,5,15,302.6,9.8
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-07-14,2006,7,14,142.5,13.2
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-06-24,2006,6,24,112.0,13.3
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-07-08,2006,7,8,142.5,13.2
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-10-03,2006,10,3,469.2,7.7
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-07-20,2006,7,20,142.5,13.2
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-08-07,2006,8,7,148.6,12.7
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2006-05-20,2006,5,20,302.6,9.8
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2008-10-08,2008,10,8,469.2,7.7
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2007-01-20,2007,1,20,97.6,8.1
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2007-08-30,2007,8,30,148.6,12.7
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2007-01-10,2007,1,10,97.6,8.1
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2007-12-18,2007,12,18,233.5,7.6
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2007-07-31,2007,7,31,142.5,13.2
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2007-03-11,2007,3,11,158.5,5.0
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-21,2006,11,21,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-12-29,2006,12,29,233.5,7.6
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-07-06,2006,7,6,142.5,13.2
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2005-12-22,2005,12,22,233.5,7.6
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-04-18,2006,4,18,351.5,4.8
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-04,2006,11,4,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-01-23,2006,1,23,97.6,8.1
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-11,2006,11,11,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-02,2006,11,2,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-14,2006,11,14,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-12-20,2006,12,20,233.5,7.6
LAND SUBSIDENCE,002,2001,2001024,Medadumbara,Kandy,2006-12-08,2006,12,8,233.5,7.6
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-19,2006,11,19,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-26,2006,11,26,373.6,6.3
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-04-29,2006,4,29,351.5,4.8
LANDSLIDE,002,2001,2001024,Medadumbara,Kandy,2006-11-15,2006,11,15,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-05-13,2006,5,13,302.6,9.8
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2009-08-19,2009,8,19,148.6,12.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2009-08-20,2009,8,20,148.6,12.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2009-08-18,2009,8,18,148.6,12.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2009-10-13,2009,10,13,469.2,7.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2008-01-19,2008,1,19,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2008-04-29,2008,4,29,351.5,4.8
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2008-01-07,2008,1,7,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2008-01-13,2008,1,13,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2008-01-11,2008,1,11,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-12-18,2007,12,18,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-01-23,2007,1,23,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-01-20,2007,1,20,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-08-25,2007,8,25,148.6,12.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-07-28,2007,7,28,142.5,13.2
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-07-29,2007,7,29,142.5,13.2
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-02-02,2007,2,2,148.2,6.8
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-01-28,2007,1,28,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-06-21,2007,6,21,112.0,13.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-12-05,2007,12,5,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2007-12-12,2007,12,12,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-06-22,2006,6,22,112.0,13.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-18,2006,11,18,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-12-28,2006,12,28,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-12-19,2006,12,19,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-04-20,2006,4,20,351.5,4.8
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-12-07,2006,12,7,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-12-10,2006,12,10,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-12-27,2006,12,27,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-12-20,2006,12,20,233.5,7.6
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-19,2006,11,19,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-21,2006,11,21,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-04-14,2006,4,14,351.5,4.8
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-26,2006,11,26,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-02-13,2006,2,13,148.2,6.8
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-07-20,2006,7,20,142.5,13.2
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-01-03,2006,1,3,97.6,8.1
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-10-29,2006,10,29,469.2,7.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-25,2006,11,25,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-02,2006,11,2,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-11,2006,11,11,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-12,2006,11,12,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-09-03,2006,9,3,207.1,11.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-06-07,2006,6,7,112.0,13.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-09-02,2006,9,2,207.1,11.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-10-01,2006,10,1,469.2,7.7
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-16,2006,11,16,373.6,6.3
HEAVY RAINS,002,2001,2001024,Medadumbara,Kandy,2006-11-22,2006,11,22,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-12-08,2006,12,8,233.5,7.6
LANDSLIDE,002,2001,2001012,Pathadumbara,Kandy,2006-11-12,2006,11,12,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-12-21,2006,12,21,233.5,7.6
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-11-09,2006,11,9,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-11-11,2006,11,11,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-11-21,2006,11,21,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-11-17,2006,11,17,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-11-24,2006,11,24,373.6,6.3
LANDSLIDE,002,2001,2001012,Pathadumbara,Kandy,2006-11-21,2006,11,21,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-11-04,2006,11,4,373.6,6.3
LANDSLIDE,002,2001,2001012,Pathadumbara,Kandy,2006-06-18,2006,6,18,112.0,13.3
STRONG WIND,002,2001,2001012,Pathadumbara,Kandy,2009-04-11,2009,4,11,351.5,4.8
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2006-09-04,2006,9,4,207.1,11.3
GALE,002,2001,2001012,Pathadumbara,Kandy,2006-07-02,2006,7,2,142.5,13.2
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2007-10-10,2007,10,10,469.2,7.7
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2007-09-09,2007,9,9,207.1,11.3
STRONG WIND,002,2001,2001012,Pathadumbara,Kandy,2007-06-22,2007,6,22,112.0,13.3
GALE,002,2001,2001012,Pathadumbara,Kandy,2007-06-21,2007,6,21,112.0,13.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2007-12-22,2007,12,22,233.5,7.6
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2007-11-01,2007,11,1,373.6,6.3
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2007-10-28,2007,10,28,469.2,7.7
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2007-12-18,2007,12,18,233.5,7.6
STRONG WIND,002,2001,2001012,Pathadumbara,Kandy,2007-06-28,2007,6,28,112.0,13.3
LANDSLIDE,002,2001,2001012,Pathadumbara,Kandy,2008-01-02,2008,1,2,97.6,8.1
FLOOD,005,5003,5003030,Seruvila,Trincomalee,2008-12-16,2008,12,16,275.0,12.1
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2008-12-11,2008,12,11,233.5,7.6
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2008-12-10,2008,12,10,233.5,7.6
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2008-11-27,2008,11,27,373.6,6.3
FLOOD,005,5003,5003018,Thambalagamuwa,Trincomalee,2008-11-25,2008,11,25,303.0,10.1
HEAVY RAINS,002,2001,2001012,Pathadumbara,Kandy,2008-12-17,2008,12,17,233.5,7.6
FLOOD,005,5003,5003012,Morawewa,Trincomalee,2008-11-25,2008,11,25,303.0,10.1
