id,station_name,longitude,latitude,elevation,code,abbreviation,yyyy,1,2,3,4,5,6,7,8,9,10,11,12
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2017,26.7,2.6,137.4,16.4,233.6,181.8,35.2,49.5,383.4,417.7,312.7,83.8
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2018,23.8,25.8,59.0,268.9,331.8,147.3,35.2,48.6,43.4,460.9,498.3,77.3
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2019,0.0,19.0,29.3,217.5,91.4,291.4,114.0,244.7,586.9,369.9,383.6,90.8
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2020,35.7,0.0,63.0,251.6,203.1,135.1,206.8,108.6,514.2,63.5,313.8,148.6
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2021,166.4,1.0,209.7,201.6,524.2,362.6,123.0,173.1,134.5,568.0,467.8,31.7
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2022,9.4,144.8,37.3,315.5,NA,66.3,13.6,114.6,73.1,507.6,84.7,223.1
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2023,76.8,113.3,137.5,244.0,355.9,146.1,77.1,45.4,505.6,NA,NA,NA
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2010,85.7,1.5,160.9,332.2,142.5,162.0,93.8,99.0,207.4,275.8,550.5,323.0
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2011,177.5,154.4,86.8,634.1,223.0,64.7,36.5,87.0,142.5,155.7,124.0,71.8
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2012,11.9,143.4,105.2,239.0,8.3,128.9,66.6,103.3,26.7,356.9,208.2,563.5
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2013,194.8,52.9,160.3,132.4,242.9,183.4,65.6,24.5,229.3,297.4,190.1,31.8
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2014,29.6,5.1,63.3,576.4,160.2,74.7,53.2,166.9,292.8,527.0,204.1,584.1
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2015,5.9,34.3,207.2,367.5,159.8,76.4,20.1,74.3,125.0,282.5,422.0,275.2
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2016,1.7,28.7,150.7,306.5,737.6,133.0,85.2,14.9,2.3,123.1,305.9,26.9
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2017,76.1,55.3,288.3,128.4,151.0,171.3,26.2,83.1,175.9,367.3,115.1,156.0
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2018,6.4,14.7,148.0,178.9,652.5,159.6,44.6,70.7,121.0,471.2,350.4,99.4
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2019,0.0,85.3,32.7,145.5,0.9,156.4,96.2,137.1,157.3,479.8,322.1,156.1
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2020,22.3,0.6,52.7,428.0,373.5,95.3,119.3,83.0,370.5,52.4,276.1,195.7
