Disaster,Location,District,Month,Day,Rainfall(mm),Landslide
Landslide,Pasbage Korale,Kandy,5,29,9.76,1
Landslide,Pasbage Korale,Kandy,11,8,12.45,1
Landslide,Hathale,Kandy,12,1,7.53,1
Landslide,Moun Temple,Kandy,5,12,9.76,1
Landslide,Arambepola,Kandy,12,19,7.53,1
Landslide,Vilana Pallegama,Kandy,11,19,12.45,1
Landslide,Nawalapiya North,Kandy,8,10,4.79,1
Landslide,Doluwa,Kandy,10,18,15.14,1
Landslide,Doluwa,Kandy,3,19,5.11,1
Landslide,Akurana Town,Kandy,11,18,12.45,1
Landslide,Vilana Udagama,Kandy,11,18,12.45,1
Landslide,Dunuvila,Kandy,11,15,12.45,1
Landslide,Alawathugoda,Kandy,11,16,12.45,1
Landslide,Vilana Udagama,Kandy,11,16,12.45,1
Landslide,Rathukoho,Kandy,11,17,12.45,1
Landslide,Bulugohothenna,Kandy,11,17,12.45,1
Landslide,Udaweliketiya,Kandy,11,17,12.45,1
Landslide,Neerella,Kandy,11,18,12.45,1
Landslide,Walahena,Kandy,11,18,12.45,1
Landslide,Malgamandeniya,Kandy,11,18,12.45,1
Landslide,Dippitiya,Kandy,11,18,12.45,1
Landslide,Vilana Pallegama,Kandy,11,18,12.45,1
Landslide,Pathahewaheta,Kandy,11,21,12.45,1
Landslide,Pathahewaheta,Kandy,12,17,7.53,1
Landslide,Alawathugoda,Kandy,11,18,12.45,1
Landslide,Rathukoho,Kandy,11,20,12.45,1
Landslide,Kasawatta,Kandy,11,18,12.45,1
Landslide,Pathahewaheta,Kandy,3,13,5.11,1
Landslide,Panvila,Kandy,4,17,11.72,1
Landslide,Panvila,Kandy,12,22,7.53,1
Landslide,Deegala,Kandy,11,18,12.45,1
Landslide,Panvila,Kandy,1,16,3.15,1
Landslide,Thumpane,Kandy,11,19,12.45,1
Landslide,Rathukoho,Kandy,11,18,12.45,1
Landslide,Thumpane,Kandy,11,30,12.45,1
Landslide,Thumpane,Kandy,11,6,12.45,1
Landslide,Thumpane,Kandy,3,20,5.11,1
Landslide,Udadumbara,Kandy,1,20,3.15,1
Landslide,Udadumbara,Kandy,1,17,3.15,1
Landslide,Udadumbara,Kandy,10,10,15.14,1
Landslide,Udaweliketiya,Kandy,11,18,12.45,1
Landslide,Pathahewaheta,Kandy,12,19,7.53,1
Landslide,Pasbage Korale,Kandy,11,10,12.45,1
Landslide,Pasbage Korale,Kandy,11,15,12.45,1
Landslide,Pasbage Korale,Kandy,11,7,12.45,1
Landslide,Bulugohothenna,Kandy,7,11,4.6,1
Landslide,Rathukoho,Kandy,12,13,7.53,1
Landslide,Delgsthenna,Kandy,12,13,7.53,1
Landslide,Akurana,Kandy,12,13,7.53,1
Landslide,Alawathugoda,Kandy,12,13,7.53,1
Landslide,Kurugoda,Kandy,12,30,7.53,1
Landslide,Akurana,Kandy,11,22,12.45,1
Landslide,Poojapitiya,Kandy,11,11,12.45,1
Landslide,Harispattuwa,Kandy,11,12,12.45,1
Landslide,Harispattuwa,Kandy,11,11,12.45,1
Landslide,Yatinuwara,Kandy,4,11,11.72,1
Landslide,Akurana,Kandy,4,16,11.72,1
Landslide,Udadumbara,Kandy,1,13,3.15,1
Landslide,Kandy Four Gravets Gangawata,Kandy,11,12,12.45,1
Landslide,Delgasgoda,Kandy,7,11,4.6,1
Landslide,Udapalatha,Kandy,11,12,12.45,1
Landslide,Kandy Four Gravets Gangawata,Kandy,11,23,12.45,1
Landslide,Kandy Four Gravets Gangawata,Kandy,11,25,12.45,1
Landslide,Panvila,Kandy,11,8,12.45,1
Landslide,Delthota,Kandy,3,20,5.11,1
Landslide,Delthota,Kandy,11,20,12.45,1
Landslide,Pathadumbara,Kandy,11,18,12.45,1
Landslide,Pathadumbara,Kandy,11,11,12.45,1
Landslide,Pathahewaheta,Kandy,3,18,5.11,1
Landslide,Pathahewaheta,Kandy,11,18,12.45,1
Landslide,Pathahewaheta,Kandy,11,13,12.45,1
Landslide,Minipe,Kandy,1,12,3.15,1
Landslide,Minipe,Kandy,10,19,15.14,1
Landslide,Minipe,Kandy,11,3,12.45,1
Landslide,Kandy Four Gravets Gangawata,Kandy,11,6,12.45,1
Landslide,Yatinuwara,Kandy,1,4,3.15,1
Landslide,Udaweliketiya,Kandy,11,13,12.45,1
Landslide,Marahela,Kandy,2,11,5.29,1
Landslide,Alawathugoda,Kandy,8,14,4.79,1
Landslide,Pasbage Korale,Kandy,11,23,12.45,1
Landslide,Pasbage Korale,Kandy,10,1,15.14,1
Landslide,Akurana,Kandy,10,25,15.14,1
Landslide,Bulugohothenna,Kandy,11,21,12.45,1
Landslide,Akurana,Kandy,10,27,15.14,1
Landslide,Vilana Pallegama,Kandy,11,22,12.45,1
Landslide,Dunuvila,Kandy,11,21,12.45,1
Landslide,Alawathugoda,Kandy,11,22,12.45,1
Landslide,Alawathugoda,Kandy,11,20,12.45,1
Landslide,Akurana,Kandy,11,4,12.45,1
Landslide,Bulugohothenna,Kandy,11,25,12.45,1
Landslide,Akurana,Kandy,11,5,12.45,1
Landslide,Uda Eriyagama,Kandy,7,13,4.6,1
Landslide,Akurana,Kandy,11,17,12.45,1
Landslide,Konakalagala,Kandy,8,14,4.79,1
Landslide,Malgahamandeniya,Kandy,11,27,12.45,1
Landslide,Mangoda,Kandy,8,19,4.79,1
Landslide,Akurana,Kandy,11,19,12.45,1
Landslide,Akurana,Kandy,11,20,12.45,1
Landslide,Akurana,Kandy,11,21,12.45,1
Landslide,Malgahamandeniya,Kandy,11,28,12.45,1
Landslide,Udaweliketiya,Kandy,11,29,12.45,1
Landslide,Kurugoda,Kandy,1,12,3.15,1
Landslide,Waragashinna,Kandy,4,12,11.72,1
Landslide,Mawathupola,Kandy,5,12,9.76,1
Landslide,Thelambugahawattagn,Kandy,10,12,15.14,1
Landslide,Waragashinna,Kandy,11,12,12.45,1
Landslide,Waragashinna,Kandy,12,13,7.53,1
Landslide,Alawathugoda,Kandy,10,4,15.14,1
Landslide,Neerella,Kandy,10,4,15.14,1
Landslide,Akurana,Kandy,11,16,12.45,1
Landslide,Medadumbara,Kandy,8,19,4.79,1
Landslide,Bulugohothenna,Kandy,11,13,12.45,1
Landslide,Delgasthenna,Kandy,8,18,4.79,1
Landslide,Udapalatha,Kandy,11,10,12.45,1
Landslide,Udapalatha,Kandy,12,6,7.53,1
Landslide,Udapalatha,Kandy,9,4,6.9,1
Landslide,Udapalatha,Kandy,11,7,12.45,1
Landslide,Kundasale,Kandy,12,23,7.53,1
Landslide,Kundasale,Kandy,12,12,7.53,1
Landslide,Kundasale,Kandy,6,21,3.73,1
Landslide,Wanahapuwa,Kandy,12,23,7.53,1
Landslide,Kundasale,Kandy,11,21,12.45,1
Landslide,Poojapitiya,Kandy,4,26,11.72,1
Landslide,Udaweliketiya,Kandy,5,11,9.76,1
Landslide,Akurana,Kandy,1,6,3.15,1
Landslide,Dippitiya,Kandy,4,11,11.72,1
Landslide,Alawathugoda,Kandy,3,11,5.11,1
Landslide,Aniwatta West,Kandy,12,24,7.53,1
Landslide,Hathale,Kandy,12,24,7.53,1
Landslide,Akurana,Kandy,1,18,3.15,1
Landslide,Hathale,Kandy,10,17,15.14,1
Landslide,Akurana,Kandy,1,22,3.15,1
Landslide,Akurana,Kandy,2,4,5.29,1
Landslide,Akurana,Kandy,3,4,5.11,1
Landslide,Akurana,Kandy,3,10,5.11,1
Landslide,Deiyannewela,Kandy,12,18,7.53,1
Landslide,Akurana,Kandy,4,18,11.72,1
Landslide,Mawathupola,Kandy,10,25,15.14,1
Landslide,Kandy Four Gravets Gangawata,Kandy,12,6,7.53,0
Landslide,Waragashinna,Kandy,11,11,12.45,1
Landslide,Konakahagala,Kandy,9,11,6.9,1
Landslide,Dunuvila,Kandy,11,11,12.45,1
Landslide,Udapalatha,Kandy,10,30,15.14,1
Landslide,Udapalatha,Kandy,11,8,12.45,1
Landslide,Udapalatha,Kandy,11,16,12.45,1
Landslide,Udapalatha,Kandy,11,15,12.45,1
Landslide,Medadumbara,Kandy,7,31,4.6,1
Landslide,Medadumbara,Kandy,12,18,7.53,1
Landslide,Medadumbara,Kandy,1,10,3.15,1
Landslide,Medadumbara,Kandy,8,30,4.79,1
Landslide,Medadumbara,Kandy,1,20,3.15,1
Landslide,Medadumbara,Kandy,10,8,15.14,1
Landslide,Hatharaliyadda,Kandy,4,10,11.72,1
Landslide,Hatharaliyadda,Kandy,10,19,15.14,1
Landslide,Hatharaliyadda,Kandy,11,29,12.45,1
Landslide,Hatharaliyadda,Kandy,11,26,12.45,1
Landslide,Hatharaliyadda,Kandy,4,23,11.72,1
Landslide,Hatharaliyadda,Kandy,11,1,12.45,1
Landslide,Hatharaliyadda,Kandy,4,13,11.72,1
Landslide,Yatinuwara,Kandy,11,29,12.45,1
Landslide,Akurana,Kandy,4,21,11.72,1
Landslide,Yatinuwara,Kandy,11,4,12.45,1
Landslide,Harispattuwa,Kandy,6,7,3.73,1
Landslide,Harispattuwa,Kandy,11,26,12.45,1
Landslide,Harispattuwa,Kandy,10,14,15.14,1
Landslide,Harispattuwa,Kandy,10,19,15.14,1
Landslide,Harispattuwa,Kandy,10,20,15.14,1
Landslide,Harispattuwa,Kandy,4,15,11.72,1
Landslide,Harispattuwa,Kandy,3,11,5.11,1
Landslide,Harispattuwa,Kandy,11,19,12.45,1
Landslide,Harispattuwa,Kandy,11,15,12.45,1
Landslide,Harispattuwa,Kandy,11,7,12.45,1
Landslide,Harispattuwa,Kandy,11,1,12.45,1
Landslide,Udapalatha,Kandy,11,4,12.45,1
Landslide,Udapalatha,Kandy,11,9,12.45,1
Landslide,Udapalatha,Kandy,1,19,3.15,1
Landslide,Harispattuwa,Kandy,5,24,9.76,1
Landslide,Udapalatha,Kandy,6,16,3.73,1
Landslide,Akurana,Kandy,7,26,4.6,1
Landslide,Akurana,Kandy,8,3,4.79,1
Landslide,Akurana,Kandy,10,14,15.14,1
Landslide,Akurana,Kandy,11,26,12.45,1
Landslide,Panvila,Kandy,12,8,7.53,0
Landslide,Panvila,Kandy,10,27,15.14,0
Landslide,Kendakaduwa,Kandy,8,9,4.79,1
Landslide,Werathanna,Kandy,7,30,4.6,1
Landslide,Yatinuwara,Kandy,9,6,6.9,0
Landslide,Udunuwara,Kandy,10,13,15.14,1
Landslide,Udunuwara,Kandy,4,28,11.72,1
Landslide,Udunuwara,Kandy,4,27,11.72,1
Landslide,Udunuwara,Kandy,11,11,12.45,1
Landslide,Rathukoho,Kandy,11,11,12.45,1
Landslide,Akurana,Kandy,11,11,12.45,1
Landslide,Akurana,Kandy,11,12,12.45,1
Landslide,Akurana,Kandy,8,20,4.79,1
Landslide,Udunuwara,Kandy,11,28,12.45,1
Landslide,Udunuwara,Kandy,10,14,15.14,1
Landslide,Udunuwara,Kandy,10,11,15.14,1
Landslide,Udunuwara,Kandy,11,12,12.45,1
Landslide,Udunuwara,Kandy,3,10,5.11,1
Landslide,Pathahewaheta,Kandy,10,30,15.14,1
Landslide,Pathahewaheta,Kandy,1,12,3.15,1
Landslide,Pathahewaheta,Kandy,1,13,3.15,1
Landslide,Pathahewaheta,Kandy,10,26,15.14,1
Landslide,Pathahewaheta,Kandy,11,8,12.45,1
Landslide,Pathahewaheta,Kandy,11,11,12.45,1
Landslide,Alawathugoda,Kandy,11,13,12.45,1
Landslide,Pathahewaheta,Kandy,11,15,12.45,1
Landslide,Pathahewaheta,Kandy,11,16,12.45,1
Landslide,Pathahewaheta,Kandy,11,17,12.45,1
Landslide,Malgahamandiya,Kandy,12,11,7.53,1
Landslide,Deegala,Kandy,3,8,5.11,1
Landslide,Akurana,Kandy,7,15,4.6,1
Landslide,Akurana,Kandy,5,24,9.76,1
Landslide,Akurana,Kandy,8,18,4.79,1
Landslide,Akurana,Kandy,11,3,12.45,1
Landslide,Akurana,Kandy,11,9,12.45,1
Landslide,Akurana,Kandy,11,13,12.45,1
Landslide,Akurana,Kandy,11,15,12.45,1
Landslide,Akurana,Kandy,12,18,7.53,1
Landslide,Akurana,Kandy,12,19,7.53,1
Landslide,Akurana,Kandy,11,27,12.45,1
Landslide,Akurana,Kandy,11,28,12.45,1
Landslide,Dunuvila,Kandy,10,25,15.14,1
Landslide,Akurana,Kandy,12,1,7.53,1
Landslide,Akurana,Kandy,12,4,7.53,1
Landslide,Akurana,Kandy,12,5,7.53,1
Landslide,Akurana,Kandy,12,10,7.53,1
Landslide,Akurana,Kandy,6,5,3.73,1
Landslide,Akurana,Kandy,12,11,7.53,1
Landslide,Akurana,Kandy,8,14,4.79,1
Landslide,Akurana,Kandy,11,2,12.45,1
Landslide,Akurana,Kandy,11,7,12.45,1
Landslide,Akurana,Kandy,12,30,7.53,1
Landslide,Akurana,Kandy,4,2,11.72,1
Landslide,Akurana,Kandy,4,5,11.72,1
Landslide,Akurana,Kandy,4,12,11.72,1
Landslide,Akurana,Kandy,4,17,11.72,1
Landslide,Akurana,Kandy,10,5,15.14,1
Landslide,Akurana,Kandy,11,25,12.45,1
Landslide,Akurana,Kandy,11,29,12.45,1
Landslide,Akurana,Kandy,12,2,7.53,1
Landslide,Akurana,Kandy,1,3,3.15,1
Landslide,Akurana,Kandy,5,15,9.76,1
Landslide,Akurana,Kandy,4,10,11.72,1
Landslide,Medadumbara,Kandy,7,30,4.6,1
Landslide,Poddalgoda,Kandy,1,23,3.15,1
Landslide,Udadumbara,Kandy,11,14,12.45,1
Landslide,Thawalanthenna,Kandy,11,21,12.45,1
Landslide,Hathale,Kandy,9,11,6.9,1
Landslide,Gomaraya,Kandy,10,11,15.14,1
Landslide,Thawalathenna,Kandy,12,20,7.53,1
Landslide,Gapolawatta,Kandy,10,19,15.14,1
Landslide,Galoya,Kandy,8,17,4.79,1
Landslide,Hathale,Kandy,2,11,5.29,1
Landslide,Millagahamula,Kandy,10,18,15.14,1
Landslide,Ilukthenna,Kandy,10,10,15.14,1
Landslide,Madugalla North,Kandy,1,17,3.15,1
Landslide,Pitawala Udagammedda,Kandy,1,20,3.15,1
Landslide,Adungama Palkumbura,Kandy,3,20,5.11,1
Landslide,Poojapitiya,Kandy,11,18,12.45,1
Landslide,Akkarawatta,Kandy,6,11,3.73,1
Landslide,Pupuressa,Kandy,3,19,5.11,1
Landslide,Poojapitiya,Kandy,11,16,12.45,1
Landslide,Ogastawatta,Kandy,11,17,12.45,1
Landslide,Bowalawatta,Kandy,11,17,12.45,1
Landslide,Penithuduwa,Kandy,1,10,3.15,1
Landslide,Karahandunugala,Kandy,11,23,12.45,1
Landslide,Karahandunugala,Kandy,7,11,4.6,1
Landslide,Pallegama,Kandy,11,15,12.45,1
Landslide,Nawalapitiya South,Kandy,10,11,15.14,1
Landslide,Nawalapitiya West,Kandy,10,11,15.14,1
Landslide,Suduhumpola,Kandy,11,16,12.45,1
Landslide,Nawalapitiya North,Kandy,8,11,4.79,1
Landslide,Sterlanburg Watta,Kandy,1,29,3.15,1
Landslide,Masgolla,Kandy,5,22,9.76,1
Landslide,Pallegama,Kandy,11,11,12.45,1
Landslide,Mount Temple,Kandy,11,20,12.45,1
Landslide,Getambe,Kandy,11,11,12.45,1
Landslide,Wttaranthenna,Kandy,12,12,7.53,1
Landslide,Dekinda,Kandy,5,29,9.76,1
Landslide,Delgasgoda,Kandy,11,19,12.45,1
Landslide,Poojapitiya,Kandy,11,20,12.45,1
Landslide,Poojapitiya,Kandy,11,8,12.45,1
Landslide,Mount Temple,Kandy,10,20,15.14,1
Landslide,Tittapajjala,Kandy,10,19,15.14,1
Landslide,Haddapitiyagn,Kandy,11,18,12.45,1
Landslide,Medagoda Pahala,Kandy,11,18,12.45,1
Landslide,Haddapitiya,Kandy,8,11,4.79,1
Landslide,Pitawala,Kandy,1,16,3.15,1
Landslide,Palukopi Watta,Kandy,11,18,12.45,1
Landslide,Hathale,Kandy,12,22,7.53,1
Landslide,Panvila,Kandy,1,13,3.15,1
Landslide,Thalathuoya,Kandy,3,13,5.11,1
Landslide,Bawlana,Kandy,12,19,7.53,1
Landslide,Kossinna,Kandy,12,17,7.53,1
Landslide,Haputhale Udagama,Kandy,11,21,12.45,1
Landslide,Godamunna,Kandy,11,18,12.45,1
Landslide,Gomaraya,Kandy,4,17,11.72,1
Landslide,Medadumbara,Kandy,12,19,7.53,1
Landslide,Akurana,Kandy,4,24,11.72,1
Landslide,Kandy Four Gravets Gangawata,Kandy,5,15,9.76,1
Landslide,Akurana,Kandy,11,18,12.45,1
Landslide,Rokhill,Kandy,7,11,4.6,1
Landslide,Rokhill,Kandy,11,30,12.45,1
Landslide,Ambagahahena,Kandy,6,11,3.73,1
Landslide,Udapitiya,Kandy,11,19,12.45,1
Landslide,Ambagahahena,Kandy,11,19,12.45,1
Landslide,Pasbage Korale,Kandy,6,12,3.73,1
Landslide,Kandy Four Gravets Gangawata,Kandy,5,19,9.76,1
Landslide,Kandy Four Gravets Gangawata,Kandy,6,1,3.73,1
Landslide,Belungala,Kandy,11,26,12.45,1
Landslide,Kandy Four Gravets Gangawata,Kandy,5,23,9.76,1
Landslide,Galabawa,Kandy,11,19,12.45,1
Landslide,Rokhill,Kandy,11,26,12.45,1
Landslide,Ambagahahena,Kandy,11,18,12.45,1
Landslide,Haddapitiya,Kandy,11,19,12.45,1
Landslide,Kurundugahaela,Kandy,10,25,15.14,1
Landslide,Rathukohodigala,Kandy,10,25,15.14,1
Landslide,Rathukohodigala,Kandy,10,27,15.14,1
Landslide,Kolombissa East,Kandy,11,20,12.45,1
Landslide,Bopitiya,Kandy,3,20,5.11,1
Landslide,Kiriwanaketiya,Kandy,11,20,12.45,1
Landslide,Udunuwara,Kandy,11,20,12.45,1
Landslide,Poojapitiya,Kandy,11,9,12.45,1
Landslide,Pathadumbara,Kandy,12,1,7.53,1
Landslide,Suduwella,Kandy,11,20,12.45,1
Landslide,Bawlanawatta Janapadaya,Kandy,3,20,5.11,1
Landslide,Panvila,Kandy,11,18,12.45,1
Landslide,Wetakepotha,Kandy,11,20,12.45,1
Landslide,Galkanda,Kandy,9,11,6.9,1
Landslide,Arattana,Kandy,8,11,4.79,1
Landslide,Boowelikada,Kandy,11,24,12.45,1
Landslide,Aruppala,Kandy,11,23,12.45,1
Landslide,Maussawa,Kandy,3,20,5.11,1
Landslide,Mahaiyawa,Kandy,11,23,12.45,1
Landslide,Pallethalavinna,Kandy,11,18,12.45,1
Landslide,Mahamedagama,Kandy,11,13,12.45,1
Landslide,Randenigala,Kandy,3,11,5.11,1
Landslide,Batumulla,Kandy,10,19,15.14,1
Landslide,Uduwelawatta Colony,Kandy,11,13,12.45,1
Landslide,Ethulgama South,Kandy,11,13,12.45,1
Landslide,Kapuliyedda West,Kandy,11,13,12.45,1
Landslide,Monarangala,Kandy,11,13,12.45,1
Landslide,Unuvinna East,Kandy,11,11,12.45,1
Landslide,Batagalla,Kandy,11,18,12.45,1
Landslide,Thalathuoya West,Kandy,11,13,12.45,1
Landslide,Bawlana,Kandy,11,13,12.45,1
Landslide,Elikewela,Kandy,11,13,12.45,1
Landslide,Nugaliyedda Ihala,Kandy,11,13,12.45,1
Landslide,Medagama Pallegama,Kandy,11,13,12.45,1
Landslide,Maha Medagama,Kandy,11,13,12.45,1
Landslide,Batagalla,Kandy,3,18,5.11,1
Landslide,Getambe,Kandy,11,25,12.45,1
Landslide,Delthota,Kandy,11,18,12.45,1
Landslide,Akurana,Kandy,12,20,7.53,1
Landslide,Deegala,Kandy,11,20,12.45,1
Landslide,Marahela,Kandy,11,20,12.45,1
Landslide,Kasawatta,Kandy,11,20,12.45,1
Landslide,Kurugoda,Kandy,11,20,12.45,1
Landslide,Pallewelketiya,Kandy,11,20,12.45,1
Landslide,Kurugoda,Kandy,11,19,12.45,1
Landslide,Koholankalagala,Kandy,11,21,12.45,1
Landslide,Malgamadeniya,Kandy,11,19,12.45,1
Landslide,Balalkaduwa,Kandy,11,18,12.45,1
Landslide,Walahena,Kandy,11,16,12.45,1
Landslide,Walahena,Kandy,11,17,12.45,1
Landslide,Uggala,Kandy,5,11,9.76,1
Landslide,Rambuke Ela,Kandy,4,11,11.72,1
Landslide,Delgasgoda,Kandy,4,11,11.72,1
Landslide,Deegala,Kandy,11,19,12.45,1
Landslide,Vilanagama,Kandy,11,22,12.45,1
Landslide,Galegedara,Kandy,8,11,4.79,1
Landslide,Ogastawatta,Kandy,11,11,12.45,1
Landslide,Panabokka,Kandy,4,1,11.72,1
Landslide,Galagedara Madawala,Kandy,8,11,4.79,1
Landslide,Pussellawa,Kandy,12,11,7.53,1
Landslide,Peradeniya Town,Kandy,12,11,7.53,1
Landslide,Enamalpotha,Kandy,1,13,3.15,1
Landslide,Degalgasthenna,Kandy,4,16,11.72,1
Landslide,Dehigama East,Kandy,11,4,12.45,1
Landslide,Seewaleekanda,Kandy,11,18,12.45,1
Landslide,Uduwawala West,Kandy,11,11,12.45,1
Landslide,Viguhumpola,Kandy,12,11,7.53,1
Landslide,Ihala Kobbekaduwa,Kandy,11,26,12.45,1
Landslide,Muruthalawa,Kandy,11,4,12.45,1
Landslide,Udakithulgolla,Kandy,11,18,12.45,1
Landslide,Weldeniya,Kandy,11,18,12.45,1
Landslide,Kahatagasthenna,Kandy,11,11,12.45,1
Landslide,Kapuliyadda,Kandy,11,18,12.45,1
Landslide,Kandy,Kandy,11,18,12.45,1
Landslide,Poojapitiya,Kandy,11,19,12.45,1
Landslide,Alawathugoda,Kandy,11,25,12.45,1
Landslide,Hendeniya West,Kandy,10,3,15.14,1
Landslide,Pathadumbara,Kandy,11,20,12.45,1
Landslide,Malwanahinna,Kandy,3,1,5.11,1
Landslide,Alawathugoda,Kandy,2,12,5.29,1
Landslide,Kapuliyadda,Kandy,8,11,4.79,1
Landslide,Pathadumbara,Kandy,12,20,7.53,1
Landslide,Thalathuoya,Kandy,11,11,12.45,1
Landslide,Panvila,Kandy,9,4,6.9,1
Landslide,Ampitiya North,Kandy,10,4,15.14,1
Landslide,Kolonyaya,Kandy,12,1,7.53,1
Landslide,Bulugohothenna,Kandy,11,29,12.45,1
Landslide,Vilanagama,Kandy,11,26,12.45,1
Landslide,Angunawala East,Kandy,12,11,7.53,1
Landslide,Dunuvila,Kandy,11,25,12.45,1
Landslide,Udapalatha,Kandy,6,18,3.73,1
Landslide,Hiddamulla West,Kandy,11,10,12.45,1
Landslide,Panvila,Kandy,12,20,7.53,1
Landslide,Panvila,Kandy,1,8,3.15,1
Landslide,Panvila,Kandy,11,5,12.45,1
Landslide,Bawlana,Kandy,10,30,15.14,1
Landslide,Ganga Ihala Korale,Kandy,2,1,5.29,1
Landslide,Haputhale Udagama,Kandy,12,1,7.53,1
Landslide,Nehiniwela,Kandy,1,13,3.15,1
Landslide,Harispattuwa,Kandy,11,4,12.45,1
Landslide,Udapalatha,Kandy,11,13,12.45,1
Landslide,Delthota,Kandy,2,28,5.29,1
Landslide,Yatinuwara,Kandy,12,20,7.53,1
Landslide,Delgasthenna,Kandy,5,15,9.76,1
Landslide,Thelambugahawatta,Kandy,5,24,9.76,1
Landslide,Thalathuoya,Kandy,10,26,15.14,1
Landslide,Yatinuwara,Kandy,11,11,12.45,1
Landslide,Udapalatha,Kandy,2,27,5.29,1
Landslide,Hendeniya East,Kandy,11,11,12.45,1
Landslide,Doluwa,Kandy,9,21,6.9,1
Landslide,Walahena,Kandy,5,6,9.76,1
Landslide,Udapalatha,Kandy,4,15,11.72,1
Landslide,Udapalatha,Kandy,11,5,12.45,1
Landslide,Udapalatha,Kandy,1,3,3.15,1
Landslide,Padupola,Kandy,5,2,9.76,1
Landslide,Alawathugoda,Kandy,7,15,4.6,1
Landslide,Dunuvila,Kandy,8,20,4.79,1
Landslide,Pathadumbara,Kandy,11,23,12.45,1
Landslide,Pathadumbara,Kandy,11,22,12.45,1
Landslide,Harispattuwa,Kandy,9,29,6.9,1
Landslide,Udadumbara,Kandy,12,15,7.53,1
Landslide,Thumpane,Kandy,11,8,12.45,1
Landslide,Hewavissa,Kandy,11,16,12.45,1
Landslide,Neerellagn,Kandy,11,19,12.45,1
Landslide,Udawela,Kandy,11,16,12.45,1
Landslide,Alawathugoda,Kandy,11,26,12.45,1
Landslide,Nugaliyedda,Kandy,11,17,12.45,1
Landslide,Udaweliketiya,Kandy,4,17,11.72,1
Landslide,Wattappola,Kandy,10,13,15.14,1
Landslide,Aluthkanda,Kandy,4,28,11.72,1
Landslide,Uggala,Kandy,12,4,7.53,1
Landslide,Ihalapethiyagoda,Kandy,4,27,11.72,1
Landslide,Alapalawala West,Kandy,10,14,15.14,1
Landslide,Haputhale Udagama,Kandy,11,18,12.45,1
Landslide,Dehipagoda East,Kandy,12,11,7.53,1
Landslide,Penideniya,Kandy,11,11,12.45,1
Landslide,Delgasgoda,Kandy,5,4,9.76,1
Landslide,Delgasgoda,Kandy,2,4,5.29,1
Landslide,Ganga Ihala Korale,Kandy,1,27,3.15,1
Landslide,Kundasale,Kandy,1,10,3.15,1
Landslide,Kandy Four Gravets Gangawata,Kandy,11,11,12.45,1
Landslide,Maha Medagama,Kandy,11,16,12.45,1
Landslide,Pitawala,Kandy,12,18,7.53,1
Landslide,Unuvinna,Kandy,11,11,12.45,1
Landslide,Galagedara,Kandy,11,19,12.45,1
Landslide,Poojapitiya,Kandy,11,4,12.45,1
Landslide,Godamunna,Kandy,11,11,12.45,1
Landslide,Thelambugahawatta,Kandy,10,14,15.14,1
Landslide,Hiddavulla West,Kandy,10,14,15.14,1
Landslide,Uda Aludeniya,Kandy,11,28,12.45,1
Landslide,Kandy Four Gravets Gangawata,Kandy,11,10,12.45,1
Landslide,Nehihiwela,Kandy,11,13,12.45,1
Landslide,Kandy Four Gravets Gangawata,Kandy,1,27,3.15,1
Landslide,Udapalatha,Kandy,11,11,12.45,1
Landslide,Haputhale,Kandy,11,20,12.45,1
Landslide,Palleweliketiya,Kandy,11,16,12.45,1
Landslide,Udaweliketiya,Kandy,10,25,15.14,1
Landslide,Udaweliketiya,Kandy,5,10,9.76,1
Landslide,Thumpane,Kandy,11,18,12.45,1
Landslide,Uduwela,Kandy,11,15,12.45,1
Landslide,Hatharaliyadda,Kandy,11,19,12.45,1
Landslide,Rambukkana,Kegalle,11,7,10.47,0
Landslide,Dikella,Kegalle,11,10,10.47,1
Landslide,Ganthuna Pallegama,Kegalle,11,10,10.47,1
Landslide,Aranayaka,Kegalle,10,16,12.06,0
Landslide,Bulathkohupitiya,Kegalle,11,24,10.47,0
Landslide,Ruwanwella,Kegalle,11,27,10.47,0
Landslide,Batuvita,Kegalle,10,4,12.06,0
Landslide,Nawata,Kegalle,8,13,6.35,0
Landslide,Theligama,Kegalle,8,29,6.35,0
Landslide,Dombepola,Kegalle,8,23,6.35,0
Landslide,Pelellegama,Kegalle,8,7,6.35,0
Landslide,Bulathkohupitiya,Kegalle,11,15,10.47,0
Landslide,Warakapola,Kegalle,11,10,10.47,0
Landslide,Paranagampola,Kegalle,11,10,10.47,1
Landslide,Siyambalapitiya,Kegalle,11,10,10.47,1
Landslide,Golahela,Kegalle,11,10,10.47,1
Landslide,Parussella,Kegalle,8,27,6.35,0
Landslide,Neluwathukanda,Kegalle,8,29,6.35,0
Landslide,Usapitiya,Kegalle,11,14,10.47,1
Landslide,Galigamuwa,Kegalle,12,30,5.03,0
Landslide,Ihala Thaldoowa,Kegalle,5,16,6.61,1
Landslide,Wendala,Kegalle,4,30,6.57,1
Landslide,Ussapitiya,Kegalle,11,13,10.47,1
Landslide,Galsiyambalagama,Kegalle,4,26,6.57,1
Landslide,Getaberi Kanda,Kegalle,11,16,10.47,1
Landslide,Amanawala,Kegalle,6,6,7.8,0
Landslide,Puwakdeniya,Kegalle,11,10,10.47,1
Landslide,Mawanella,Kegalle,5,29,6.61,0
Landslide,Kandewatta,Kegalle,11,15,10.47,1
