Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
STRONG WIND,4,4004,4004003.0,Thunukkai,Mullaitivu,2016-05-11,2016,5,11,82.0,6.0
STRONG WIND,9,9002,9002027.0,Yatiyanthota,Kegalle,2016-05-10,2016,5,10,205.0,5.8
STRONG WIND,9,9002,9002003.0,Rambukkana,Kegalle,2016-05-10,2016,5,10,205.0,5.8
STRONG WIND,4,4004,4004006.0,Manthai East,Mullaitivu,2016-05-11,2016,5,11,82.0,6.0
STRONG WIND,7,7002,7002009.0,Lankapura,Polannaruwa,2016-05-10,2016,5,10,138.4,10.5
FLOOD,9,9002,9002003.0,Rambukkana,Kegalle,2016-05-09,2016,5,9,205.0,5.8
FLOOD,9,9002,9002030.0,Dehiovita,Kegalle,2016-05-09,2016,5,9,205.0,5.8
FLOOD,9,9001,9001048.0,Embilipitiya,Ratnapura,2016-05-09,2016,5,9,811.3,10.1
FLOOD,1,1001,1001015.0,Hanwella,Colombo,2016-05-08,2016,5,8,752.4,12.0
STRONG WIND,6,6001,6001069.0,Kuliyapitiya East,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6001,6001057.0,Mallawapitiya,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6001,6001039.0,Kobeigane,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6001,6001021.0,Nikaweratiya,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6001,6001088.0,Paduwasnuwara West,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6001,6001045.0,Panduwasnuwara East,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6001,6001036.0,Wariyapola,Kurunegala,2016-05-09,2016,5,9,737.6,11.2
STRONG WIND,6,6002,6002036.0,Madampe,Puttalam,2016-05-09,2016,5,9,398.9,14.2
STRONG WIND,1,1002,1002009.0,Divulapitiya,Gampaha,2016-05-04,2016,5,4,204.0,11.5
STRONG WIND,1,1002,1002039.0,Biyagama,Gampaha,2016-05-04,2016,5,4,204.0,11.5
STRONG WIND,1,1002,1002012.0,Mirigama,Gampaha,2016-05-04,2016,5,4,204.0,11.5
LANDSLIDE,9,9001,9001015.0,Imbulpe,Ratnapura,2016-05-03,2016,5,3,811.3,10.1
STRONG WIND,7,7001,7001060.0,Ipalogama,Anuradhapura,2016-05-03,2016,5,3,463.1,12.1
STRONG WIND,7,7001,7001048.0,Thalawa,Anuradhapura,2016-05-03,2016,5,3,463.1,12.1
STRONG WIND,7,7001,7001051.0,Thirappane,Anuradhapura,2016-05-03,2016,5,3,463.1,12.1
STRONG WIND,2,2002,2002012.0,Pallepola,Matale,2016-05-02,2016,5,2,133.0,7.0
STRONG WIND,7,7002,7002015.0,Thamankaduwa,Polannaruwa,2016-05-02,2016,5,2,138.4,10.5
STRONG WIND,1,1001,1001006.0,Kolonnawa,Colombo,2016-05-02,2016,5,2,752.4,12.0
STRONG WIND,4,4001,4001006.0,Valikamam West (Chankanai),Jaffna,2016-04-30,2016,4,30,0.5,9.9
STRONG WIND,9,9002,9002015.0,Galigamuwa,Kegalle,2016-04-28,2016,4,28,197.0,2.9
STRONG WIND,1,1002,1002033.0,Mahara,Gampaha,2016-04-28,2016,4,28,112.0,7.1
STRONG WIND,1,1002,1002024.0,Gampaha,Gampaha,2016-04-28,2016,4,28,112.0,7.1
STRONG WIND,4,4003,4003009.0,Vavuniya(Tamil),Vavuniya,2016-04-28,2016,4,28,16.0,7.0
STRONG WIND,1,1003,1003012.0,Bulathsinhala,Kaluthara,2016-04-27,2016,4,27,137.2,7.3
STRONG WIND,7,7002,7002015.0,Thamankaduwa,Polannaruwa,2016-04-26,2016,4,26,240.6,5.9
STRONG WIND,6,6001,6001045.0,Panduwasnuwara East,Kurunegala,2016-04-26,2016,4,26,306.5,5.8
STRONG WIND,6,6001,6001078.0,Pannala,Kurunegala,2016-04-26,2016,4,26,306.5,5.8
STRONG WIND,1,1002,1002009.0,Divulapitiya,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1002,1002006.0,Katana,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1002,1002033.0,Mahara,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1002,1002012.0,Mirigama,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1002,1002024.0,Gampaha,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1002,1002015.0,Minuwangoda,Gampaha,2016-04-26,2016,4,26,112.0,7.1
STRONG WIND,1,1001,1001015.0,Hanwella,Colombo,2016-04-26,2016,4,26,185.9,7.5
STRONG WIND,6,6001,6001088.0,Paduwasnuwara West,Kurunegala,2016-04-20,2016,4,20,306.5,5.8
STRONG WIND,6,6001,6001045.0,Panduwasnuwara East,Kurunegala,2016-04-20,2016,4,20,306.5,5.8
STRONG WIND,6,6001,6001006.0,Galgamuwa,Kurunegala,2016-04-20,2016,4,20,306.5,5.8
STRONG WIND,1,1002,1002036.0,Kelaniya,Gampaha,2016-04-20,2016,4,20,112.0,7.1
STRONG WIND,1,1001,1001006.0,Kolonnawa,Colombo,2016-04-20,2016,4,20,185.9,7.5
STRONG WIND,6,6002,6002003.0,Kalpitiya,Puttalam,2016-04-19,2016,4,19,55.0,8.2
STRONG WIND,6,6002,6002018.0,Mundalama,Puttalam,2016-04-19,2016,4,19,55.0,8.2
STRONG WIND,6,6002,6002015.0,Puttalam,Puttalam,2016-04-19,2016,4,19,55.0,8.2
FLOOD,9,9001,9001003.0,Eheliyagoda,Ratnapura,2016-04-19,2016,4,19,396.5,5.5
LANDSLIDE,9,9001,9001015.0,Imbulpe,Ratnapura,2016-04-19,2016,4,19,396.5,5.5
STRONG WIND,9,9002,9002012.0,Kegalle,Kegalle,2016-04-17,2016,4,17,197.0,2.9
STRONG WIND,2,2003,2003015.0,Ambagamuwakorale,Nuwara Eliya,2016-04-18,2016,4,18,56.3,4.4
STRONG WIND,4,4004,4004009.0,Puthukudiyiruppu,Mullaitivu,2016-04-12,2016,4,12,49.0,10.0
STRONG WIND,9,9002,9002015.0,Galigamuwa,Kegalle,2016-04-03,2016,4,3,197.0,2.9
FLOOD,2,2002,2002033.0,Ukuwela,Matale,2016-03-31,2016,3,31,91.0,3.8
STRONG WIND,9,9002,9002003.0,Rambukkana,Kegalle,2016-03-30,2016,3,30,89.0,3.1
LANDSLIDE,9,9002,9002003.0,Rambukkana,Kegalle,2016-03-30,2016,3,30,89.0,3.1
STRONG WIND,9,9002,9002030.0,Dehiovita,Kegalle,2016-03-30,2016,3,30,89.0,3.1
STRONG WIND,9,9002,9002027.0,Yatiyanthota,Kegalle,2016-03-29,2016,3,29,89.0,3.1
STRONG WIND,3,3001,3001021.0,Neluwa,Galle,2016-03-27,2016,3,27,39.4,6.3
FLOOD,6,6001,6001006.0,Galgamuwa,Kurunegala,2014-12-20,2014,12,20,584.1,9.3
FLOOD,6,6001,6001033.0,Ganewatta,Kurunegala,2014-11-28,2014,11,28,204.1,7.5
FLOOD,6,6001,6001036.0,Wariyapola,Kurunegala,2014-11-28,2014,11,28,204.1,7.5
FLOOD,6,6001,6001045.0,Panduwasnuwara East,Kurunegala,2014-11-07,2014,11,7,204.1,7.5
FLOOD,6,6001,6001057.0,Mallawapitiya,Kurunegala,2014-11-02,2014,11,2,204.1,7.5
FLOOD,6,6001,6001051.0,Maspotha,Kurunegala,2014-11-02,2014,11,2,204.1,7.5
FLOOD,6,6001,6001075.0,Udubaddawa,Kurunegala,2014-10-30,2014,10,30,527.0,8.8
FLOOD,6,6001,6001069.0,Kuliyapitiya East,Kurunegala,2014-10-30,2014,10,30,527.0,8.8
FLOOD,6,6001,6001078.0,Pannala,Kurunegala,2014-10-30,2014,10,30,527.0,8.8
FLOOD,6,6001,6001069.0,Kuliyapitiya East,Kurunegala,2014-10-22,2014,10,22,527.0,8.8
FLOOD,6,6001,6001084.0,Alawwa,Kurunegala,2014-10-18,2014,10,18,527.0,8.8
FLOOD,6,6001,6001069.0,Kuliyapitiya East,Kurunegala,2014-10-18,2014,10,18,527.0,8.8
FLOOD,6,6001,6001081.0,Narammala,Kurunegala,2014-10-18,2014,10,18,527.0,8.8
FLOOD,6,6001,6001054.0,Kurunegala,Kurunegala,2014-10-18,2014,10,18,527.0,8.8
FLOOD,6,6001,6001075.0,Udubaddawa,Kurunegala,2014-10-18,2014,10,18,527.0,8.8
FLOOD,6,6001,6001006.0,Galgamuwa,Kurunegala,2014-05-04,2014,5,4,160.2,11.2
FLOOD,6,6001,6001006.0,Galgamuwa,Kurunegala,2014-05-03,2014,5,3,160.2,11.2
FLOOD,9,9002,9002006.0,Mawanella,Kegalle,2016-03-10,2016,3,10,89.0,3.1
STRONG WIND,1,1002,1002039.0,Biyagama,Gampaha,2016-02-25,2016,2,25,36.0,7.7
STRONG WIND,1,1002,1002003.0,Negombo,Gampaha,2016-02-25,2016,2,25,36.0,7.7
STRONG WIND,1,1002,1002021.0,Ja-Ela,Gampaha,2016-02-25,2016,2,25,36.0,7.7
STRONG WIND,1,1002,1002015.0,Minuwangoda,Gampaha,2016-02-25,2016,2,25,36.0,7.7
STRONG WIND,1,1002,1002024.0,Gampaha,Gampaha,2016-02-25,2016,2,25,36.0,7.7
STRONG WIND,1,1001,1001006.0,Kolonnawa,Colombo,2016-02-25,2016,2,25,106.7,7.8
STRONG WIND,1,1001,1001009.0,Kaduwela,Colombo,2016-02-25,2016,2,25,106.7,7.8
STRONG WIND,6,6002,6002045.0,Wennappuwa,Puttalam,2016-02-25,2016,2,25,86.9,10.7
LANDSLIDE,2,2003,2003015.0,Ambagamuwakorale,Nuwara Eliya,2016-02-23,2016,2,23,67.9,5.9
STRONG WIND,8,8002,8002015.0,Moneragala,Monaragala,2016-02-18,2016,2,18,101.9,7.2
FLOOD,2,2003,2003006.0,Hanguranketha,Nuwara Eliya,2016-02-17,2016,2,17,67.9,5.9
STRONG WIND,2,2003,2003003.0,Kothmale,Nuwara Eliya,2016-02-16,2016,2,16,67.9,5.9
STRONG WIND,6,6002,6002015.0,Puttalam,Puttalam,2016-02-15,2016,2,15,86.9,10.7
FLOOD,2,2003,2003006.0,Hanguranketha,Nuwara Eliya,2016-01-07,2016,1,7,34.8,7.4
FLOOD,2,2003,2003009.0,Walapane,Nuwara Eliya,2016-01-07,2016,1,7,34.8,7.4
STRONG WIND,1,1002,1002024.0,Gampaha,Gampaha,2016-01-06,2016,1,6,29.0,10.2
STRONG WIND,1,1002,1002033.0,Mahara,Gampaha,2016-01-06,2016,1,6,29.0,10.2
FLOOD,5,5003,5003018.0,Thambalagamuwa,Trincomalee,2016-01-10,2016,1,10,101.4,12.0
FLOOD,5,5003,5003021.0,Kanthalai,Trincomalee,2016-01-09,2016,1,9,101.4,12.0
FLOOD,5,5003,5003024.0,Kinniya,Trincomalee,2016-01-08,2016,1,8,101.4,12.0
FLOOD,5,5003,5003009.0,Gomarankadawala,Trincomalee,2016-01-07,2016,1,7,101.4,12.0
FLOOD,4,4004,4004012.0,Oddusuddan,Mullaitivu,2016-01-06,2016,1,6,106.0,10.0
FLOOD,4,4003,4003003.0,Vavuniya North,Vavuniya,2016-01-06,2016,1,6,136.1,10.2
STRONG WIND,4,4003,4003012.0,Vengalacheddikulam,Vavuniya,2015-12-30,2015,12,30,205.1,10.1
STRONG WIND,4,4003,4003006.0,Vavuniya South,Vavuniya,2015-12-30,2015,12,30,205.1,10.1
STRONG WIND,4,4003,4003009.0,Vavuniya(Tamil),Vavuniya,2015-12-30,2015,12,30,205.1,10.1
TIDAL WAVE,3,3002,3002045.0,Devinuwara,Matara,2015-12-27,2015,12,27,204.0,8.6
STRONG WIND,5,5002,5002045.0,Thirukkovil,Ampara,2015-12-27,2015,12,27,358.6,9.1
STRONG WIND,4,4005,4005003.0,Pachchilaipalli,Kilinochchi,2015-12-27,2015,12,27,279.6,13.2
FLOOD,4,4001,4001024.0,Vadamaradchi East (Maruthnkern,Jaffna,2015-12-29,2015,12,29,379.9,14.2
FLOOD,4,4001,4001003.0,Island North(Kayts),Jaffna,2015-12-28,2015,12,28,379.9,14.2
TIDAL WAVE,4,4001,4001027.0,Vadamaradchi North (Point Pedr,Jaffna,2015-12-28,2015,12,28,379.9,14.2
FLOOD,9,9002,9002006.0,Mawanella,Kegalle,2015-12-20,2015,12,20,156.0,4.2
FLASH FLOOD,6,6002,6002018.0,Mundalama,Puttalam,2015-12-18,2015,12,18,284.9,12.3
FLASH FLOOD,6,6002,6002003.0,Kalpitiya,Puttalam,2015-12-18,2015,12,18,284.9,12.3
FLASH FLOOD,6,6002,6002045.0,Wennappuwa,Puttalam,2015-12-18,2015,12,18,284.9,12.3
FLOOD,4,4003,4003012.0,Vengalacheddikulam,Vavuniya,2015-12-18,2015,12,18,205.1,10.1
STRONG WIND,4,4004,4004015.0,Maritimepattu,Mullaitivu,2015-12-17,2015,12,17,321.0,15.7
FLOOD,3,3003,3003033.0,Tangalle,Hambantota,2015-12-16,2015,12,16,125.3,8.9
FLASH FLOOD,6,6002,6002006.0,Vanathavilluwa,Puttalam,2015-12-15,2015,12,15,284.9,12.3
FLOOD,9,9002,9002030.0,Dehiovita,Kegalle,2015-12-14,2015,12,14,156.0,4.2
FLOOD,9,9002,9002003.0,Rambukkana,Kegalle,2015-12-13,2015,12,13,156.0,4.2
FLOOD,9,9002,9002012.0,Kegalle,Kegalle,2015-12-12,2015,12,12,156.0,4.2
FLASH FLOOD,7,7002,7002015.0,Thamankaduwa,Polannaruwa,2015-12-11,2015,12,11,211.9,8.9
FLASH FLOOD,7,7002,7002012.0,Dimbulagala,Polannaruwa,2015-12-11,2015,12,11,211.9,8.9
FLOOD,3,3002,3002042.0,Matara Four Gravets,Matara,2015-12-08,2015,12,8,204.0,8.6
FLOOD,2,2003,2003015.0,Ambagamuwakorale,Nuwara Eliya,2015-12-10,2015,12,10,265.4,7.0
FLOOD,9,9002,9002006.0,Mawanella,Kegalle,2015-12-10,2015,12,10,156.0,4.2
FLOOD,1,1002,1002033.0,Mahara,Gampaha,2015-12-09,2015,12,9,139.0,9.8
FLOOD,4,4003,4003009.0,Vavuniya(Tamil),Vavuniya,2015-12-09,2015,12,9,205.1,10.1
FLOOD,4,4004,4004015.0,Maritimepattu,Mullaitivu,2015-12-08,2015,12,8,321.0,15.7
FLOOD,4,4004,4004009.0,Puthukudiyiruppu,Mullaitivu,2015-12-08,2015,12,8,321.0,15.7
FLOOD,3,3002,3002030.0,Hakmana,Matara,2015-12-07,2015,12,7,204.0,8.6
LANDSLIDE,3,3002,3002006.0,Kotapola,Matara,2015-12-07,2015,12,7,204.0,8.6
FLOOD,2,2002,2002021.0,Ambanganga Korale,Matale,2015-12-08,2015,12,8,185.0,4.8
FLOOD,2,2002,2002027.0,Wilgamuwa,Matale,2015-12-08,2015,12,8,185.0,4.8
FLOOD,2,2001,2001024.0,Medadumbara,Kandy,2015-12-08,2015,12,8,266.8,7.6
FLOOD,4,4003,4003006.0,Vavuniya South,Vavuniya,2015-12-09,2015,12,9,205.1,10.1
FLOOD,4,4005,4005006.0,Kandavalai,Kilinochchi,2015-12-08,2015,12,8,279.6,13.2
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2015-12-08,2015,12,8,279.6,13.2
FLOOD,4,4005,4005003.0,Pachchilaipalli,Kilinochchi,2015-12-08,2015,12,8,279.6,13.2
FLOOD,4,4001,4001036.0,Jaffna,Jaffna,2015-12-08,2015,12,8,379.9,14.2
FLOOD,4,4001,4001024.0,Vadamaradchi East (Maruthnkern,Jaffna,2015-12-07,2015,12,7,379.9,14.2
FLOOD,4,4004,4004003.0,Thunukkai,Mullaitivu,2015-12-08,2015,12,8,321.0,15.7
FLOOD,4,4005,4005009.0,Karachchi,Kilinochchi,2015-12-08,2015,12,8,279.6,13.2
ROCK FALL,2,2003,2003006.0,Hanguranketha,Nuwara Eliya,2015-12-04,2015,12,4,265.4,7.0
FLOOD,5,5002,5002015.0,Ampara,Ampara,2015-12-04,2015,12,4,358.6,9.1
FLOOD,5,5002,5002042.0,Damana,Ampara,2015-12-04,2015,12,4,358.6,9.1
FLASH FLOOD,6,6002,6002003.0,Kalpitiya,Puttalam,2015-12-04,2015,12,4,284.9,12.3
FLASH FLOOD,6,6002,6002045.0,Wennappuwa,Puttalam,2015-12-04,2015,12,4,284.9,12.3
FLOOD,4,4002,4002003.0,Mannar Town,Mannar,2015-12-05,2015,12,5,174.2,15.9
ROCK FALL,9,9002,9002015.0,Galigamuwa,Kegalle,2015-12-01,2015,12,1,156.0,4.2
FLOOD,2,2001,2001024.0,Medadumbara,Kandy,2015-12-02,2015,12,2,266.8,7.6
FLOOD,2,2001,2001027.0,Kundasale,Kandy,2015-12-02,2015,12,2,266.8,7.6
STRONG WIND,4,4003,4003006.0,Vavuniya South,Vavuniya,2015-11-30,2015,11,30,402.6,8.4
STRONG WIND,4,4003,4003003.0,Vavuniya North,Vavuniya,2015-11-30,2015,11,30,402.6,8.4
FLOOD,4,4003,4003009.0,Vavuniya(Tamil),Vavuniya,2015-11-30,2015,11,30,402.6,8.4
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2015-11-30,2015,11,30,388.4,11.0
FLOOD,4,4005,4005003.0,Pachchilaipalli,Kilinochchi,2015-11-30,2015,11,30,388.4,11.0
FLOOD,3,3002,3002009.0,Pasgoda,Matara,2015-11-26,2015,11,26,305.0,8.6
FLOOD,3,3003,3003021.0,Weeraketiya,Hambantota,2015-11-26,2015,11,26,228.2,7.3
FLOOD,8,8001,8001042.0,Haldummulla,Badulla,2015-11-19,2015,11,19,426.2,5.7
HEAVY RAINS,9,9002,9002006.0,Mawanella,Kegalle,2015-11-19,2015,11,19,314.0,3.3
FLOOD,6,6001,6001030.0,Ibbagamuwa,Kurunegala,2015-11-19,2015,11,19,422.0,7.5
FLOOD,6,6002,6002039.0,Mahawewa,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002027.0,Pallama,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,7,7001,7001060.0,Ipalogama,Anuradhapura,2015-11-17,2015,11,17,452.4,8.0
FLOOD,7,7001,7001015.0,Nuwaragam Palatha Central,Anuradhapura,2015-11-17,2015,11,17,452.4,8.0
FLOOD,7,7001,7001033.0,Nuwaragam Palatha East,Anuradhapura,2015-11-17,2015,11,17,452.4,8.0
FLOOD,7,7001,7001018.0,Rambewa,Anuradhapura,2015-11-17,2015,11,17,452.4,8.0
FLOOD,7,7001,7001003.0,Padaviya,Anuradhapura,2015-11-17,2015,11,17,452.4,8.0
HEAVY RAINS,9,9002,9002003.0,Rambukkana,Kegalle,2015-11-17,2015,11,17,314.0,3.3
LANDSLIDE,9,9002,9002003.0,Rambukkana,Kegalle,2015-11-17,2015,11,17,314.0,3.3
FLOOD,6,6002,6002006.0,Vanathavilluwa,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002021.0,Mahakumbukkadawala,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002024.0,Anamaduwa,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002003.0,Kalpitiya,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002033.0,Chilaw,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002030.0,Arachchikattuwa,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002036.0,Madampe,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,6,6002,6002018.0,Mundalama,Puttalam,2015-11-16,2015,11,16,416.0,10.1
FLOOD,2,2003,2003012.0,Nuwara Eliya,Nuwara Eliya,2015-11-14,2015,11,14,280.2,5.7
FLOOD,2,2003,2003003.0,Kothmale,Nuwara Eliya,2015-11-16,2015,11,16,280.2,5.7
FLOOD,5,5003,5003018.0,Thambalagamuwa,Trincomalee,2015-11-14,2015,11,14,647.7,10.1
FLOOD,5,5003,5003033.0,Verugal/ Echchalampattai,Trincomalee,2015-11-14,2015,11,14,647.7,10.1
FLOOD,5,5003,5003027.0,Muttur,Trincomalee,2015-11-14,2015,11,14,647.7,10.1
FLOOD,5,5003,5003015.0,Trincomalee Town And Gravets,Trincomalee,2015-11-14,2015,11,14,647.7,10.1
FLOOD,2,2002,2002012.0,Pallepola,Matale,2015-11-15,2015,11,15,306.0,3.8
FLOOD,2,2002,2002009.0,Naula,Matale,2015-11-15,2015,11,15,306.0,3.8
FLOOD,2,2002,2002006.0,Dambulla,Matale,2015-11-15,2015,11,15,306.0,3.8
FLOOD,4,4003,4003006.0,Vavuniya South,Vavuniya,2015-11-15,2015,11,15,402.6,8.4
FLOOD,4,4003,4003003.0,Vavuniya North,Vavuniya,2015-11-15,2015,11,15,402.6,8.4
FLOOD,4,4003,4003009.0,Vavuniya(Tamil),Vavuniya,2015-11-15,2015,11,15,402.6,8.4
FLOOD,4,4002,4002012.0,Nanadhan,Mannar,2015-11-16,2015,11,16,608.4,13.0
FLOOD,4,4002,4002003.0,Mannar Town,Mannar,2015-11-16,2015,11,16,608.4,13.0
FLOOD,4,4002,4002006.0,Manthai West,Mannar,2015-11-16,2015,11,16,608.4,13.0
FLOOD,4,4001,4001042.0,Delft,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001024.0,Vadamaradchi East (Maruthnkern,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001021.0,Vadamaradchi South-West (Karav,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001006.0,Valikamam West (Chankanai),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001045.0,Kareinagar,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001003.0,Island North(Kayts),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001027.0,Vadamaradchi North (Point Pedr,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001030.0,Thenmaradchi (Chavakachcheri),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001012.0,Valikamam North(Tellipallai),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001015.0,Valikamam South (Uduvil),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001009.0,Valikamam South -West (Sandili,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001033.0,Nallur,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001036.0,Jaffna,Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001039.0,Island South (Velanai),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2015-11-15,2015,11,15,757.8,12.0
FLOOD,1,1002,1002015.0,Minuwangoda,Gampaha,2015-11-14,2015,11,14,174.0,8.2
FLOOD,1,1002,1002003.0,Negombo,Gampaha,2015-11-16,2015,11,16,174.0,8.2
FLOOD,1,1002,1002021.0,Ja-Ela,Gampaha,2015-11-16,2015,11,16,174.0,8.2
FLOOD,1,1002,1002006.0,Katana,Gampaha,2015-11-16,2015,11,16,174.0,8.2
FLOOD,1,1002,1002018.0,Wattala,Gampaha,2015-11-16,2015,11,16,174.0,8.2
FLOOD,6,6001,6001075.0,Udubaddawa,Kurunegala,2015-11-15,2015,11,15,422.0,7.5
FLOOD,6,6001,6001078.0,Pannala,Kurunegala,2015-11-15,2015,11,15,422.0,7.5
FLOOD,6,6001,6001021.0,Nikaweratiya,Kurunegala,2015-11-15,2015,11,15,422.0,7.5
FLOOD,6,6001,6001033.0,Ganewatta,Kurunegala,2015-11-15,2015,11,15,422.0,7.5
FLOOD,6,6001,6001045.0,Panduwasnuwara East,Kurunegala,2015-11-15,2015,11,15,422.0,7.5
FLOOD,5,5001,5001027.0,Manmunai Pattu (Araipattai),Batticaloa,2015-11-15,2015,11,15,516.9,8.6
FLOOD,5,5001,5001003.0,Koralai Pattu North(Vakarai),Batticaloa,2015-11-15,2015,11,15,516.9,8.6
ROCK FALL,2,2002,2002033.0,Ukuwela,Matale,2015-11-13,2015,11,13,306.0,3.8
FLOOD,4,4002,4002006.0,Manthai West,Mannar,2015-11-15,2015,11,15,608.4,13.0
FLOOD,4,4004,4004005.0,Weli Oya,Mullaitivu,2015-11-13,2015,11,13,456.0,14.3
FLOOD,4,4004,4004009.0,Puthukudiyiruppu,Mullaitivu,2015-11-13,2015,11,13,456.0,14.3
FLOOD,4,4004,4004012.0,Oddusuddan,Mullaitivu,2015-11-13,2015,11,13,456.0,14.3
FLOOD,4,4004,4004015.0,Maritimepattu,Mullaitivu,2015-11-13,2015,11,13,456.0,14.3
FLOOD,4,4004,4004006.0,Manthai East,Mullaitivu,2015-11-13,2015,11,13,456.0,14.3
FLOOD,4,4004,4004003.0,Thunukkai,Mullaitivu,2015-11-13,2015,11,13,456.0,14.3
ROCK FALL,1,1001,1001027.0,Thimbirigasyaya,Colombo,2015-11-15,2015,11,15,525.8,8.7
FLOOD,5,5003,5003024.0,Kinniya,Trincomalee,2015-11-14,2015,11,14,647.7,10.1
FLOOD,5,5003,5003006.0,Kuchchaveli,Trincomalee,2015-11-14,2015,11,14,647.7,10.1
FLOOD,4,4005,4005009.0,Karachchi,Kilinochchi,2015-11-14,2015,11,14,388.4,11.0
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2015-11-14,2015,11,14,388.4,11.0
FLOOD,4,4005,4005003.0,Pachchilaipalli,Kilinochchi,2015-11-14,2015,11,14,388.4,11.0
FLOOD,4,4005,4005006.0,Kandavalai,Kilinochchi,2015-11-14,2015,11,14,388.4,11.0
TORNADO,4,4005,4005009.0,Karachchi,Kilinochchi,2015-11-13,2015,11,13,388.4,11.0
STRONG WIND,4,4005,4005009.0,Karachchi,Kilinochchi,2015-11-13,2015,11,13,388.4,11.0
FLOOD,4,4001,4001027.0,Vadamaradchi North (Point Pedr,Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001030.0,Thenmaradchi (Chavakachcheri),Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001012.0,Valikamam North(Tellipallai),Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001015.0,Valikamam South (Uduvil),Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001009.0,Valikamam South -West (Sandili,Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001033.0,Nallur,Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001036.0,Jaffna,Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,4,4001,4001039.0,Island South (Velanai),Jaffna,2015-11-14,2015,11,14,757.8,12.0
FLOOD,1,1002,1002006.0,Katana,Gampaha,2015-11-14,2015,11,14,174.0,8.2
FLOOD,1,1002,1002018.0,Wattala,Gampaha,2015-11-14,2015,11,14,174.0,8.2
FLOOD,6,6002,6002033.0,Chilaw,Puttalam,2015-11-13,2015,11,13,416.0,10.1
FLOOD,6,6002,6002030.0,Arachchikattuwa,Puttalam,2015-11-13,2015,11,13,416.0,10.1
