Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Rainfall(mm),Wind Speed(mph),Cyclone
CY2000,CYCLONE,lka005,lka005002,lka005002033,,Ampara,2000-12-26,2000,12,553.1,9.1,1
CY2000,CYCLONE,lka004,lka004003,,,Vavuniya,2000-12-26,2000,12,235.0,10.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003006,"Pulmoddi (GN)1,2,3,4",Trincomalee,2000-12-26,2000,12,275.0,12.1,1
GA2000,GALE,lka009,lka009001,lka009001003,Maimigoda,Ratnapura,2000-12-26,2000,12,348.0,6.7,1
GA2000,GALE,lka008,lka008002,lka008002012,Wattegama(GN),Monaragala,2000-12-26,2000,12,235.0,7.7,1
CY2000,CYCLONE,lka005,lka005001,lka005001018,,Batticaloa,2000-12-26,2000,12,305.0,11.0,1
CY2000,CYCLONE,lka007,lka007001,,,Anuradhapura,2000-12-26,2000,12,191.9,9.7,1
CY2000,CYCLONE,lka004,lka004005,,,Kilinochchi,2000-12-26,2000,12,279.6,13.2,1
CY2000,CYCLONE,lka007,lka007002,lka007002012,,Polannaruwa,2000-12-26,2000,12,211.9,8.9,1
CY2000,CYCLONE,lka005,lka005002,lka005002006,Padiyathalawa,Ampara,2000-12-26,2000,12,553.1,9.1,1
CY2000,CYCLONE,lka005,lka005001,lka005001006,Koralai Pattu West (Oddamavadi,Batticaloa,2000-12-26,2000,12,305.0,11.0,1
ST2000,STRONG WIND,lka007,lka007001,lka007001054,Kekirawa,Anuradhapura,2000-12-26,2000,12,191.9,9.7,1
CY2000,CYCLONE,lka006,lka006002,,,Puttalam,2000-12-26,2000,12,265.9,12.3,1
CY2000,CYCLONE,lka005,lka005003,lka005003024,Kinniya,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005001,lka005001009,,Batticaloa,2000-12-26,2000,12,305.0,11.0,1
CY2000,CYCLONE,lka005,lka005003,lka005003021,Kanthalai,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003018,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003015,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003033,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003030,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003027,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003024,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003021,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003009,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003006,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005003,lka005003003,,Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005002,lka005002006,,Ampara,2000-12-26,2000,12,553.1,9.1,1
ST2000,STRONG WIND,lka007,lka007001,lka007001054,,Anuradhapura,2000-12-26,2000,12,191.9,9.7,1
CY2000,CYCLONE,lka005,lka005003,lka005003006,Kumburupiddi North(GN),Trincomalee,2000-12-26,2000,12,275.0,12.1,1
CY2000,CYCLONE,lka005,lka005001,,,Batticaloa,2000-12-26,2000,12,305.0,11.0,1
CY2000,CYCLONE,lka007,lka007002,,,Polannaruwa,2000-12-26,2000,12,211.9,8.9,1
CY2000,CYCLONE,lka005,lka005002,,,Ampara,2000-12-26,2000,12,553.1,9.1,1
ST2000,STRONG WIND,lka007,lka007001,lka007001024,,Anuradhapura,2000-12-26,2000,12,191.9,9.7,1
ST2000,STRONG WIND,lka006,lka006001,lka006001018,Nammuwawa (GN),Kurunegala,2000-12-28,2000,12,139.0,9.3,1
ST2000,STRONG WIND,lka006,lka006001,lka006001018,Rasnayakapura,Kurunegala,2000-12-28,2000,12,139.0,9.3,1
ST2000,STRONG WIND,lka007,lka007001,lka007001063,,Anuradhapura,2000-12-28,2000,12,191.9,9.7,1
ST2000,STRONG WIND,lka007,lka007001,lka007001063,Galnewa,Anuradhapura,2000-12-28,2000,12,191.9,9.7,1
ST2001,STRONG WIND,lka007,lka007001,lka007001015,Nuwaragam Palatha Central,Anuradhapura,2001-01-01,2001,1,72.6,10.0,1
ST2001,STRONG WIND,lka007,lka007001,lka007001015,Pethispura(GN),Anuradhapura,2001-01-01,2001,1,72.6,10.0,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Ampitiyawatta(GN),Ratnapura,2001-01-07,2001,1,195.0,6.6,1
ST2001,STRONG WIND,lka006,lka006002,lka006002015,Puttalam,Puttalam,2001-01-10,2001,1,81.3,12.8,1
ST2001,STRONG WIND,lka006,lka006002,lka006002030,Arachchikattuwa,Puttalam,2001-01-10,2001,1,81.3,12.8,1
ST2001,STRONG WIND,lka006,lka006002,lka006002045,Wennappuwa,Puttalam,2001-01-10,2001,1,81.3,12.8,1
ST2001,STRONG WIND,lka006,lka006002,lka006002042,Nattandiya,Puttalam,2001-01-10,2001,1,81.3,12.8,1
CE2001,COASTLINE,lka006,lka006002,lka006002030,Periya kurukupane,Puttalam,2001-01-10,2001,1,81.3,12.8,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-01-14,2001,1,195.0,6.6,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Matuwagala(GN),Ratnapura,2001-01-14,2001,1,195.0,6.6,1
GA2001,GALE,lka008,lka008002,lka008002012,Buddama(GN),Monaragala,2001-01-18,2001,1,137.0,8.3,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-01-18,2001,1,137.0,8.3,1
GA2001,GALE,lka006,lka006001,lka006001036,Horombuwa(GN),Kurunegala,2001-01-29,2001,1,62.0,9.9,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-01-29,2001,1,137.0,8.3,1
GA2001,GALE,lka008,lka008002,lka008002012,Siyambalanduwa(GN),Monaragala,2001-01-29,2001,1,137.0,8.3,1
GA2001,STRONG WIND,lka006,lka006001,lka006001036,Wariyapola,Kurunegala,2001-01-29,2001,1,62.0,9.9,1
GA2001,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2001-02-06,2001,2,94.0,6.2,1
GA2001,GALE,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-02-06,2001,2,241.0,5.0,1
GA2001,GALE,lka006,lka006001,lka006001036,"Ebawalapitiya (GN), Horombuwa (GN), Wanduressa-Welgala (GN)",Kurunegala,2001-02-06,2001,2,92.0,8.1,1
GA2001,GALE,lka001,lka001002,lka001002024,,Gampaha,2001-02-06,2001,2,36.0,7.7,1
GA2001,GALE,lka009,lka009001,lka009001009,Ellawala(GN),Ratnapura,2001-02-08,2001,2,241.0,5.0,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2001-02-11,2001,2,241.0,5.0,1
GA2001,GALE,lka008,lka008002,lka008002012,Perakumpura(GN),Monaragala,2001-02-17,2001,2,93.0,7.2,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-02-17,2001,2,93.0,7.2,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Thanjanthenna(GN),Ratnapura,2001-03-08,2001,3,273.9,4.1,1
CE2001,COASTLINE,lka006,lka006002,lka006002045,"kadawatha,ulhitiyawa,kolinjadiya(GN3)",Puttalam,2001-03-10,2001,3,82.0,8.0,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Perakumpura(GN),Monaragala,2001-03-10,2001,3,103.0,5.7,1
GA2001,GALE,lka008,lka008002,lka008002012,Buddama(GN),Monaragala,2001-03-12,2001,3,103.0,5.7,1
GA2001,GALE,lka008,lka008001,lka008001039,"Bingethenna(GN),Kahagolla(GN)",Badulla,2001-03-12,2001,3,88.0,4.7,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Kanuggalla(GN),Ratnapura,2001-03-25,2001,3,273.9,4.1,1
ST2001,STRONG WIND,lka002,lka002002,lka002002003,Wetakoluwewa(GN),Matale,2001-03-25,2001,3,91.0,3.8,1
ST2001,STRONG WIND,lka002,lka002002,lka002002003,Galewela,Matale,2001-03-25,2001,3,91.0,3.8,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-03-25,2001,3,273.9,4.1,1
GA2001,GALE,lka006,lka006001,lka006001036,"Muwanwellegedara(GN),Medagama(GN)",Kurunegala,2001-03-29,2001,3,138.0,5.7,1
GA2001,STRONG WIND,lka006,lka006001,lka006001036,Wariyapola,Kurunegala,2001-03-29,2001,3,138.0,5.7,1
ST2001,STRONG WIND,lka007,lka007001,lka007001015,Nuwaragam Palatha Central,Anuradhapura,2001-04-06,2001,4,217.9,6.6,1
GA2001,GALE,lka009,lka009001,lka009001003,"Walavita(GN), Getahetta(GN)",Ratnapura,2001-04-14,2001,4,517.6,5.5,1
GA2001,GALE,lka009,lka009001,lka009001006,"Bodhimaluwa(GN),Meneripitiya(GN),Thalavitiya(GN)",Ratnapura,2001-04-14,2001,4,517.6,5.5,1
GA2001,STRONG WIND,lka009,lka009001,lka009001003,Eheliyagoda,Ratnapura,2001-04-14,2001,4,517.6,5.5,1
GA2001,GALE,lka009,lka009001,lka009001006,"Parakaduwa(GN),Pohorabawa(GN)",Ratnapura,2001-04-14,2001,4,517.6,5.5,1
GA2001,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2001-04-14,2001,4,517.6,5.5,1
ST2001,STRONG WIND,lka007,lka007001,lka007001015,Nuwaragam Palatha Central,Anuradhapura,2001-04-26,2001,4,217.9,6.6,1
ST2001,STRONG WIND,lka007,lka007001,lka007001015,Parasangahawewa(GN),Anuradhapura,2001-04-26,2001,4,217.9,6.6,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-04-30,2001,4,182.0,5.3,1
GA2001,GALE,lka008,lka008002,lka008002012,Samanala Badda(GN),Monaragala,2001-04-30,2001,4,182.0,5.3,1
GA2001,GALE,lka008,lka008002,lka008002012,Meeyagala(GN),Monaragala,2001-04-30,2001,4,182.0,5.3,1
GA2001,GALE,lka008,lka008002,lka008002012,Madugama(GN),Monaragala,2001-04-30,2001,4,182.0,5.3,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Kumburutheniwela(GN),Ratnapura,2001-05-07,2001,5,473.2,10.1,1
GA2001,GALE,lka008,lka008002,lka008002012,Manabharana(GN),Monaragala,2001-05-11,2001,5,117.0,8.8,1
GA2001,GALE,lka008,lka008002,lka008002012,Kivuleyaya(GN),Monaragala,2001-05-11,2001,5,117.0,8.8,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-05-12,2001,5,473.2,10.1,1
GA2001,GALE,lka008,lka008001,lka008001039,Viharakele(GN),Badulla,2001-05-14,2001,5,141.0,8.4,1
GA2001,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2001-05-14,2001,5,141.0,8.4,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-05-18,2001,5,473.2,10.1,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Kiriella(GN),Ratnapura,2001-05-18,2001,5,473.2,10.1,1
GA2001,STRONG WIND,lka001,lka001002,lka001002024,Gampaha,Gampaha,2001-06-02,2001,6,231.0,13.3,1
GA2001,GALE,lka008,lka008001,lka008001039,Kahagolla(GN),Badulla,2001-06-02,2001,6,54.0,11.5,1
GA2001,STRONG WIND,lka006,lka006001,lka006001036,Wariyapola,Kurunegala,2001-06-02,2001,6,156.0,14.4,1
GA2001,GALE,lka009,lka009001,lka009001009,Epitawala(GN),Ratnapura,2001-06-02,2001,6,300.3,12.6,1
ST2001,STRONG WIND,lka007,lka007001,lka007001015,Ilandagahawewa(GN),Anuradhapura,2001-06-04,2001,6,31.3,15.7,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Thumbagoda(GN),Ratnapura,2001-06-06,2001,6,300.3,12.6,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-06-06,2001,6,300.3,12.6,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2001-06-07,2001,6,300.3,12.6,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Thumbagoda(GN),Ratnapura,2001-06-07,2001,6,300.3,12.6,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-07-01,2001,7,291.0,12.5,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-07-05,2001,7,291.0,12.5,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-07-06,2001,7,291.0,12.5,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-07-10,2001,7,113.0,11.2,1
CE2001,COASTLINE,lka003,lka003003,lka003003030,aranwala(GN),Hambantota,2001-07-11,2001,7,57.0,16.3,1
CE2001,COASTLINE,lka003,lka003002,lka003002039,"weligama(GN),midigama(GN)",Matara,2001-07-11,2001,7,170.0,15.6,1
CE2001,COASTLINE,lka003,lka003001,lka003001054,Ahangama(GN),Galle,2001-07-11,2001,7,226.0,15.2,1
CE2001,COASTLINE,lka006,lka006002,lka006002003,kandakuliya beach,Puttalam,2001-07-14,2001,7,114.1,16.9,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2001-07-14,2001,7,291.0,12.5,1
CE2001,COASTLINE,lka006,lka006002,lka006002003,Kalpitiya,Puttalam,2001-07-14,2001,7,114.1,16.9,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-07-14,2001,7,291.0,12.5,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Hadukanda(GN),Ratnapura,2001-07-15,2001,7,291.0,12.5,1
ST2001,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-07-15,2001,7,291.0,12.5,1
TW2001,TIDAL WAVE,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2001-07-22,2001,7,226.0,15.2,1
TW2001,TIDAL WAVE,lka003,lka003001,lka003001039,,Galle,2001-07-22,2001,7,226.0,15.2,1
CE2001,COASTLINE,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2001-07-23,2001,7,226.0,15.2,1
CE2001,COASTLINE,lka003,lka003001,lka003001039,,Galle,2001-07-23,2001,7,226.0,15.2,1
TW2001,TIDAL WAVE,lka003,lka003001,lka003001036,"Thotagamuwa (GN),Kahawa(GN),Godagama(GN)",Galle,2001-07-28,2001,7,226.0,15.2,1
TW2001,TIDAL WAVE,lka003,lka003001,lka003001036,Hikkaduwa,Galle,2001-07-28,2001,7,226.0,15.2,1
CE2001,COASTLINE,lka003,lka003003,lka003003015,Kalametiya(GN),Hambantota,2001-07-30,2001,7,57.0,16.3,1
CE2001,COASTLINE,lka003,lka003003,lka003003015,Ambalantota,Hambantota,2001-07-30,2001,7,57.0,16.3,1
GA2001,GALE,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-08-02,2001,8,300.6,12.1,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-08-03,2001,8,300.6,12.1,1
GA2001,GALE,lka008,lka008002,lka008002012,Manabharana(GN),Monaragala,2001-08-10,2001,8,118.0,10.9,1
GA2001,GALE,lka008,lka008001,lka008001039,Kahattewela(GN),Badulla,2001-08-10,2001,8,74.0,11.0,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Dombagahawela(GN),Monaragala,2001-08-10,2001,8,118.0,10.9,1
GA2001,GALE,lka008,lka008002,lka008002012,Pallegama(GN),Monaragala,2001-08-29,2001,8,118.0,10.9,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-08-29,2001,8,118.0,10.9,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-09-10,2001,9,135.0,9.8,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-09-29,2001,9,353.5,11.2,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Halpe(GN),Ratnapura,2001-09-29,2001,9,353.5,11.2,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-09-30,2001,9,353.5,11.2,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-09-30,2001,9,353.5,11.2,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Rajawaka(GN),Ratnapura,2001-09-30,2001,9,353.5,11.2,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Pandeniya(GN),Ratnapura,2001-09-30,2001,9,353.5,11.2,1
CE2001,COASTLINE,lka006,lka006002,lka006002030,Arachchikattuwa,Puttalam,2001-10-01,2001,10,320.7,11.0,1
ST2001,STRONG WIND,lka006,lka006002,lka006002030,,Puttalam,2001-10-01,2001,10,320.7,11.0,1
ST2001,STRONG WIND,lka006,lka006002,lka006002015,,Puttalam,2001-10-01,2001,10,320.7,11.0,1
ST2001,STRONG WIND,lka006,lka006002,lka006002042,,Puttalam,2001-10-01,2001,10,320.7,11.0,1
ST2001,STRONG WIND,lka006,lka006002,lka006002045,,Puttalam,2001-10-01,2001,10,320.7,11.0,1
CE2001,COASTLINE,lka006,lka006002,lka006002045,Wennappuwa,Puttalam,2001-10-03,2001,10,320.7,11.0,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-10-03,2001,10,306.0,6.9,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Gurugahahela(GN),Monaragala,2001-10-07,2001,10,306.0,6.9,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-10-08,2001,10,306.0,6.9,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-10-08,2001,10,306.0,6.9,1
GA2001,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2001-10-08,2001,10,280.0,6.6,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Perakumpura(GN),Monaragala,2001-10-09,2001,10,306.0,6.9,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Indigasella(GN),Monaragala,2001-10-17,2001,10,306.0,6.9,1
ST2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-10-17,2001,10,306.0,6.9,1
ST2001,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-11-02,2001,11,547.8,6.1,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-11-05,2001,11,334.0,6.1,1
CE2001,COASTLINE,lka003,lka003003,lka003003030,Beliatta,Hambantota,2001-11-07,2001,11,237.0,7.3,1
CE2001,COASTLINE,lka003,lka003002,lka003002039,Weligama,Matara,2001-11-07,2001,11,305.0,8.6,1
CE2001,COASTLINE,lka003,lka003001,lka003001054,Habaraduwa,Galle,2001-11-07,2001,11,260.0,8.5,1
GA2001,GALE,lka008,lka008001,lka008001039,Ranjallawa(GN),Badulla,2001-11-27,2001,11,279.0,5.7,1
GA2001,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2001-11-27,2001,11,279.0,5.7,1
GA2001,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2001-12-03,2001,12,223.0,7.1,1
GA2001,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-12-03,2001,12,235.0,7.7,1
ST2001,STRONG WIND,lka009,lka009001,lka009001015,Seelagama(GN),Ratnapura,2001-12-05,2001,12,348.0,6.7,1
GA2002,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2002-01-02,2002,1,139.0,7.5,1
GA2002,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-01-03,2002,1,137.0,8.3,1
GA2002,GALE,lka001,lka001001,lka001001027,Kirula (GN),Colombo,2002-01-04,2002,1,62.0,10.7,1
ST2002,STRONG WIND,lka008,lka008002,lka008002012,Ethimale Colony(GN),Monaragala,2002-01-04,2002,1,137.0,8.3,1
GA2002,GALE,lka001,lka001003,lka001003036,,Kaluthara,2002-01-04,2002,1,58.4,7.7,1
GA2002,GALE,lka008,lka008001,lka008001039,Thotalagala(GN),Badulla,2002-01-10,2002,1,139.0,7.5,1
GA2002,GALE,lka008,lka008001,lka008001039,"Pitarathmale(GN),Kahagolla(GN),Magiripura(GN)",Badulla,2002-01-21,2002,1,139.0,7.5,1
GA2002,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2002-01-21,2002,1,139.0,7.5,1
GA2002,GALE,lka001,lka001003,lka001003036,,Kaluthara,2002-01-22,2002,1,58.4,7.7,1
GA2002,STRONG WIND,lka001,lka001003,lka001003036,Palindanuwara,Kaluthara,2002-01-22,2002,1,58.4,7.7,1
GA2002,GALE,lka008,lka008001,lka008001039,kahagolla(GN),Badulla,2002-02-01,2002,2,94.0,6.2,1
ST2002,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2002-02-03,2002,2,69.0,7.8,1
ST2002,STRONG WIND,lka001,lka001001,lka001001015,Avissawella High Land,Colombo,2002-02-05,2002,2,69.0,7.8,1
GA2002,GALE,lka001,lka001001,lka001001015,"Puwakpitiya(GN),Seethawaka(GN),Avissawella(GN)",Colombo,2002-02-05,2002,2,69.0,7.8,1
ST2002,STRONG WIND,lka009,lka009001,lka009001042,"Dabmavinna(GN),Balavinna West(GN)",Ratnapura,2002-02-10,2002,2,241.0,5.0,1
ST2002,STRONG WIND,lka009,lka009001,lka009001018,Kalupedigama(GN),Ratnapura,2002-02-23,2002,2,241.0,5.0,1
ST2002,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-02-23,2002,2,241.0,5.0,1
ST2002,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-02-26,2002,2,241.0,5.0,1
GA2002,GALE,lka001,lka001003,lka001003009,Horana (GN),Kaluthara,2002-02-26,2002,2,45.7,5.8,1
ST2002,STRONG WIND,lka009,lka009001,lka009001018,Balangoda Town(GN),Ratnapura,2002-02-26,2002,2,241.0,5.0,1
GA2002,STRONG WIND,lka001,lka001003,lka001003009,Horana,Kaluthara,2002-02-26,2002,2,45.7,5.8,1
GA2002,GALE,lka008,lka008002,lka008002012,Kooragammana(GN),Monaragala,2002-03-01,2002,3,103.0,5.7,1
ST2002,STRONG WIND,lka001,lka001001,lka001001033,"Moratumulla (GN), Lakshapathiya (GN),Keravalawella(GN)",Colombo,2002-03-02,2002,3,130.0,6.0,1
ST2002,STRONG WIND,lka004,lka004005,lka004005012,Poonakary,Kilinochchi,2002-03-04,2002,3,53.5,9.0,1
GA2002,GALE,lka007,lka007001,lka007001039,"Ranorawa(GN),Aliyawiddawewa",Anuradhapura,2002-03-04,2002,3,85.2,6.8,1
ST2002,STRONG WIND,lka006,lka006001,lka006001018,Galpanawa (GN),Kurunegala,2002-03-05,2002,3,138.0,5.7,1
GA2002,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2002-03-05,2002,3,88.0,4.7,1
GA2002,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-03-06,2002,3,103.0,5.7,1
GA2002,STRONG WIND,lka001,lka001001,lka001001030,Dehiwala,Colombo,2002-03-06,2002,3,130.0,6.0,1
GA2002,GALE,lka008,lka008002,lka008002012,Manabharana(GN),Monaragala,2002-03-12,2002,3,103.0,5.7,1
GA2002,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2002-03-25,2002,3,88.0,4.7,1
GA2002,GALE,lka008,lka008001,lka008001039,"Haputhale Town,Dodamwatta,Kahagolla,Welanhinna,(GN4)",Badulla,2002-03-25,2002,3,88.0,4.7,1
ST2002,STRONG WIND,lka009,lka009002,lka009002018,Danovita,Kegalle,2002-03-31,2002,3,89.0,3.1,1
GA2002,STRONG WIND,lka001,lka001002,lka001002012,Mirigama,Gampaha,2002-03-31,2002,3,55.0,5.9,1
ST2002,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2002-03-31,2002,3,89.0,3.1,1
ST2002,STRONG WIND,lka009,lka009002,lka009002018,Kamburadeniya,Kegalle,2002-03-31,2002,3,89.0,3.1,1
ST2002,STRONG WIND,lka009,lka009002,lka009002018,,Kegalle,2002-03-31,2002,3,89.0,3.1,1
GA2002,GALE,lka001,lka001002,lka001002012,"Mugurugampola (GN), Purana Mirigama (GN), Maveehena (GN)",Gampaha,2002-03-31,2002,3,55.0,5.9,1
GA2002,STRONG WIND,lka001,lka001003,lka001003036,Palindanuwara,Kaluthara,2002-04-01,2002,4,137.2,7.3,1
ST2002,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-04-01,2002,4,182.0,5.3,1
GA2002,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2002-04-01,2002,4,253.0,7.5,1
GA2002,STRONG WIND,lka007,lka007001,lka007001039,Nochchiyagama,Anuradhapura,2002-04-03,2002,4,217.9,6.6,1
ST2002,STRONG WIND,lka004,lka004005,lka004005012,Natpulapu,Kilinochchi,2002-04-03,2002,4,89.4,8.8,1
ST2002,STRONG WIND,lka009,lka009002,lka009002024,Bulathkohupitiya,Kegalle,2002-04-05,2002,4,197.0,2.9,1
ST2002,STRONG WIND,lka007,lka007001,lka007001045,Thambuttegama,Anuradhapura,2002-04-05,2002,4,217.9,6.6,1
ST2002,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2002-04-05,2002,4,517.6,5.5,1
ST2002,STRONG WIND,lka007,lka007001,lka007001009,Medawachchiya,Anuradhapura,2002-04-08,2002,4,217.9,6.6,1
GA2002,STRONG WIND,lka007,lka007001,lka007001009,Medawachchiya,Anuradhapura,2002-04-11,2002,4,217.9,6.6,1
GA2002,GALE,lka001,lka001001,lka001001015,,Colombo,2002-04-12,2002,4,253.0,7.5,1
ST2002,STRONG WIND,lka001,lka001002,lka001002033,Mahara,Gampaha,2002-04-12,2002,4,112.0,7.1,1
GA2002,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2002-04-16,2002,4,253.0,7.5,1
GA2002,GALE,lka001,lka001001,lka001001027,Borella North(GN),Colombo,2002-04-16,2002,4,253.0,7.5,1
GA2002,GALE,lka001,lka001001,lka001001027,Kuppiyawatta West(GN),Colombo,2002-04-16,2002,4,253.0,7.5,1
ST2002,STRONG WIND,lka006,lka006001,lka006001081,"Karalappala(GN),Yakkavita(GN),Halwella(GN)",Kurunegala,2002-04-17,2002,4,262.0,5.8,1
ST2002,STRONG WIND,lka006,lka006001,lka006001081,Narammala,Kurunegala,2002-04-17,2002,4,262.0,5.8,1
ST2002,STRONG WIND,lka001,lka001002,lka001002012,Mirigama,Gampaha,2002-04-17,2002,4,112.0,7.1,1
