Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month
FL2006,FLOOD,lka002,lka002003,lka002003012,Windcorner(GN),Nuwara Eliya,2006-11-21,2006,11
FL2006,FLOOD,lka002,lka002003,lka002003012,Perakumpura(GN),Nuwara Eliya,2006-11-21,2006,11
FL2008,FLOOD,lka002,lka002003,lka002003015,Blackwater Watta(GN),Nuwara Eliya,2008-01-06,2008,1
FL2008,FLOOD,lka002,lka002003,lka002003015,Gawarawila(GN),Nuwara Eliya,2008-04-28,2008,4
FL2008,FLOOD,lka002,lka002003,lka002003015,Upkat lower,Nuwara Eliya,2008-04-28,2008,4
FL2008,FLOOD,lka002,lka002003,lka002003015,Bagro Watta,Nuwara Eliya,2008-04-28,2008,4
RA2008,RAINS,lka008,lka008001,lka008001030,Gavarammana(GN),Badulla,2008-02-03,2008,2
RA2008,RAINS,lka002,lka002002,lka002002033,Elkaduwa(GN),Matale,2008-09-06,2008,9
RA2008,RAINS,lka002,lka002002,lka002002033,Katudeniya(GN),Matale,2008-11-24,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,Karagahainna(GN),Matale,2008-11-28,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,Ukuwela(GN),Matale,2008-05-12,2008,5
RA2008,RAINS,lka002,lka002002,lka002002033,Guralawela North(GN),Matale,2008-11-12,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,"Wariyapola Rd, Matale",Matale,2008-11-24,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,Wehigala(GN),Matale,2008-11-27,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,"Wariyapola Rd, Matale",Matale,2008-11-23,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,Kendagolla(GN),Matale,2008-11-26,2008,11
RA2008,RAINS,lka002,lka002002,lka002002033,Wehigala(GN),Matale,2008-07-12,2008,7
RA2009,RAINS,lka002,lka002002,lka002002033,Katudeniya(GN),Matale,2009-01-18,2009,1
RA2009,RAINS,lka002,lka002002,lka002002033,Dematagolla(GN),Matale,2009-09-03,2009,9
RA2008,RAINS,lka002,lka002002,lka002002033,Katudeniyaya(GN),Matale,2008-12-08,2008,12
RA2008,RAINS,lka002,lka002002,lka002002033,Wehigala(GN),Matale,2008-11-29,2008,11
RA2009,RAINS,lka002,lka002002,lka002002033,Dimbulgoda(GN),Matale,2009-03-30,2009,3
FL2009,FLOOD,lka002,lka002002,lka002002033,Udupihilla(GN),Matale,2009-05-22,2009,5
RA2004,RAINS,lka005,lka005002,lka005002012,Uhana,Ampara,2004-01-12,2004,1
RA2006,RAINS,lka005,lka005002,lka005002012,Uhana,Ampara,2006-01-08,2006,1
RA2008,RAINS,lka005,lka005002,lka005002009,Samagipura(GN),Ampara,2008-04-01,2008,4
FL2001,FLOOD,lka005,lka005002,lka005002009,,Ampara,2001-01-18,2001,1
RA2006,RAINS,lka005,lka005002,lka005002006,Kirawana(GN),Ampara,2006-12-21,2006,12
RA2008,RAINS,lka005,lka005002,lka005002006,Thapassithayaya,Ampara,2008-01-25,2008,1
RA2008,RAINS,lka005,lka005002,lka005002006,Galode(GN),Ampara,2008-01-25,2008,1
RA2008,RAINS,lka005,lka005002,lka005002006,Saranagama(GN),Ampara,2008-01-25,2008,1
FL2006,FLOOD,lka005,lka005001,lka005001012,,Batticaloa,2006-01-02,2006,1
FL2006,FLOOD,lka005,lka005001,lka005001036,,Batticaloa,2006-01-02,2006,1
FL2006,FLOOD,lka005,lka005001,lka005001033,,Batticaloa,2006-01-02,2006,1
FL2007,FLOOD,lka005,lka005001,lka005001009,,Batticaloa,2007-12-23,2007,12
FL2008,FLOOD,lka005,lka005001,lka005001042,,Batticaloa,2008-12-22,2008,12
FL2008,FLOOD,lka005,lka005001,lka005001036,,Batticaloa,2008-12-22,2008,12
FL2008,FLOOD,lka005,lka005001,lka005001018,,Batticaloa,2008-12-22,2008,12
FL2008,FLOOD,lka005,lka005003,lka005003009,"Gomarankadawala(GN), Kandamalawa(GN), Pamburugaswewa(GN), ",Trincolmalee,2008-12-16,2008,12
RA2008,RAINS,lka008,lka008001,lka008001018,Meedumpitiya(GN),Badulla,2008-08-24,2008,8
RA2008,RAINS,lka008,lka008001,lka008001018,Meedumpitiya(GN),Badulla,2008-03-06,2008,3
RA2008,RAINS,lka008,lka008001,lka008001018,Meedumpitiya(GN),Badulla,2008-11-28,2008,11
RA2006,RAINS,lka002,lka002001,lka002001015,Thawalanthenna(GN),Kandy,2006-12-11,2006,12
RA2006,RAINS,lka002,lka002001,lka002001015,Kosgama(GN),Kandy,2006-11-14,2006,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Kerudavil East(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Alvai North West(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Alvai North Centre(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Viyaparimoolai(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Alvai North(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Thumpalai(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Thumpalai East(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Katkovlam(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Puloly North(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Puloly North East(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Puloly South West(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Puloly South(GN),Jaffna,2008-11-25,2008,11
CY2008,CYCLONE & FLOOD,lka004,lka004001,lka004001027,Polikandy East(GN),Jaffna,2008-11-25,2008,11
RA2007,RAINS,lka002,lka002001,lka002001006,Watagoda(GN),Kandy,2007-05-08,2007,5
RA2007,RAINS,lka002,lka002001,lka002001003,Galagedara(GN),Kandy,2007-02-20,2007,2
RA2007,RAINS,lka002,lka002001,lka002001006,"Heddewa, Poojapitiya",Kandy,2007-02-04,2007,2
RA2008,FLOOD,lka002,lka002001,lka002001006,"Dolapihilla South(GN), Dolapihilla North(GN)",Kandy,2008-02-17,2008,2
FL2008,FLOOD,lka005,lka005003,lka005003012,Mahadivulwewa(GN),Trincolmalee,2008-11-03,2008,11
RA2006,RAINS,lka002,lka002001,lka002001051,Gampola West(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Udovita(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Wattehena(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Egoda Kalugamuwa(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Bowala(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001051,Galatha(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001042,Hunugala(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001042,Wariyagala(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001042,Inguruwatta(GN),Kandy,2006-11-11,2006,11
RA2008,RAINS,lka002,lka002001,lka002001042,Panvilathenna(GN),Kandy,2008-10-10,2008,10
RA2007,RAINS,lka002,lka002001,lka002001039,Hendeniya(GN),Kandy,2007-06-20,2007,6
RA2008,RAINS,lka002,lka002001,lka002001036,Pilimathalawa(GN),Kandy,2008-04-20,2008,4
RA208,RAINS,lka002,lka002001,lka002001036,"Muruthalawa, Dodamwala, Ihala Omandalwatta, no.12/03,30",Kandy,2008-02-10,2008,2
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-02-12,2006,2
RA2006,RAINS,lka002,lka002001,lka002001051,Millagaspitiya(GN),Kandy,2006-07-11,2006,7
RA2006,RAINS,lka002,lka002001,lka002001051,Egoda Kalugamuwa(GN),Kandy,2006-12-11,2006,12
RA2007,RAINS,lka002,lka002001,lka002001051,Angammana East(GN),Kandy,2007-04-26,2007,4
RA2007,RAINS,lka002,lka002001,lka002001051,Kahatapitiya(GN),Kandy,2007-08-27,2007,8
RA2007,RAINS,lka002,lka002001,lka002001051,Galatha(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001051,Pussellawagama(GN),Kandy,2007-12-09,2007,12
RA2007,RAINS,lka002,lka002001,lka002001051,Doragala(GN),Kandy,2007-10-28,2007,10
RA2007,RAINS,lka002,lka002001,lka002001051,Doragala(GN),Kandy,2007-07-21,2007,7
RA2007,RAINS,lka002,lka002001,lka002001051,Galatha(GN),Kandy,2007-06-22,2007,6
RA2008,RAINS,lka002,lka002001,lka002001051,Weliganga(GN),Kandy,2008-08-26,2008,8
RA2008,RAINS,lka002,lka002001,lka002001051,Weliganga(GN),Kandy,2008-11-30,2008,11
RA2008,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2008-12-18,2008,12
RA2008,RAINS,lka002,lka002001,lka002001051,Udagama(GN),Kandy,2008-12-27,2008,12
RA2009,RAINS,lka002,lka002001,lka002001051,Amuhena(GN),Kandy,2009-06-23,2009,6
RA2009,RAINS,lka002,lka002001,lka002001051,Galatha(GN),Kandy,2009-06-24,2009,6
RA2009,RAINS,lka002,lka002001,lka002001051,Hunukotugama(GN),Kandy,2009-05-19,2009,5
RA2009,RAINS,lka002,lka002001,lka002001051,Wahugahapitiya(GN),Kandy,2009-01-24,2009,1
RA2009,RAINS,lka002,lka002001,lka002001051,Weliganga(GN),Kandy,2009-01-10,2009,1
RA2009,RAINS,lka002,lka002001,lka002001051,Mount Temple(GN),Kandy,2009-01-10,2009,1
RA2007,RAINS,lka002,lka002001,lka002001018,Nugathenna West(GN),Kandy,2007-10-05,2007,10
RA2007,RAINS,lka002,lka002001,lka002001018,Ududumbara,Kandy,2007-11-07,2007,11
RA2007,RAINS,lka002,lka002001,lka002001018,Hapugaskumbura(GN),Kandy,2007-09-21,2007,9
RA2007,RAINS,lka002,lka002001,lka002001018,Pusseela(GN),Kandy,2007-04-20,2007,4
RA2006,RAINS,lka002,lka002001,lka002001018,Pusseela(GN),Kandy,2006-05-20,2006,5
RA2006,RAINS,lka002,lka002001,lka002001018,Pusseela(GN),Kandy,2006-04-20,2006,4
RA2006,RAINS,lka002,lka002001,lka002001018,Halyala(GN),Kandy,2006-02-12,2006,2
RA2006,RAINS,lka002,lka002001,lka002001018,Oyathenna(GN),Kandy,2006-01-15,2006,1
RA2008,RAINS,lka002,lka002001,lka002001030,Poorna Watta West(GN),Kandy,2008-11-03,2008,11
RA2005,RAINS,lka002,lka002001,lka002001030,Poorna Watta East(GN),Kandy,2005-11-24,2005,11
RA2005,RAINS,lka002,lka002001,lka002001030,Gurudeniya East(GN),Kandy,2005-05-12,2005,5
RA2007,RAINS,lka002,lka002001,lka002001030,Dambawela(GN),Kandy,2007-04-18,2007,4
RA2009,RAINS,lka008,lka008001,lka008001019,Kottalbedda(GN),Badulla,2009-07-11,2009,7
RA2009,RAINS,lka008,lka008001,lka008001039,"Umankadura(GN), Viharakela(GN)",Badulla,2009-02-12,2009,2
RA2009,RAINS,lka008,lka008001,lka008001039,"Pahala Kadurugamuwa(GN), K ahagolla(GN)",Badulla,2009-12-29,2009,12
FL2009,FLOOD,lka008,lka008001,lka008001009,"Balagolla(GN), Aggala Ulpotha(GN)",Badulla,2009-12-28,2009,12
RA2009,RAINS,lka008,lka008001,lka008001027,Welivulla(GN),Badulla,2009-07-11,2009,7
RA2009,RAINS,lka008,lka008001,lka008001027,Sapugolla(GN),Badulla,2009-07-11,2009,7
RA2009,RAINS,lka008,lka008001,lka008001027,Galahagama(GN),Badulla,2009-09-11,2009,9
RA2009,RAINS,lka008,lka008001,lka008001027,Medagodagama(GN),Badulla,2009-07-11,2009,7
RA2009,RAINS,lka008,lka008001,lka008001027,Karagahaulpatha(GN),Badulla,2009-07-11,2009,7
RA2009,RAINS,lka008,lka008001,lka008001027,Galahagama(GN),Badulla,2009-09-30,2009,9
RA2009,RAINS,lka008,lka008001,lka008001015,Pussellawa(GN),Badulla,2009-01-12,2009,1
RA2009,RAINS,lka008,lka008001,lka008001015,Kirioruwa(GN),Badulla,2009-01-12,2009,1
RA2009,RAINS,lka008,lka008001,lka008001015,Kosgolla(GN),Badulla,2009-01-02,2009,1
RA2009,RAINS,lka008,lka008001,lka008001015,Yatilallegama(GN),Badulla,2009-01-01,2009,1
RA2009,RAINS,lka008,lka008001,lka008001015,Paragasthenn(GN),Badulla,2009-01-01,2009,1
RA2009,RAINS,lka008,lka008001,lka008001015,Kandegedara(GN),Badulla,2009-01-11,2009,1
RA2009,RAINS,lka008,lka008001,lka008001015,Pussellakanda(GN),Badulla,2009-01-12,2009,1
RA2008,RAINS,lka008,lka008002,lka008002033,Kiriwewa,Monaragala,2008-10-30,2008,10
FL2008,FLOOD,lka008,lka008002,lka008002003,,Monaragala,2008-12-03,2008,12
FL2009,FLOOD,lka008,lka008002,lka008002021,,Monaragala,2009-11-04,2009,11
FL2003,FLOOD,lka001,lka001003,lka001003012,Ihala Welgama(GN),Kaluthara,2003-05-17,2003,5
FL2008,FLOOD,lka001,lka001003,lka001003009,Kalupahana(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Kanewala(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Meewanapalana West(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Halapitiya(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Welmilla(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Werellahena(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Gal Edandugoda(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Meemana(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Kidelpitiya(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003009,Godigamuwa West(GN),Kaluthara,2008-10-23,2008,10
FL2008,FLOOD,lka001,lka001003,lka001003012,Ihala Naragala South(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Paragoda West(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Halwathura(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Polegoda West(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Kosgasthenna(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Muduna(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003006,Ihala Welgama(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Yatagampitiya(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Amaragedara(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Paragoda East(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Ihala Welgama(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Deeyakaduwa West(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Egaloya(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Delmalla(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Weyangalla West(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Bothale Gamgoda(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Bulathsinhala(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Retiyala(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Demodarawatta(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Kobawaka South(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Bulathsinhala Central(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Karaldekama(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Kobawaka North(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Pahala Kudaligama(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Dewamulla(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Pahala Naragala(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Govinna North(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Govinna South(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Kudaligama(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Mahagama North(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Mahagama South(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Mahagama East(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Mahagama West(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Bogahawatta(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Gamagewatta(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003012,Diyakaduwa East(GN),Kaluthara,2008-05-31,2008,5
FL2005,FLOOD,lka001,lka001003,lka001003012,Ihala Naragala(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Kobawaka South(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Mahagama East(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Mahagama West(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Demodarawatta(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Polegoda West(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Deeyakaduwa East(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Deeyakaduwa West(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Bulathsinhala North(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Amaragedara(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Egaloya(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Bothale(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Bothale Gangoda(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Kosgasthenna(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Damparadugoda(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Karaldekma(GN),Kaluthara,2005-12-20,2005,12
FL2005,FLOOD,lka001,lka001003,lka001003012,Paragoda West(GN),Kaluthara,2005-12-20,2005,12
FL2008,FLOOD,lka001,lka001003,lka001003036,Magura West(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Ingurudaluwa(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Hendigalla(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Ilukpatha(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Bellana(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Batagodavila(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Kalukandawa(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Bollunna(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Morapitiya(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Pelenda(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Walakada(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Banduraliya(GN),Kaluthara,2008-05-31,2008,5
FL2008,FLOOD,lka001,lka001003,lka001003036,Midalana West(GN),Kaluthara,2008-05-31,2008,5
RA2006,RAINS,lka002,lka002001,lka002001057,Medagahawathura,Kandy,2006-03-01,2006,3
RA2006,RAINS,lka002,lka002001,lka002001057,Bawwagama(GN),Kandy,2006-03-01,2006,3
RA2006,RAINS,lka002,lka002001,lka002001057,Penithuduwa(GN),Kandy,2006-06-22,2006,6
RA2006,RAINS,lka002,lka002001,lka002001057,Aluthgama(GN),Kandy,2006-07-13,2006,7
RA2006,RAINS,lka002,lka002001,lka002001057,Nawalapitiya East(GN),Kandy,2006-03-01,2006,3
RA2006,RAINS,lka002,lka002001,lka002001057,Wewegama(GN),Kandy,2006-07-13,2006,7
RA2006,RAINS,lka002,lka002001,lka002001057,Rambukpitiya(GN),Kandy,2006-07-13,2006,7
RA2006,RAINS,lka002,lka002001,lka002001057,Bawwagama(GN),Kandy,2006-10-09,2006,10
RA2006,RAINS,lka002,lka002001,lka002001057,Weligampala(GN),Kandy,2006-10-09,2006,10
RA2006,RAINS,lka002,lka002001,lka002001057,Silverland,Kandy,2006-10-09,2006,10
RA2006,RAINS,lka002,lka002001,lka002001057,Medagahawathura,Kandy,2006-11-26,2006,11
RA2006,RAINS,lka002,lka002001,lka002001057,Meepitiya,Kandy,2006-11-26,2006,11
RA2006,RAINS,lka002,lka002001,lka002001057,Penithuduwa(GN),Kandy,2006-11-26,2006,11
RA2006,RAINS,lka002,lka002001,lka002001057,Shemirock,Kandy,2006-12-18,2006,12
RA2006,RAINS,lka002,lka002001,lka002001057,Samanalagama,Kandy,2006-12-18,2006,12
RA2007,RAINS,lka002,lka002001,lka002001057,Pallegama(GN),Kandy,2007-11-03,2007,11
FL2008,FLOOD,lka005,lka005003,lka005003024,Annal Nagar(GN),Trincolmalee,2008-11-25,2008,11
RA2007,RAINS,lka002,lka002001,lka002001057,Inguruoya(GN),Kandy,2007-11-03,2007,11
RA2007,RAINS,lka002,lka002001,lka002001057,Uda Rambukpitiya(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Weralugolla(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Nawagammanaya - Inguruoya(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Dekinda(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Weligampala(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Milton Udakotasa,Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Pallegama(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Wewegama(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Balanthota(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Mapakanda(GN),Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Weralugashinna,Kandy,2007-04-23,2007,4
RA2007,RAINS,lka002,lka002001,lka002001057,Warakawa(GN),Kandy,2007-04-23,2007,4
RA2006,RAINS,lka002,lka002001,lka002001057,Dekinda(GN),Kandy,2006-01-13,2006,1
RA2007,RAINS,lka002,lka002001,lka002001057,Uda Rambukpitiya(GN),Kandy,2007-06-22,2007,6
RA2007,RAINS,lka002,lka002001,lka002001057,Bodadeniya(GN),Kandy,2007-06-22,2007,6
RA2007,RAINS,lka002,lka002001,lka002001057,Gonawalapathana(GN),Kandy,2007-06-22,2007,6
RA2006,RAINS,lka002,lka002001,lka002001030,"Karagala - Giraulla Rd, Malangamuwa - Meethalawa Rd, ",Kandy,2006-11-20,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Hurikaduwa South(GN),Kandy,2006-01-11,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-11-15,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Wepathana(GN),Kandy,2006-11-15,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-11-24,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Delgaslanda(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Hurikaduwa South(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Hurikaduwa East(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Alawathugirigama(GN),Kandy,2006-11-20,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Galpihilla(GN),Kandy,2006-01-11,2006,1
RA2006,RAINS,lka002,lka002001,lka002001027,Gonawala South(GN),Kandy,2006-11-11,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Kumbukkadura South(GN),Kandy,2006-09-11,2006,9
RA2006,RAINS,lka002,lka002001,lka002001027,Hurikaduwa North(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Naranpanawa West(GN),Kandy,2006-11-17,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Hurikaduwa East(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Galmaduwa Watta(GN),Kandy,2006-11-28,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Gonawala North(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Pallegama(GN),Kandy,2006-11-21,2006,11
RA2006,RAINS,lka002,lka002001,lka002001027,Kumbukkandura(GN),Kandy,2006-11-21,2006,11
