Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Flood
RA2001,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-04-19,2001,4,1
RA2001,HEAVY RAINS,lka006,lka006002,lka006002018,Mundalama,Puttalam,2001-04-20,2001,4,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-04-20,2001,4,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-04-21,2001,4,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Jahinkanda(GN),Ratnapura,2001-04-21,2001,4,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-04-21,2001,4,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-04-22,2001,4,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-04-30,2001,4,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-05-02,2001,5,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-05-21,2001,5,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-05-21,2001,5,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-06-07,2001,6,1
FL2001,FLOOD,lka005,lka005001,lka005001021,Mandapththady,Batticaloa,2001-06-12,2001,6,1
RA2001,HEAVY RAINS,lka007,lka007001,,,Anuradhapura,2001-06-18,2001,6,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-06-20,2001,6,1
CE2001,COASTLINE,lka003,lka003002,lka003002039,"weligama(GN),midigama(GN)",Matara,2001-07-11,2001,7,1
CE2001,COASTLINE,lka003,lka003001,lka003001054,Ahangama(GN),Galle,2001-07-11,2001,7,1
CE2001,COASTLINE,lka003,lka003003,lka003003030,aranwala(GN),Hmabantota,2001-07-11,2001,7,1
CE2001,COASTLINE,lka006,lka006002,lka006002003,kandakuliya beach,Puttalam,2001-07-14,2001,7,1
CE2001,COASTLINE,lka006,lka006002,lka006002003,Kalpitiya,Puttalam,2001-07-14,2001,7,1
FL2001,FLOOD,lka006,lka006001,lka006001036,"Ebawalapitiya(GN),Wanduressa Welgala(GN)",Kurunegala,2001-07-18,2001,7,1
FL2001,FLOOD,lka006,lka006001,lka006001036,Wariyapola,Kurunegala,2001-07-18,2001,7,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-07-20,2001,7,1
FL2001,FLOOD,lka009,lka009001,lka009001051,Kolonna,Ratnapura,2001-07-20,2001,7,1
FL2001,FLOOD,lka009,lka009001,lka009001051,Dorapane(GN),Ratnapura,2001-07-20,2001,7,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-07-23,2001,7,1
CE2001,COASTLINE,lka003,lka003001,lka003001039,,Galle,2001-07-23,2001,7,1
CE2001,COASTLINE,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2001-07-23,2001,7,1
CE2001,COASTLINE,lka003,lka003003,lka003003015,Ambalantota,Hmabantota,2001-07-30,2001,7,1
CE2001,COASTLINE,lka003,lka003003,lka003003015,Kalametiya(GN),Hmabantota,2001-07-30,2001,7,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-08-22,2001,8,1
FL2001,FLOOD,lka004,lka004005,lka004005012,Nalloor(GN),Kilinochchi,2001-09-10,2001,9,1
FL2001,FLOOD,lka001,lka001003,lka001003021,"Kaluthara-North,South(GN),Katukurunda(GN)",Kaluthara,2001-09-19,2001,9,1
FL2001,FLOOD,lka001,lka001003,lka001003021,Kalutara,Kaluthara,2001-09-19,2001,9,1
CE2001,COASTLINE,lka006,lka006002,lka006002030,Arachchikattuwa,Puttalam,2001-10-01,2001,10,1
CE2001,COASTLINE,lka006,lka006002,lka006002045,Wennappuwa,Puttalam,2001-10-03,2001,10,1
FL2001,FLOOD,lka004,lka004005,lka004005012,Poonakary,Kilinochchi,2001-10-09,2001,10,1
FL2001,FLOOD,lka005,lka005002,lka005002030,Ninthavur(GN),Ampara,2001-10-12,2001,10,1
FL2001,FLOOD,lka005,lka005001,lka005001006,"Oddamavadi(GN),Meeravodai(GN),Mansoolai(GN)",Batticaloa,2001-10-12,2001,10,1
FL2001,FLOOD,lka005,lka005001,lka005001033,,Batticaloa,2001-10-12,2001,10,1
FL2001,FLOOD,lka005,lka005001,lka005001009,,Batticaloa,2001-10-12,2001,10,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-10-17,2001,10,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2001-10-25,2001,10,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-11-05,2001,11,1
CE2001,COASTLINE,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2001-11-07,2001,11,1
CE2001,COASTLINE,lka003,lka003002,lka003002039,Weligama,Matara,2001-11-07,2001,11,1
CE2001,COASTLINE,lka003,lka003001,lka003001054,Habaraduwa,Galle,2001-11-07,2001,11,1
FL2001,FLOOD,lka004,lka004005,lka004005006,"Punnaineeravi(GN),Puliyampokkanai(GN)",Kilinochchi,2001-11-22,2001,11,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2001-11-22,2001,11,1
FL2001,FLOOD,lka004,lka004005,lka004005006,Kandavalai,Kilinochchi,2001-11-22,2001,11,1
RA2001,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2001-12-03,2001,12,1
FL2001,FLOOD,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2001-12-06,2001,12,1
FL2001,FLOOD,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2001-12-10,2001,12,1
FL2001,FLOOD,lka005,lka005002,lka005002030,Ninthavur,Ampara,2001-12-10,2001,12,1
FL2001,FLOOD,lka005,lka005001,lka005001006,Koralai Pattu West (Oddamavadi,Batticaloa,2001-12-10,2001,12,1
FL2001,FLOOD,lka005,lka005001,lka005001009,Koralai Pattu (Valachchenai),Batticaloa,2001-12-10,2001,12,1
FL2001,FLOOD,lka004,lka004001,,,Jaffna,2001-12-23,2001,12,1
FL2001,FLOOD,lka004,lka004001,,,Jaffna,2001-12-23,2001,12,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Polwathugoda(GN),Ratnapura,2001-12-31,2001,12,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2001-12-31,2001,12,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Welekumbura(GN),Ratnapura,2001-12-31,2001,12,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2001-12-31,2001,12,1
RA2001,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2001-12-31,2001,12,1
FL2001,FLOOD,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2001-12-31,2001,12,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2002-01-01,2002,1,1
FL2002,FLOOD,lka005,lka005002,lka005002009,Mahaoya(GN),Ampara,2002-01-02,2002,1,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-01-03,2002,1,1
FL2002,FLOOD,lka004,lka004005,lka004005006,Kandavalai,Kilinochchi,2002-01-07,2002,1,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-01-18,2002,1,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-01-30,2002,1,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-01-30,2002,1,1
FL2002,FLOOD,lka005,lka005002,lka005002009,Mahaoya,Ampara,2002-02-01,2002,2,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-02-06,2002,2,1
FL2002,FLOOD,lka004,lka004005,lka004005006,Periyakulam(GN),Kilinochchi,2002-02-11,2002,2,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-02-22,2002,2,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-12,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2002-04-15,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001018,Welekumbura(GN),Ratnapura,2002-04-15,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001018,Jasinkanda(GN),Ratnapura,2002-04-15,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001018,Balangoda Town(GN),Ratnapura,2002-04-15,2002,4,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-15,2002,4,1
RA2002,HEAVY RAINS,lka002,lka002001,lka002001034,Hatharaliyadda,Kandy,2002-04-15,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001018,Polwathugoda(GN),Ratnapura,2002-04-15,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-15,2002,4,1
RA2002,HEAVY RAINS,lka007,lka007001,lka007001060,Ipalogama,Anuradhapura,2002-04-20,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001021,Madola(GN),Ratnapura,2002-04-22,2002,4,1
FL2002,FLOOD,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2002-04-22,2002,4,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-24,2002,4,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-25,2002,4,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-27,2002,4,1
RA2002,HEAVY RAINS,lka007,lka007001,lka007001060,Ipalogama,Anuradhapura,2002-04-27,2002,4,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-04-29,2002,4,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-05-01,2002,5,1
RA2002,HEAVY RAINS,lka007,lka007001,lka007001060,Ipalogama,Anuradhapura,2002-05-02,2002,5,1
FL2002,FLOOD,lka006,lka006002,lka006002042,,Puttalam,2002-05-06,2002,5,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-05-09,2002,5,1
FL2002,FLOOD,lka005,lka005001,lka005001030,"Kokkadichcholai(GN),Munikkaduwa(GN)",Batticaloa,2002-05-11,2002,5,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-05-11,2002,5,1
FL2002,FLOOD,lka005,lka005002,lka005002018,,Ampara,2002-05-11,2002,5,1
FL2002,FLOOD,lka005,lka005002,lka005002030,Ninthavur(GN),Ampara,2002-05-11,2002,5,1
FL2002,FLOOD,lka005,lka005002,lka005002025,Sainthamarathu(GN),Ampara,2002-05-11,2002,5,1
FL2002,FLOOD,lka003,lka003003,lka003003018,Galekada(GN),Hmabantota,2002-05-25,2002,5,1
FL2002,FLOOD,lka003,lka003003,lka003003018,Angunakolapelessa,Hmabantota,2002-05-25,2002,5,1
FL2002,FLOOD,lka006,lka006002,lka006002039,"Medagoda(GN),Pahalamahawewa(GN)Iranavila(GN)Adapparagama(GN)",Puttalam,2002-05-31,2002,5,1
FL2002,FLOOD,lka006,lka006002,lka006002039,Mahawewa,Puttalam,2002-05-31,2002,5,1
FL2002,FLOOD,lka006,lka006002,lka006002042,Nattandiya,Puttalam,2002-06-05,2002,6,1
CE2002,COASTLINE,lka001,lka001001,lka001001033,Moratuwella (GN),Colombo,2002-06-07,2002,6,1
CE2002,COASTLINE,lka001,lka001001,lka001001033,Koralawella South(GN),Colombo,2002-06-08,2002,6,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2002-06-24,2002,6,1
FL2002,FLOOD,lka009,lka009001,lka009001042,Ridivita(GN),Ratnapura,2002-06-25,2002,6,1
FL2002,FLOOD,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2002-06-25,2002,6,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-06-26,2002,6,1
FL2002,FLOOD,lka004,lka004005,lka004005006,"Tharmapuram West(GN),Punnaineeravi(GN),",Kilinochchi,2002-07-01,2002,7,1
CE2002,COASTLINE,lka001,lka001001,lka001001033,Moratuwa,Colombo,2002-07-06,2002,7,1
CE2002,COASTLINE,lka001,lka001001,lka001001033,Moratuwa,Colombo,2002-08-06,2002,8,1
FL2002,FLOOD,lka002,lka002003,lka002003003,,Nuwara Eliya,2002-08-11,2002,8,1
RA2002,HEAVY RAINS,lka006,lka006001,lka006001081,Narammala,Kurunegala,2002-10-08,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001021,Alvai (GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Mullanai(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Mathagal east(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Piranpattai(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Maresankoodal(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Periyavillan(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Mathagal west(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Vadaliadaippu(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Pandatheruppu(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Sillalai Noth(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Sandilipay Noth(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Navali East(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Anaikoddai(GN),Jaffna,2002-10-11,2002,10,1
FL2002,FLOOD,lka005,lka005003,lka005003018,mollipothana(GN),Trincolmalee,2002-10-12,2002,10,1
FL2002,FLOOD,lka005,lka005003,lka005003003,Kavanthissapura(GN),Trincolmalee,2002-10-12,2002,10,1
FL2002,FLOOD,lka005,lka005003,,,Trincolmalee,2002-10-12,2002,10,1
FL2002,FLOOD,lka001,lka001001,,,Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001003,Colombo,Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,,,Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001024,"Welikada(GN),Nawala West(GN),Koswatte(GN)",Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001003,,Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001027,Borella (GN) 160 watta and 168 watta,Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001003,Maligawatta (GN),Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001024,Sri Jayawardanapura Kotte,Colombo,2002-10-20,2002,10,1
FL2002,FLOOD,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2002-10-20,2002,10,1
UF2002,URBAN FLOOD,lka006,lka006002,lka006002042,Nattandiya,Puttalam,2002-10-23,2002,10,1
UF2002,URBAN FLOOD,lka006,lka006002,lka006002042,,Puttalam,2002-10-23,2002,10,1
FL2002,FLOOD,lka004,lka004005,lka004005006,Kandavalai,Kilinochchi,2002-11-02,2002,11,1
RA2002,HEAVY RAINS,lka005,lka005002,lka005002009,Mahaoya,Ampara,2002-11-04,2002,11,1
FL2002,FLOOD,lka005,lka005002,lka005002025,Sayinthamarathu,Ampara,2002-11-05,2002,11,1
FL2002,FLOOD,lka005,lka005001,lka005001030,Manmunai South - West (Peddipe,Batticaloa,2002-11-05,2002,11,1
FL2002,FLOOD,lka005,lka005002,lka005002018,Samanthurai,Ampara,2002-11-05,2002,11,1
FL2002,FLOOD,lka005,lka005002,lka005002030,Ninthavur,Ampara,2002-11-05,2002,11,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-11-07,2002,11,1
FL2002,FLOOD,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2002-11-08,2002,11,1
FL2002,FLOOD,lka004,lka004001,lka004001009,Valikamam South -West (Sandili,Jaffna,2002-11-10,2002,11,1
FL2002,FLOOD,lka004,lka004001,lka004001021,Vadamaradchi South-west (Karav,Jaffna,2002-11-10,2002,11,1
Fl2002,FLOOD,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2002-11-11,2002,11,1
FL2002,FLOOD,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2002-11-11,2002,11,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2002-11-11,2002,11,1
FL2002,FLOOD,lka009,lka009001,lka009001042,Rakwana Town(GN),Ratnapura,2002-11-11,2002,11,1
Fl2002,FLOOD,lka009,lka009001,lka009001042,Rakwana North(GN),Ratnapura,2002-11-11,2002,11,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2002-11-15,2002,11,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-11-15,2002,11,1
FL2002,FLOOD,lka009,lka009001,lka009001021,Metihakwala(GN),Ratnapura,2002-11-18,2002,11,1
FL2002,FLOOD,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2002-11-18,2002,11,1
RA2002,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2002-11-19,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002039,"pahala mahawewa(GN), mattakotuwella9GN), maligawatta(GN),",Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002012,Nawagattegama,Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002033,Chilaw,Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002039,Mahawewa,Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002015,Puttalam,Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002015,"Manalthivu(GN),Thiladiya(GN),Puttalam South(GN)",Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002033,"Munneshwaram(GN),Thimbilla(GN),Maikkulama(GN)",Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006002,lka006002012,,Puttalam,2002-11-21,2002,11,1
FL2002,FLOOD,lka006,lka006001,lka006001018,Rasnayakapura,Kurunegala,2002-11-30,2002,11,1
FL2002,FLOOD,lka006,lka006001,lka006001018,Makele,Kurunegala,2002-11-30,2002,11,1
FL2002,FLOOD,lka006,lka006001,lka006001030,Bakmeegolla (GN),Kurunegala,2002-11-30,2002,11,1
FL2002,FLOOD,lka006,lka006001,lka006001030,Ibbagamuwa,Kurunegala,2002-11-30,2002,11,1
FL2002,FLOOD,lka005,lka005003,lka005003018,Thambalagamuwa,Trincolmalee,2002-12-10,2002,12,1
FL2002,FLOOD,lka005,lka005003,lka005003003,Padavi Sri Pura,Trincolmalee,2002-12-10,2002,12,1
FL2002,FLOOD,lka005,lka005003,,,Trincolmalee,2002-12-10,2002,12,1
FL2002,FLOOD,lka007,lka007001,lka007001015,"Ilandagahawewa(GN),Elayapattuwa(GN),",Anuradhapura,2002-12-12,2002,12,1
FL2002,FLOOD,lka007,lka007001,lka007001015,Saliya  Mawatha(GN),Anuradhapura,2002-12-12,2002,12,1
FL2002,FLOOD,lka007,lka007001,lka007001015,Nuwaragam Palatha Central,Anuradhapura,2002-12-12,2002,12,1
FL2002,FLOOD,lka006,lka006001,lka006001018,Rasnayakapura,Kurunegala,2002-12-15,2002,12,1
FL2002,FLOOD,lka006,lka006001,lka006001018,Rasnayakapura (GN),Kurunegala,2002-12-15,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001033,,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001015,Eravur Town (Eravur),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001021,Manmunai West(GN),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001009,Koralai Pattu (Valachchenai),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001018,Manmunai North (Batti Town),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,,,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001024,Kattankudy,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001036,Manmunai South & Eruvilpattu (,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001009,,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,,,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001015,Eravur(GN),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001036,Kokkadichcholai(GN),Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001024,,Batticaloa,2002-12-16,2002,12,1
FL2002,FLOOD,lka005,lka005001,lka005001018,,Batticaloa,2002-12-16,2002,12,1
RA2002,HEAVY RAINS,lka007,lka007001,lka007001009,Medawachchiya,Anuradhapura,2002-12-17,2002,12,1
FL2002,FLOOD,lka007,lka007001,,,Anuradhapura,2002-12-18,2002,12,1
FL2002,FLOOD,lka003,lka003003,lka003003025,"Walasmulla West(GN), Radani Ara(GN)",Hmabantota,2002-12-18,2002,12,1
RA2002,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2002-12-18,2002,12,1
FL2002,FLOOD,lka007,lka007001,,,Anuradhapura,2002-12-18,2002,12,1
FL2002,FLOOD,lka003,lka003003,lka003003025,Walasmulla,Hmabantota,2002-12-18,2002,12,1
FL2002,FLOOD,lka007,lka007002,lka007002010,Mahawewa (GN),Polannaruwa,2002-12-20,2002,12,1
FL2002,FLOOD,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2002-12-20,2002,12,1
FL2002,FLOOD,lka007,lka007002,lka007002010,,Polannaruwa,2002-12-20,2002,12,1
RA2002,HEAVY RAINS,lka004,lka004001,lka004001018,Valikamam East (Kopay),Jaffna,2002-12-20,2002,12,1
FL2002,FLOOD,lka007,lka007002,lka007002015,"Palugasdamana, Pudur (GN), Onegama (GN), Divulana (GN)      ",Polannaruwa,2002-12-20,2002,12,1
FL2002,FLOOD,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2002-12-20,2002,12,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-12-20,2002,12,1
RA2002,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2002-12-22,2002,12,1
RA2002,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2002-12-25,2002,12,1
RA2002,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2002-12-26,2002,12,1
FI2002,FLOOD,lka007,lka007001,lka007001045,Veheragala(GN),Anuradhapura,2002-12-27,2002,12,1
FI2002,FLOOD,lka007,lka007001,lka007001045,Thambuttegama,Anuradhapura,2002-12-27,2002,12,1
RA2002,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2002-12-30,2002,12,1
RA2002,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2002-12-30,2002,12,1
FL2003,FLOOD,lka004,lka004005,lka004005006,Kandavalai,Kilinochchi,2003-01-01,2003,1,1
RA2003,HEAVY RAINS,lka007,lka007002,,,Polannaruwa,2003-01-01,2003,1,1
FL2003,FLOOD,lka004,lka004005,lka004005006,Piramanthalaru(GN),Kilinochchi,2003-01-01,2003,1,1
FL2003,FLOOD,lka004,lka004005,lka004005012,Poonakary,Kilinochchi,2003-01-01,2003,1,1
RA2003,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2003-01-01,2003,1,1
FL2003,FLOOD,lka004,lka004005,lka004005006,"Paranthan Town(GN),Umaiyalpuram(GN),",Kilinochchi,2003-01-01,2003,1,1
FL2003,FLOOD,lka004,lka004005,lka004005012,Muttuvil West(GN),Kilinochchi,2003-01-01,2003,1,1
RA2003,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2003-01-03,2003,1,1
FL2003,FLOOD,lka005,lka005002,lka005002045,Thirukkovil,Ampara,2003-01-05,2003,1,1
FL2003,FLOOD,lka005,lka005002,,,Ampara,2003-01-05,2003,1,1
FL2003,FLOOD,lka005,lka005002,lka005002024,Kalmunai,Ampara,2003-01-05,2003,1,1
FL2003,FLOOD,lka005,lka005002,lka005002042,Damana,Ampara,2003-01-05,2003,1,1
FL2003,FLOOD,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2003-01-06,2003,1,1
RA2003,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2003-01-08,2003,1,1
FL2003,FLOOD,lka007,lka007001,lka007001045,Thambuttegama,Anuradhapura,2003-01-08,2003,1,1
FL2003,FLOOD,lka007,lka007001,lka007001015,Nuwaragam Palatha Central,Anuradhapura,2003-01-08,2003,1,1
FL2003,FLOOD,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2003-01-10,2003,1,1
RA2003,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2003-01-10,2003,1,1
FL2003,FLOOD,lka003,lka003001,lka003001048,"Yakkalamulla(GN),Walpala(GN)",Galle,2003-01-10,2003,1,1
FL2003,FLOOD,lka001,lka001003,lka001003039,,Kaluthara,2003-01-10,2003,1,1
FL2003,FLOOD,lka003,lka003001,,,Galle,2003-01-10,2003,1,1
FL2003,FLOOD,lka003,lka003001,lka003001024,,Galle,2003-01-10,2003,1,1
FL2003,FLOOD,lka003,lka003002,lka003002021,Welipitiya(GN),Matara,2003-01-10,2003,1,1
FL2003,FLOOD,lka006,lka006001,lka006001033,Ganewatta,Kurunegala,2003-01-11,2003,1,1
RA2003,HEAVY RAINS,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2003-01-12,2003,1,1
