Disaster,Location,District,Month,Day,Rainfall(mm),Flood
Flood,Pahala Galathura,Ratnapura,7,18,9.39,1
Flood,Madabaddara,Ratnapura,7,18,9.39,1
Flood,Ketepola,Ratnapura,7,18,9.39,1
Flood,Thaqpassarakanda,Ratnapura,7,18,9.39,1
Flood,Pitigalakanda,Ratnapura,7,18,9.39,1
Flood,Kolombewa,Ratnapura,5,7,15.26,0
Flood,Kukulegama South,Ratnapura,7,18,9.39,1
Flood,Galathura,Ratnapura,5,22,15.26,0
Flood,Pallekada,Ratnapura,5,3,15.26,0
Flood,Rassagala,Ratnapura,5,24,15.26,0
Flood,Weddagala East,Ratnapura,8,29,9.7,0
Flood,Kalawana West,Ratnapura,8,22,9.7,0
Flood,Pothupitiya South,Ratnapura,5,5,15.26,0
Flood,Weddagala West,Ratnapura,5,30,15.26,0
Flood,Kuduwa,Ratnapura,5,13,15.26,0
Flood,Pothupitiya North,Ratnapura,5,2,15.26,0
Flood,Gagalagamuwa,Ratnapura,5,10,15.26,0
Flood,Weddagala East,Ratnapura,5,24,15.26,0
Flood,Rambuka,Ratnapura,5,4,15.26,0
Flood,Wallaketiya,Ratnapura,11,18,18.26,0
Flood,Metihakwala,Ratnapura,11,26,18.26,0
Flood,Hunuwala North,Ratnapura,11,29,18.26,0
Flood,Hunuwala South,Ratnapura,11,24,18.26,0
Flood,Opanayaka,Ratnapura,11,29,18.26,0
Flood,Meegahawela,Ratnapura,11,29,18.26,0
Flood,Udawela,Ratnapura,11,8,18.26,0
Flood,Pelenda Kanda,Ratnapura,11,7,18.26,0
Flood,Hallinna,Ratnapura,11,10,18.26,0
Flood,Hunuwala North,Ratnapura,4,28,17.25,0
Flood,Hunuwala South,Ratnapura,4,25,17.25,0
Flood,Ayagama,Ratnapura,5,29,15.26,0
Flood,Udagala North,Ratnapura,5,19,15.26,0
Flood,Madabaddara,Ratnapura,5,21,15.26,0
Flood,Pahala Galathura,Ratnapura,5,30,15.26,0
Flood,Balangoda,Ratnapura,11,10,18.26,0
Flood,Kahangama,Ratnapura,6,30,10.01,1
Flood,Paragala,Ratnapura,5,15,15.26,0
Flood,Meepagama,Ratnapura,7,18,9.39,1
Flood,Weddagala West,Ratnapura,7,18,9.39,1
Flood,Weddagala East,Ratnapura,7,18,9.39,1
Flood,Godigamuwa,Ratnapura,5,17,15.26,1
Flood,Kotamulla,Ratnapura,7,18,9.39,1
Flood,Weralupa,Ratnapura,5,17,15.26,1
Flood,Hungamuwa,Ratnapura,5,17,15.26,1
Flood,Hangamuwa,Ratnapura,7,18,9.39,1
Flood,Jasinkanda,Ratnapura,8,1,9.7,0
Flood,Polwathugoda,Ratnapura,8,29,9.7,0
Flood,Welekumbura,Ratnapura,8,29,9.7,0
Flood,Rassagala,Ratnapura,8,19,9.7,0
Flood,Kiridigala,Ratnapura,8,20,9.7,0
Flood,Polwathugoda,Ratnapura,12,23,11.23,0
Flood,Jahinkanda,Ratnapura,4,7,17.25,0
Flood,Welekumbura,Ratnapura,12,29,11.23,0
Flood,Rassagala,Ratnapura,12,15,11.23,0
Flood,Kiridigala,Ratnapura,12,20,11.23,0
Flood,Magurugoda,Ratnapura,7,18,9.39,1
Flood,Polwathugoda,Ratnapura,4,10,17.25,0
Flood,Jasinkanda,Ratnapura,4,13,17.25,0
Flood,Palawela,Ratnapura,7,18,9.39,1
Flood,Welekumbura,Ratnapura,4,8,17.25,0
Flood,Kiridigala,Ratnapura,4,17,17.25,0
Flood,Balangoda Town,Ratnapura,4,22,17.25,0
Flood,Batakada,Ratnapura,7,18,9.39,1
Flood,Elapatha,Ratnapura,7,18,9.39,1
Flood,Pallegedara,Ratnapura,7,18,9.39,1
Flood,Napawala,Ratnapura,5,30,15.26,1
Flood,Uduwaka,Ratnapura,5,31,15.26,1
Flood,Angammana,Ratnapura,5,17,15.26,1
Flood,Batugedara,Ratnapura,5,17,15.26,1
Flood,Kospelavinna,Ratnapura,5,17,15.26,1
Flood,Amuwala,Ratnapura,7,18,9.39,1
Flood,Kukulegama North,Ratnapura,7,18,9.39,1
Flood,Jathuwangoda,Ratnapura,7,18,9.39,1
Flood,Koswatta,Ratnapura,7,18,9.39,1
Flood,Dawulagama,Ratnapura,7,18,9.39,1
Flood,Kalawana West,Ratnapura,7,18,9.39,1
Flood,Ellegedara,Ratnapura,4,28,17.25,1
Flood,Thuduwa,Ratnapura,7,18,9.39,1
Flood,Kahangama,Ratnapura,12,6,11.23,1
Flood,Ketaliyanpalla,Ratnapura,12,6,11.23,1
Flood,Angammana,Ratnapura,12,6,11.23,1
Flood,Weralupa,Ratnapura,12,6,11.23,1
Flood,Kahangama,Ratnapura,10,11,18.11,1
Flood,Ketaliyanpalla,Ratnapura,10,11,18.11,1
Flood,Nedurana,Ratnapura,5,30,15.26,1
Flood,Kahangama,Ratnapura,4,6,17.25,1
Flood,Mudduwa,Ratnapura,5,17,15.26,1
Flood,Kodippilikanda,Ratnapura,7,18,9.39,1
Flood,Kahawatta,Ratnapura,7,18,9.39,1
Flood,Dewalayagawa,Ratnapura,5,17,15.26,1
Flood,Ketaliyanpalla,Ratnapura,5,17,15.26,1
Flood,Dambuluwana,Ratnapura,7,18,9.39,1
Flood,Mudduwa East,Ratnapura,5,17,15.26,1
Flood,Raddella,Ratnapura,7,18,9.39,1
Flood,Kadangoda,Ratnapura,4,16,17.25,0
Flood,Haldola,Ratnapura,7,18,9.39,1
Flood,Samangama,Ratnapura,7,18,9.39,1
Flood,Karanagoda,Ratnapura,7,18,9.39,1
Flood,Dellabada,Ratnapura,7,18,9.39,1
Flood,Ketaliyanpalla,Ratnapura,4,6,17.25,1
Flood,Pallekanda,Ratnapura,5,29,15.26,0
Flood,Wathurawa,Ratnapura,8,16,9.7,1
Flood,Hangarangala,Ratnapura,8,16,9.7,1
Flood,Pallekada,Ratnapura,5,28,15.26,0
Flood,Galathura,Ratnapura,5,15,15.26,0
Flood,Dawulagama,Ratnapura,7,29,9.39,0
Flood,Dethabadakanda,Ratnapura,5,17,15.26,1
Flood,Ketapola,Ratnapura,5,17,15.26,1
Flood,Pimbura,Ratnapura,5,17,15.26,1
Flood,Ellahena,Ratnapura,5,17,15.26,1
Flood,Galathura,Ratnapura,5,17,15.26,1
Flood,Gawaragiriya,Ratnapura,5,17,15.26,1
Flood,Nikagoda,Ratnapura,5,17,15.26,1
Flood,Pallekada,Ratnapura,8,17,9.7,1
Flood,Kolambewa,Ratnapura,8,17,9.7,1
Flood,Dimbulwala,Ratnapura,5,17,15.26,1
Flood,Kolombugama,Ratnapura,5,2,15.26,0
Flood,Buluwana,Ratnapura,5,17,15.26,1
Flood,Rakwana Town,Ratnapura,5,17,15.26,1
Flood,Masimbula,Ratnapura,5,17,15.26,1
Flood,Hiramadagama,Ratnapura,5,17,15.26,1
Flood,Elpitiya,Ratnapura,5,17,15.26,1
Flood,Madampe North,Ratnapura,5,17,15.26,1
Flood,Panawala,Ratnapura,5,17,15.26,1
Flood,Galahitiya,Ratnapura,5,17,15.26,1
Flood,Koswatta,Ratnapura,7,7,9.39,0
Flood,Kotakethana,Ratnapura,5,17,15.26,1
Flood,Kawduwawa,Ratnapura,5,17,15.26,1
Flood,Madampe,Ratnapura,5,17,15.26,1
Flood,Veralugahamula,Ratnapura,5,17,15.26,1
Flood,Ayagama,Ratnapura,5,22,15.26,0
Flood,Horamula,Ratnapura,5,17,15.26,1
Flood,Pallegedara,Ratnapura,5,15,15.26,0
Flood,Karangoda,Ratnapura,5,16,15.26,0
Flood,Singhalagoda,Ratnapura,5,17,15.26,1
Flood,Vithanagama,Ratnapura,5,17,15.26,1
Flood,Udugala North,Ratnapura,5,17,15.26,1
Flood,Ayagama,Ratnapura,5,17,15.26,1
Flood,Batugedara,Ratnapura,5,21,15.26,0
Flood,Thiriwanaketiya,Ratnapura,5,10,15.26,0
Flood,Rathnapura Town,Ratnapura,5,7,15.26,0
Flood,Amuthagoda,Ratnapura,5,6,15.26,0
Flood,Mihindugama,Ratnapura,5,1,15.26,0
Flood,Mudduwa East,Ratnapura,5,13,15.26,0
Flood,Muwagama,Ratnapura,5,27,15.26,0
Flood,Weralupe,Ratnapura,5,11,15.26,0
Flood,Kalatuwawa West,Ratnapura,5,14,15.26,0
Flood,Mudunkotuwa,Ratnapura,5,30,15.26,0
Flood,Yatipawwa,Ratnapura,5,24,15.26,0
Flood,Epitawala,Ratnapura,5,7,15.26,0
Flood,Idangoda,Ratnapura,5,11,15.26,0
Flood,Kiriella,Ratnapura,5,2,15.26,0
Flood,Matuwagala,Ratnapura,5,22,15.26,0
Flood,Dodampe West,Ratnapura,5,29,15.26,0
Flood,Ellawala,Ratnapura,5,4,15.26,0
Flood,Munasinhapura,Ratnapura,5,22,15.26,0
Flood,Dodampe East,Ratnapura,5,24,15.26,0
Flood,Dambuluwana,Ratnapura,5,10,15.26,0
Flood,Kahawatta,Ratnapura,5,10,15.26,0
Flood,Raddella,Ratnapura,5,26,15.26,0
Flood,Haldola,Ratnapura,5,7,15.26,0
Flood,Samangama,Ratnapura,5,21,15.26,0
Flood,Balavinna West,Ratnapura,5,17,15.26,1
Flood,Balavinna North,Ratnapura,5,17,15.26,1
Flood,Malwatta,Ratnapura,5,17,15.26,1
Flood,Kiridigala,Ratnapura,5,17,15.26,1
Flood,Kalupedigama,Ratnapura,5,17,15.26,1
Flood,Durakanda,Ratnapura,5,17,15.26,1
Flood,Rakwana,Ratnapura,5,9,15.26,0
Flood,Pallekanda,Ratnapura,5,17,15.26,1
Flood,Kolombugama,Ratnapura,5,21,15.26,0
Flood,Divurumpitiya,Ratnapura,5,15,15.26,0
Flood,Gangodakanda,Ratnapura,5,24,15.26,0
Flood,Kahangama,Ratnapura,5,12,15.26,0
Flood,Kahawatta,Ratnapura,5,30,15.26,0
Flood,Parakaduwa,Ratnapura,5,16,15.26,0
Flood,On Rakwana Pothupitiya Road,Ratnapura,5,4,15.26,0
Flood,Rassagala,Ratnapura,5,17,15.26,1
Flood,Weddagala East,Ratnapura,8,16,9.7,1
Flood,Kalawana West,Ratnapura,8,16,9.7,1
Flood,On Rakwana Pothupitiya Road,Ratnapura,4,10,17.25,0
Flood,Weddagala West,Ratnapura,5,17,15.26,1
Flood,Kuduwa,Ratnapura,5,17,15.26,1
Flood,Pothupitiya North,Ratnapura,5,17,15.26,1
Flood,Gagalagamuwa,Ratnapura,5,17,15.26,1
Flood,Weddagala East,Ratnapura,5,17,15.26,1
Flood,Rambuka,Ratnapura,5,17,15.26,1
Flood,Wallaketiya,Ratnapura,11,21,18.26,1
Flood,Metihakwala,Ratnapura,11,21,18.26,1
Flood,Hunuwala North,Ratnapura,11,21,18.26,1
Flood,Hunuwala South,Ratnapura,11,21,18.26,1
Flood,Opanayaka,Ratnapura,11,21,18.26,1
Flood,Medabedda,Ratnapura,5,17,15.26,1
Flood,Thumbagoda,Ratnapura,5,17,15.26,1
Flood,Bulathgama,Ratnapura,5,17,15.26,1
Flood,Horaketiya,Ratnapura,5,17,15.26,1
Flood,Niyangama,Ratnapura,5,17,15.26,1
Flood,Udawela,Ratnapura,5,25,15.26,1
Flood,Hallinna,Ratnapura,7,25,9.39,1
Flood,Madola,Ratnapura,10,23,18.11,1
Flood,Hunuwala South,Ratnapura,10,23,18.11,1
Flood,Opanayaka,Ratnapura,10,23,18.11,1
Flood,Meegahawela,Ratnapura,10,23,18.11,1
Flood,Hallinna,Ratnapura,10,23,18.11,1
Flood,Dandeniya,Ratnapura,10,23,18.11,1
Flood,Wellaketiya,Ratnapura,10,23,18.11,1
Flood,Udawala,Ratnapura,5,8,15.26,1
Flood,Galkanda,Ratnapura,2,15,8.61,1
Flood,Malmeekanda,Ratnapura,5,17,15.26,1
Flood,Dumbara,Ratnapura,5,17,15.26,1
Flood,Metihakwala,Ratnapura,5,17,15.26,1
Flood,Polwattahena,Ratnapura,5,17,15.26,1
Flood,Meegahawela,Ratnapura,5,17,15.26,1
Flood,Hallinna,Ratnapura,5,17,15.26,1
Flood,Opanayaka,Ratnapura,5,17,15.26,1
Flood,Wallaketiya,Ratnapura,5,17,15.26,1
Flood,Hattella,Ratnapura,5,17,15.26,1
Flood,Batadura,Ratnapura,5,17,15.26,1
Flood,Hunuwala North,Ratnapura,5,17,15.26,1
Flood,Hunuwala South,Ratnapura,5,17,15.26,1
Flood,Davugalagama,Ratnapura,4,28,17.25,1
Flood,Koswatta,Ratnapura,4,28,17.25,1
Flood,Wevelkandura,Ratnapura,4,28,17.25,1
Flood,Balangoda,Ratnapura,5,16,15.26,1
Flood,Kendaketiya,Ratnapura,5,17,15.26,1
Flood,Wewelkandura,Ratnapura,8,16,9.7,1
Flood,Kalawana West,Ratnapura,7,8,9.39,0
Flood,Kodippilikanda,Ratnapura,7,29,9.39,0
Flood,Nikagoda,Ratnapura,9,13,11.78,0
Flood,Pimbura,Ratnapura,9,19,11.78,0
Flood,Udugala North,Ratnapura,9,21,11.78,0
Flood,Udugala,Ratnapura,9,26,11.78,0
Flood,Kahawatta,Ratnapura,8,29,9.7,0
Flood,Karangoda,Ratnapura,8,23,9.7,0
Flood,Raddella,Ratnapura,8,13,9.7,0
Flood,Haldola,Ratnapura,8,20,9.7,0
Flood,Niriella,Ratnapura,8,11,9.7,0
Flood,Ilumbakanda,Ratnapura,5,8,15.26,0
Flood,Delgoda East,Ratnapura,5,22,15.26,0
Flood,Delgoda West,Ratnapura,5,22,15.26,0
Flood,Kalawana East,Ratnapura,5,30,15.26,0
Flood,Gangalagamuwa,Ratnapura,5,20,15.26,0
Flood,Kudumeeriya,Ratnapura,5,21,15.26,0
Flood,Kuduwa,Ratnapura,5,8,15.26,0
Flood,Hapugoda,Ratnapura,5,5,15.26,0
Flood,Samanpura,Ratnapura,5,15,15.26,0
Flood,Kalawana West,Ratnapura,5,3,15.26,0
Flood,Dawulagama,Ratnapura,5,9,15.26,0
Flood,Koswatta,Ratnapura,5,11,15.26,0
Flood,Jathuwangoda,Ratnapura,5,24,15.26,0
Flood,Kukulegama North,Ratnapura,5,25,15.26,0
Flood,Rambuka,Ratnapura,5,25,15.26,0
Flood,Dambuluwana,Ratnapura,6,9,10.01,0
Flood,Kahawatta,Ratnapura,6,25,10.01,0
Flood,Wathurawa,Ratnapura,5,3,15.26,0
Flood,Weddagala West,Ratnapura,5,31,15.26,1
Flood,Haldola,Ratnapura,6,17,10.01,0
Flood,Makandura,Ratnapura,11,11,18.26,1
Flood,Ridivita,Ratnapura,11,22,18.26,1
Flood,Kukulegama North,Ratnapura,8,16,9.7,1
Flood,Delgoda East,Ratnapura,8,16,9.7,1
Flood,Delgoda West,Ratnapura,8,16,9.7,1
Flood,Wewagama,Ratnapura,8,16,9.7,1
Flood,Galathura,Ratnapura,6,15,10.01,0
Flood,Kiriella,Ratnapura,6,7,10.01,0
Flood,Parakaduwa,Ratnapura,6,1,10.01,0
Flood,Pottakanda,Ratnapura,6,19,10.01,0
Flood,Kahawatta,Ratnapura,6,9,10.01,0
Flood,Pahalagama,Ratnapura,8,13,9.7,0
Flood,Kiriella,Ratnapura,8,8,9.7,0
Flood,Kukulegama South,Ratnapura,8,16,9.7,1
Flood,Meepagama,Ratnapura,8,16,9.7,1
Flood,Samanpura,Ratnapura,8,16,9.7,1
Flood,Kalawana East,Ratnapura,8,16,9.7,1
Flood,Jathuwangoda,Ratnapura,8,16,9.7,1
Flood,Thapassarakanda,Ratnapura,8,16,9.7,1
Flood,Koswatta,Ratnapura,8,16,9.7,1
Flood,Pitigalakanda,Ratnapura,8,16,9.7,1
Flood,Davugalagama,Ratnapura,8,16,9.7,1
Flood,Wembiyagoda,Ratnapura,8,16,9.7,1
Flood,Ridivita,Ratnapura,6,25,10.01,1
Flood,Rakwana North,Ratnapura,11,11,18.26,1
Flood,Rakwana Town,Ratnapura,11,11,18.26,1
Flood,Hapurudeniya,Ratnapura,5,17,15.26,1
Flood,Masimbula,Ratnapura,9,22,11.78,1
Flood,Werahera West,Ratnapura,9,22,11.78,1
Flood,Buluwana,Ratnapura,3,11,8.84,1
Flood,Weddagala East,Ratnapura,5,23,15.26,0
Flood,Raddella,Ratnapura,6,5,10.01,0
Flood,Kahangama,Ratnapura,8,27,9.7,0
Flood,Karandana West,Ratnapura,5,15,15.26,0
Flood,Kalatuwawa,Ratnapura,5,10,15.26,0
Flood,Asgangula North,Ratnapura,5,9,15.26,0
Flood,Pahalagama East,Ratnapura,5,21,15.26,0
Flood,Nedurana,Ratnapura,5,3,15.26,0
Flood,Haldoowa,Ratnapura,5,29,15.26,0
Flood,Uduwaka,Ratnapura,5,25,15.26,0
Flood,Napawala,Ratnapura,5,27,15.26,0
Flood,Pallegedara,Ratnapura,7,15,9.39,0
Flood,Elapatha,Ratnapura,7,16,9.39,0
Flood,Batakada,Ratnapura,7,2,9.39,0
Flood,Palawela,Ratnapura,7,14,9.39,0
Flood,Magurugoda,Ratnapura,7,3,9.39,0
Flood,Hangamuwa,Ratnapura,7,13,9.39,0
Flood,Kotamulla,Ratnapura,7,19,9.39,0
Flood,Amuwala,Ratnapura,7,13,9.39,0
Flood,Dellabada,Ratnapura,7,11,9.39,0
Flood,Paragala,Ratnapura,5,17,15.26,1
Flood,Pallekada,Ratnapura,5,17,15.26,1
Flood,Godakanda,Ratnapura,5,17,15.26,1
Flood,Pahala Galathura,Ratnapura,5,17,15.26,1
Flood,Karanagoda,Ratnapura,7,9,9.39,0
Flood,Samangama,Ratnapura,7,25,9.39,0
Flood,Haldola,Ratnapura,7,21,9.39,0
Flood,Raddella,Ratnapura,7,28,9.39,0
Flood,Dambuluwana,Ratnapura,7,6,9.39,0
Flood,Kahawatta,Ratnapura,7,8,9.39,0
Flood,Sirisamanpura,Ratnapura,5,24,15.26,0
Flood,Thapassarakanda,Ratnapura,5,30,15.26,0
Flood,Wembiyagoda,Ratnapura,5,7,15.26,0
Flood,Pitigalakanda,Ratnapura,5,8,15.26,0
Flood,Parakaduwa,Ratnapura,8,25,9.7,0
Flood,Gangodakanda,Ratnapura,8,1,9.7,0
Flood,On Rakwana Pothupitiya Road,Ratnapura,8,19,9.7,0
Flood,Gangodakanda,Ratnapura,1,25,6.29,0
Flood,Idangoda,Ratnapura,1,23,6.29,0
Flood,On Rakwana Pothupitiya Road,Ratnapura,1,14,6.29,0
Flood,Namperiyal Kanda,Ratnapura,10,28,18.11,0
Flood,Hapurudeniya,Ratnapura,11,20,18.26,1
Flood,Madalagama Colony,Ratnapura,5,17,15.26,1
Flood,Yatagara,Ratnapura,5,17,15.26,1
Flood,Miyanavita West,Ratnapura,5,17,15.26,1
Flood,Nambuluwa,Ratnapura,5,17,15.26,1
Flood,Bungiriya,Ratnapura,5,17,15.26,1
Flood,Thuduwa,Ratnapura,7,10,9.39,0
Flood,Weddagala West,Ratnapura,5,4,15.26,0
Flood,Hangarangala,Ratnapura,5,24,15.26,0
Flood,Wewagama,Ratnapura,5,22,15.26,0
Flood,Wewelkandura,Ratnapura,5,30,15.26,0
Flood,Meepagama,Ratnapura,5,18,15.26,0
Flood,Kukulegama South,Ratnapura,5,4,15.26,0
Flood,Kiranodagama,Ratnapura,5,17,15.26,1
Flood,Kalallella,Ratnapura,5,17,15.26,1
Flood,Kahawatta,Ratnapura,5,19,15.26,0
Flood,Pannila,Ratnapura,5,17,15.26,1
Flood,Miyanavita East,Ratnapura,5,17,15.26,1
Flood,Atakalapanna,Ratnapura,5,17,15.26,1
Flood,Weladura,Ratnapura,5,17,15.26,1
Flood,Kolambewa,Ratnapura,5,17,15.26,1
Flood,Gabbela,Ratnapura,5,17,15.26,1
Flood,Meegahawela,Ratnapura,11,21,18.26,1
Flood,Durakanda,Ratnapura,5,12,15.26,0
Flood,Kiridigala,Ratnapura,5,7,15.26,0
Flood,Thuttiripitiya,Ratnapura,4,29,17.25,1
Flood,Horangala,Ratnapura,4,29,17.25,1
Flood,Dombagammana,Ratnapura,4,29,17.25,1
Flood,Kolombugama,Ratnapura,4,29,17.25,1
Flood,Nivithigala,Ratnapura,5,31,15.26,1
Flood,Pahala Karavita,Ratnapura,5,31,15.26,1
Flood,Noragallagn,Ratnapura,5,31,15.26,1
Flood,Thuttiripitiya,Ratnapura,5,31,15.26,1
Flood,Delgamuwa,Ratnapura,4,29,17.25,1
Flood,Wathuyaya,Ratnapura,5,31,15.26,1
Flood,Pahala Kuruvita,Ratnapura,5,31,15.26,1
Flood,Ovitigama,Ratnapura,5,31,15.26,1
Flood,Pathberiya,Ratnapura,5,31,15.26,1
Flood,Bodhimaluwa,Ratnapura,5,31,15.26,1
Flood,Pohorabawa,Ratnapura,5,31,15.26,1
Flood,Miyanadeniya,Ratnapura,5,31,15.26,1
Flood,Endiriyanwala,Ratnapura,5,31,15.26,1
Flood,Sudagala,Ratnapura,7,18,9.39,1
Flood,Pahala Kuruvita,Ratnapura,7,18,9.39,1
Flood,Kiragala,Ratnapura,7,18,9.39,1
Flood,Ihalagama,Ratnapura,7,18,9.39,1
Flood,Nivithigala,Ratnapura,5,17,15.26,1
Flood,Yainna,Ratnapura,4,28,17.25,1
Flood,Kumburutheniwela,Ratnapura,5,4,15.26,1
Flood,Tittamaluwa,Ratnapura,9,16,11.78,1
Flood,Erabedda,Ratnapura,5,17,15.26,1
Flood,Delwala,Ratnapura,5,17,15.26,1
Flood,Doloswala,Ratnapura,4,29,17.25,1
Flood,Pahala Karavita,Ratnapura,5,17,15.26,1
Flood,Nivithigala,Ratnapura,4,29,17.25,1
Flood,Noragalla,Ratnapura,5,17,15.26,1
Flood,Gangulvitiya,Ratnapura,8,31,9.7,1
Flood,Ellawala,Ratnapura,5,4,15.26,1
Flood,Ellawala Pahalagama,Ratnapura,5,4,15.26,1
Flood,Idangoda,Ratnapura,5,17,15.26,1
Flood,Mudunkotuwa,Ratnapura,5,17,15.26,1
Flood,Hadukanda,Ratnapura,5,17,15.26,1
Flood,Ellagawa,Ratnapura,5,17,15.26,1
Flood,Yatipawwa,Ratnapura,5,17,15.26,1
Flood,Epitawala,Ratnapura,5,17,15.26,1
Flood,Munasinhapura,Ratnapura,5,17,15.26,1
Flood,Dodampe,Ratnapura,5,17,15.26,1
Flood,Dodampe West,Ratnapura,5,17,15.26,1
Flood,Holeepitiya,Ratnapura,5,17,15.26,1
Flood,Akurana,Ratnapura,5,17,15.26,1
Flood,Ellawala Pahalagama,Ratnapura,5,17,15.26,1
Flood,Matuwagala,Ratnapura,5,17,15.26,1
Flood,Deheragoda,Ratnapura,5,17,15.26,1
Flood,Kanuggalla,Ratnapura,5,17,15.26,1
Flood,Ellawala,Ratnapura,5,17,15.26,1
Flood,Dombagammana,Ratnapura,5,17,15.26,1
Flood,Kolambagamuwa,Ratnapura,5,17,15.26,1
Flood,Balangoda,Ratnapura,10,21,18.11,0
Flood,Halkadiliya,Ratnapura,5,17,15.26,1
Flood,Pebotuwa,Ratnapura,5,17,15.26,1
Flood,Erattana,Ratnapura,3,2,8.61,0
Flood,Horanekarakanda,Ratnapura,5,17,15.26,1
Flood,Doloswala,Ratnapura,5,17,15.26,1
Flood,Pahala Karavita,Ratnapura,4,29,17.25,1
Flood,Uda Karavita,Ratnapura,5,17,15.26,1
Flood,Wathupitiya,Ratnapura,5,17,15.26,1
Flood,Horangala,Ratnapura,5,17,15.26,1
Flood,Malangama,Ratnapura,4,28,17.25,1
Flood,Meehitiya,Ratnapura,4,28,17.25,1
Flood,Amuthagoda,Ratnapura,4,28,17.25,1
Flood,Balangoda,Ratnapura,5,22,15.26,0
Flood,Pahamunupanna,Ratnapura,4,19,17.25,0
Flood,Kalalella,Ratnapura,4,19,17.25,0
Flood,Madalagama,Ratnapura,4,17,17.25,0
Flood,Bungiriya,Ratnapura,10,16,18.11,0
Flood,Pannila,Ratnapura,10,24,18.11,0
Flood,Endana,Ratnapura,10,2,18.11,0
Flood,Hadukanda,Ratnapura,4,22,17.25,0
Flood,Ellagawa,Ratnapura,4,8,17.25,0
Flood,Mudunkotuwa,Ratnapura,7,21,9.39,0
Flood,Kiriella,Ratnapura,7,30,9.39,0
Flood,Idangoda,Ratnapura,7,23,9.39,0
Flood,Dodampe West,Ratnapura,7,25,9.39,0
Flood,Ellawala Pahalagama,Ratnapura,7,4,9.39,0
Flood,Kanaggalla,Ratnapura,7,27,9.39,0
Flood,Handukanda,Ratnapura,7,3,9.39,0
Flood,Deheragoda,Ratnapura,7,17,9.39,0
Flood,Yatipawwa,Ratnapura,5,12,15.26,0
Flood,Ellagala,Ratnapura,5,11,15.26,0
Flood,Dodampe West,Ratnapura,5,19,15.26,0
Flood,Matuwagala,Ratnapura,5,26,15.26,0
Flood,Mudunkotuwa,Ratnapura,5,2,15.26,0
Flood,Ellawala,Ratnapura,5,29,15.26,0
Flood,Ellawala Pahalagama,Ratnapura,5,7,15.26,0
Flood,Kahangama,Ratnapura,10,5,18.11,1
Flood,Muwagama,Ratnapura,6,30,10.01,1
Flood,Godigamuwa Mahawala,Ratnapura,6,30,10.01,1
Flood,Mudduwagama,Ratnapura,6,30,10.01,1
Flood,Panahetagala,Ratnapura,5,17,15.26,1
Flood,Yakdehiwatta,Ratnapura,5,17,15.26,1
Flood,Sidurupitiya,Ratnapura,5,17,15.26,1
Flood,Thuttiripitiya,Ratnapura,5,17,15.26,1
Flood,Pathakada,Ratnapura,5,17,15.26,1
Flood,Pinkanda,Ratnapura,5,17,15.26,1
Flood,Pallegama,Ratnapura,5,17,15.26,1
Flood,New Town,Ratnapura,5,17,15.26,1
Flood,Watapatha,Ratnapura,5,17,15.26,1
Flood,Horanekarakanda,Ratnapura,2,6,8.61,1
Flood,Diyapota,Ratnapura,5,17,15.26,1
Flood,Thittawelpotha,Ratnapura,5,17,15.26,1
Flood,Pathakada,Ratnapura,2,6,8.61,1
Flood,Mudunkotuwa,Ratnapura,5,4,15.26,1
Flood,Yakdehiwatta,Ratnapura,2,6,8.61,1
Flood,Wathupitiya,Ratnapura,2,6,8.61,1
Flood,Horangala,Ratnapura,2,6,8.61,1
Flood,Uda Karavita,Ratnapura,2,6,8.61,1
Flood,Pahala Karavita,Ratnapura,2,6,8.61,1
Flood,Kolombugama,Ratnapura,2,6,8.61,1
Flood,Tiriwanaketiya,Ratnapura,6,30,10.01,1
Flood,Batugedara,Ratnapura,6,30,10.01,1
Flood,Angammana,Ratnapura,6,30,10.01,1
Flood,Dewalayagawa,Ratnapura,6,30,10.01,1
Flood,Udawalawa Track,Ratnapura,5,17,15.26,1
Flood,Mihidugama,Ratnapura,6,30,10.01,1
Flood,Weralupa,Ratnapura,6,30,10.01,1
Flood,Mudduwa East,Ratnapura,6,30,10.01,1
Flood,Noragalla,Ratnapura,2,6,8.61,1
Flood,Idangoda,Ratnapura,5,12,15.26,0
Flood,Matuwagala,Ratnapura,5,4,15.26,1
Flood,Ellagala,Ratnapura,5,13,15.26,1
Flood,Handukanda,Ratnapura,5,14,15.26,0
Flood,Munasinghapura,Ratnapura,5,5,15.26,0
Flood,Ellawala Pahalagama,Ratnapura,5,22,15.26,0
Flood,Panamura,Ratnapura,5,12,15.26,0
Flood,Sudugala,Ratnapura,5,7,15.26,0
Flood,Jadura,Ratnapura,5,9,15.26,0
Flood,Padalangala,Ratnapura,5,27,15.26,0
Flood,Miriswelpotha,Ratnapura,5,16,15.26,0
Flood,Modarawana,Ratnapura,5,15,15.26,0
Flood,Kolambage Ara,Ratnapura,5,5,15.26,0
Flood,Thimbolketiya,Ratnapura,5,1,15.26,0
Flood,Kumbugoda Ara,Ratnapura,5,15,15.26,0
Flood,Julangete,Ratnapura,5,8,15.26,0
Flood,Moraketiya,Ratnapura,5,1,15.26,0
Flood,Walalgoda,Ratnapura,5,8,15.26,0
Flood,Konkatuwa,Ratnapura,5,25,15.26,0
Flood,Ketagal Ara,Ratnapura,5,23,15.26,0
